Dependency=Geometry Building Type	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Dependency=HVAC System Cooling Type	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=Fan Coil Heating Only	Option=PTAC Heating And Cooling	Count	Weight
Single-Family Attached	2000s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	8518.843339
Single-Family Attached	2000s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	19744.45946
Single-Family Attached	2000s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	93	636840.3889
Single-Family Attached	2000s	None	Both Shared	Room	0	0.5	0	0	0	0.5	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	1	8518.843339
Single-Family Attached	2000s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	2	19744.45946
Single-Family Attached	2000s	Electricity	Neither Shared	Room	1	0	0	0	0	0	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	93	636840.3889
Single-Family Attached	2000s	None	Neither Shared	Room	1	0	0	0	0	0	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	1	8518.843339
Single-Family Attached	2000s	Propane	Neither Shared	Room	1	0	0	0	0	0	2	19744.45946
Single-Family Attached	2000s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	93	636840.3889
Single-Family Attached	2000s	None	Only Cooling Shared	Room	0	0	1	0	0	0	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	1	8518.843339
Single-Family Attached	2000s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	2	19744.45946
Single-Family Attached	2000s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	93	636840.3889
Single-Family Attached	2000s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	8518.843339
Single-Family Attached	2000s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	19744.45946
Single-Family Attached	2000s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	93	636840.3889
Single-Family Attached	2000s	None	Both Shared	None	0	0.5	0	0	0	0.5	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	1	8518.843339
Single-Family Attached	2000s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	2	19744.45946
Single-Family Attached	2000s	Electricity	Neither Shared	None	1	0	0	0	0	0	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	93	636840.3889
Single-Family Attached	2000s	None	Neither Shared	None	1	0	0	0	0	0	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	1	8518.843339
Single-Family Attached	2000s	Propane	Neither Shared	None	1	0	0	0	0	0	2	19744.45946
Single-Family Attached	2000s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	93	636840.3889
Single-Family Attached	2000s	None	Only Cooling Shared	None	0	0	1	0	0	0	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	1	8518.843339
Single-Family Attached	2000s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	2	19744.45946
Single-Family Attached	2000s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	52	343196.9437
Single-Family Attached	2000s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	2947.922889
Single-Family Attached	2000s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	93	636840.3889
Single-Family Attached	2000s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	3	16594.07181
Single-Family Attached	2000s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	8518.843339
Single-Family Attached	2000s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	93	636840.3889
Single-Family Attached	2010s	None	Both Shared	Central	0	0.5	0	0	0	0.5	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	1	8518.843339
Single-Family Attached	2010s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	2	19744.45946
Single-Family Attached	2010s	Electricity	Neither Shared	Central	1	0	0	0	0	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	93	636840.3889
Single-Family Attached	2010s	None	Neither Shared	Central	1	0	0	0	0	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	1	8518.843339
Single-Family Attached	2010s	Propane	Neither Shared	Central	1	0	0	0	0	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	93	636840.3889
Single-Family Attached	2010s	None	Only Cooling Shared	Central	0	0	1	0	0	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	1	8518.843339
Single-Family Attached	2010s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	93	636840.3889
Single-Family Attached	2010s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	8518.843339
Single-Family Attached	2010s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	93	636840.3889
Single-Family Attached	2010s	None	Both Shared	Room	0	0.5	0	0	0	0.5	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	1	8518.843339
Single-Family Attached	2010s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	2	19744.45946
Single-Family Attached	2010s	Electricity	Neither Shared	Room	1	0	0	0	0	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	93	636840.3889
Single-Family Attached	2010s	None	Neither Shared	Room	1	0	0	0	0	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	1	8518.843339
Single-Family Attached	2010s	Propane	Neither Shared	Room	1	0	0	0	0	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	93	636840.3889
Single-Family Attached	2010s	None	Only Cooling Shared	Room	0	0	1	0	0	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	1	8518.843339
Single-Family Attached	2010s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	93	636840.3889
Single-Family Attached	2010s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	8518.843339
Single-Family Attached	2010s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	93	636840.3889
Single-Family Attached	2010s	None	Both Shared	None	0	0.5	0	0	0	0.5	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	1	8518.843339
Single-Family Attached	2010s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	2	19744.45946
Single-Family Attached	2010s	Electricity	Neither Shared	None	1	0	0	0	0	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	93	636840.3889
Single-Family Attached	2010s	None	Neither Shared	None	1	0	0	0	0	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	1	8518.843339
Single-Family Attached	2010s	Propane	Neither Shared	None	1	0	0	0	0	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	93	636840.3889
Single-Family Attached	2010s	None	Only Cooling Shared	None	0	0	1	0	0	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	1	8518.843339
Single-Family Attached	2010s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	2	19744.45946
Single-Family Attached	2010s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	52	343196.9437
Single-Family Attached	2010s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	2947.922889
Single-Family Attached	2010s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	93	636840.3889
Single-Family Attached	2010s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	3	16594.07181
Single-Family Attached	2010s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	8518.843339
Single-Family Attached	2010s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	19744.45946
Single-Family Detached	<1940	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	794	7674107.111
Single-Family Detached	<1940	None	Both Shared	Central	0	0.5	0	0	0	0.5	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	74	751935.2115
Single-Family Detached	<1940	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	74	777692.227
Single-Family Detached	<1940	Electricity	Neither Shared	Central	1	0	0	0	0	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	794	7674107.111
Single-Family Detached	<1940	None	Neither Shared	Central	1	0	0	0	0	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	74	751935.2115
Single-Family Detached	<1940	Propane	Neither Shared	Central	1	0	0	0	0	0	74	777692.227
Single-Family Detached	<1940	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	794	7674107.111
Single-Family Detached	<1940	None	Only Cooling Shared	Central	0	0	1	0	0	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	74	751935.2115
Single-Family Detached	<1940	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	74	777692.227
Single-Family Detached	<1940	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	794	7674107.111
Single-Family Detached	<1940	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	74	751935.2115
Single-Family Detached	<1940	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	74	777692.227
Single-Family Detached	<1940	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	794	7674107.111
Single-Family Detached	<1940	None	Both Shared	Room	0	0.5	0	0	0	0.5	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	74	751935.2115
Single-Family Detached	<1940	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	74	777692.227
Single-Family Detached	<1940	Electricity	Neither Shared	Room	1	0	0	0	0	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	794	7674107.111
Single-Family Detached	<1940	None	Neither Shared	Room	1	0	0	0	0	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	74	751935.2115
Single-Family Detached	<1940	Propane	Neither Shared	Room	1	0	0	0	0	0	74	777692.227
Single-Family Detached	<1940	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	794	7674107.111
Single-Family Detached	<1940	None	Only Cooling Shared	Room	0	0	1	0	0	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	74	751935.2115
Single-Family Detached	<1940	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	74	777692.227
Single-Family Detached	<1940	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	794	7674107.111
Single-Family Detached	<1940	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	74	751935.2115
Single-Family Detached	<1940	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	74	777692.227
Single-Family Detached	<1940	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	794	7674107.111
Single-Family Detached	<1940	None	Both Shared	None	0	0.5	0	0	0	0.5	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	74	751935.2115
Single-Family Detached	<1940	Propane	Both Shared	None	0	0.5	0	0	0	0.5	74	777692.227
Single-Family Detached	<1940	Electricity	Neither Shared	None	1	0	0	0	0	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Neither Shared	None	1	0	0	0	0	0	794	7674107.111
Single-Family Detached	<1940	None	Neither Shared	None	1	0	0	0	0	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Neither Shared	None	1	0	0	0	0	0	74	751935.2115
Single-Family Detached	<1940	Propane	Neither Shared	None	1	0	0	0	0	0	74	777692.227
Single-Family Detached	<1940	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	794	7674107.111
Single-Family Detached	<1940	None	Only Cooling Shared	None	0	0	1	0	0	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	74	751935.2115
Single-Family Detached	<1940	Propane	Only Cooling Shared	None	0	0	1	0	0	0	74	777692.227
Single-Family Detached	<1940	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	179	1585427.493
Single-Family Detached	<1940	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	195	1607788.194
Single-Family Detached	<1940	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	794	7674107.111
Single-Family Detached	<1940	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	29	234199.0048
Single-Family Detached	<1940	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	74	751935.2115
Single-Family Detached	<1940	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	74	777692.227
Single-Family Detached	1940s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	794	7674107.111
Single-Family Detached	1940s	None	Both Shared	Central	0	0.5	0	0	0	0.5	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	74	751935.2115
Single-Family Detached	1940s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	74	777692.227
Single-Family Detached	1940s	Electricity	Neither Shared	Central	1	0	0	0	0	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	794	7674107.111
Single-Family Detached	1940s	None	Neither Shared	Central	1	0	0	0	0	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	74	751935.2115
Single-Family Detached	1940s	Propane	Neither Shared	Central	1	0	0	0	0	0	74	777692.227
Single-Family Detached	1940s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	794	7674107.111
Single-Family Detached	1940s	None	Only Cooling Shared	Central	0	0	1	0	0	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	74	751935.2115
Single-Family Detached	1940s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	74	777692.227
Single-Family Detached	1940s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	794	7674107.111
Single-Family Detached	1940s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	74	751935.2115
Single-Family Detached	1940s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	74	777692.227
Single-Family Detached	1940s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	794	7674107.111
Single-Family Detached	1940s	None	Both Shared	Room	0	0.5	0	0	0	0.5	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	74	751935.2115
Single-Family Detached	1940s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	74	777692.227
Single-Family Detached	1940s	Electricity	Neither Shared	Room	1	0	0	0	0	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	794	7674107.111
Single-Family Detached	1940s	None	Neither Shared	Room	1	0	0	0	0	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	74	751935.2115
Single-Family Detached	1940s	Propane	Neither Shared	Room	1	0	0	0	0	0	74	777692.227
Single-Family Detached	1940s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	794	7674107.111
Single-Family Detached	1940s	None	Only Cooling Shared	Room	0	0	1	0	0	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	74	751935.2115
Single-Family Detached	1940s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	74	777692.227
Single-Family Detached	1940s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	794	7674107.111
Single-Family Detached	1940s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	74	751935.2115
Single-Family Detached	1940s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	74	777692.227
Single-Family Detached	1940s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	794	7674107.111
Single-Family Detached	1940s	None	Both Shared	None	0	0.5	0	0	0	0.5	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	74	751935.2115
Single-Family Detached	1940s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	74	777692.227
Single-Family Detached	1940s	Electricity	Neither Shared	None	1	0	0	0	0	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	794	7674107.111
Single-Family Detached	1940s	None	Neither Shared	None	1	0	0	0	0	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	74	751935.2115
Single-Family Detached	1940s	Propane	Neither Shared	None	1	0	0	0	0	0	74	777692.227
Single-Family Detached	1940s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	794	7674107.111
Single-Family Detached	1940s	None	Only Cooling Shared	None	0	0	1	0	0	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	74	751935.2115
Single-Family Detached	1940s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	74	777692.227
Single-Family Detached	1940s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	179	1585427.493
Single-Family Detached	1940s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	195	1607788.194
Single-Family Detached	1940s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	794	7674107.111
Single-Family Detached	1940s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	29	234199.0048
Single-Family Detached	1940s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	74	751935.2115
Single-Family Detached	1940s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	74	777692.227
Single-Family Detached	1950s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	692	6530017.106
Single-Family Detached	1950s	None	Both Shared	Central	0	0.5	0	0	0	0.5	34	245079.1123
