Dependency=Geometry Building Type RECS to ACS	Dependency=Location EPW	Option=<1940	Option=1940-59s	Option=1960-79s	Option=1980-99s	Option=2000-09s	Option=2010s	Count
5 to 9 Unit	USA_WY_Sheridan.County.AP.726660_TMY3.epw	0.06198483	0.070374813	0.249486563	0.344730164	0.265953173	0.007470457	1255.477487
50 or more Unit	USA_AL_Birmingham.Muni.AP.722280_TMY3.epw	0.073561155	0.06898726	0.28519989	0.316289451	0.190021387	0.065940856	11304.67569
50 or more Unit	USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw	0.025646787	0.07624874	0.337009801	0.326144333	0.185894734	0.049055604	4907.422668
50 or more Unit	USA_AL_Mobile-Rgnl.AP.722230_TMY3.epw	0.013704274	0.039072684	0.242693397	0.367847664	0.278107435	0.058574545	15667.70519
50 or more Unit	USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw	0.040424272	0.067813023	0.291698196	0.35369381	0.19318964	0.053181058	4443.284843
50 or more Unit	USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw	0.03316046	0.048046218	0.333971501	0.279509117	0.214856836	0.090455868	3132.147281
50 or more Unit	USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw	0.026567434	0.088251727	0.276650716	0.393154079	0.182102172	0.033273872	12324.43854
50 or more Unit	USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw	0.000615992	0.045648049	0.182363264	0.471231685	0.272680834	0.027460176	1525.496101
50 or more Unit	USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw	0.008991748	0.037539538	0.231216963	0.446907306	0.241334338	0.034010107	70435.73946
50 or more Unit	USA_AZ_Prescott-Love.Field.723723_TMY3.epw	0.064096813	0.005873805	0.111047564	0.525337961	0.278089055	0.015554802	1638.883482
50 or more Unit	USA_AZ_Tucson.Intl.AP.722740_TMY3.epw	0.01323153	0.060291435	0.306829054	0.469136656	0.125785643	0.024725682	21623.56599
50 or more Unit	USA_CA_Arcata.AP.725945_TMY3.epw	0.043345779	0.031296295	0.327992411	0.396059661	0.158253541	0.043052312	2423.685062
50 or more Unit	USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw	0.008129239	0.050374155	0.286520533	0.369983654	0.244099705	0.040892714	6070.68317
50 or more Unit	USA_CA_Barstow.Daggett.AP.723815_TMY3.epw	0.01247735	0.047509496	0.271501399	0.451104664	0.20162531	0.015781781	14884.03899
50 or more Unit	USA_CA_Fresno.Air.Terminal.723890_TMY3.epw	0.043302585	0.052008127	0.340277759	0.373852684	0.167073726	0.023485119	13702.99959
50 or more Unit	USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw	0.018882091	0.071951372	0.378899171	0.334607021	0.166630098	0.029030247	173349.7927
50 or more Unit	USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw	0.097388482	0.098460995	0.344551894	0.265042687	0.166880908	0.027675035	246814.8312
50 or more Unit	USA_CA_Sacramento.Exec.AP.724830_TMY3.epw	0.022755861	0.059862474	0.325505966	0.375176084	0.196708506	0.01999111	60707.04337
50 or more Unit	USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw	0.015465243	0.041585397	0.316838462	0.36218338	0.234994782	0.028932737	94130.74994
50 or more Unit	USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw	0.085428441	0.062676148	0.308889466	0.293882762	0.215842647	0.033280536	216419.1713
50 or more Unit	USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw	0.028361109	0.060884907	0.38606183	0.298122624	0.198342275	0.028227255	5955.952521
50 or more Unit	USA_CO_Alamosa.Muni.AP.724620_TMY3.epw	0	0	0.259020872	0.526363934	0.214615194	0	666.0510097
50 or more Unit	USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw	0.038500735	0.058387754	0.348891966	0.241259763	0.24727668	0.065683102	75745.88801
50 or more Unit	USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw	0.012835194	0.041209831	0.275132234	0.349471573	0.266306206	0.055044964	13361.02448
50 or more Unit	USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	0	0.036913614	0.458909895	0.319887527	0.184288965	0	844.0715264
50 or more Unit	USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw	0.045672058	0.082526957	0.264973403	0.497639829	0.109187753	0	1032.185476
50 or more Unit	USA_CO_Pueblo.Mem.AP.724640_TMY3.epw	0.095199985	0.081281287	0.508670581	0.23147062	0.072799523	0.010578004	1750.072587
50 or more Unit	USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3.epw	0.116106261	0.125150725	0.330357214	0.246704285	0.135934478	0.045747037	42371.22542
50 or more Unit	USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.epw	0.169596162	0.120981136	0.385340705	0.249690416	0.066579649	0.007811933	36809.64871
50 or more Unit	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	0.064844497	0.123419429	0.370927967	0.242799546	0.170835203	0.027173357	14660.46238
50 or more Unit	USA_FL_Daytona.Beach.Intl.AP.722056_TMY3.epw	0.006545465	0.043822382	0.305025362	0.372858373	0.238212928	0.033535489	11502.35535
50 or more Unit	USA_FL_Jacksonville.Intl.AP.722060_TMY3.epw	0.03288955	0.063933841	0.295898874	0.328218473	0.252752001	0.026307262	19663.50746
50 or more Unit	USA_FL_Key.West.Intl.AP.722010_TMY3.epw	0.014470053	0.051026687	0.408825687	0.428116147	0.078659897	0.018901528	1176.679712
50 or more Unit	USA_FL_Miami.Intl.AP.722020_TMY3.epw	0.010599645	0.048986006	0.444104732	0.289169318	0.189733172	0.017407127	221753.7215
50 or more Unit	USA_FL_Orlando.Intl.AP.722050_TMY3.epw	0.015120099	0.041650498	0.32238395	0.36231554	0.219062756	0.039467156	109482.2231
50 or more Unit	USA_FL_Tallahassee.Rgnl.AP.722140_TMY3.epw	0.015417451	0.044279037	0.261324769	0.360470501	0.283094135	0.035414106	11649.96283
50 or more Unit	USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw	0.01100809	0.027012866	0.361061488	0.420377411	0.171197118	0.009343028	58734.4442
50 or more Unit	USA_GA_Athens-Ben.Epps.AP.723110_TMY3.epw	0.015551658	0.04130148	0.254935227	0.321190832	0.324865435	0.042155368	4193.956687
50 or more Unit	USA_GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190_TMY3.epw	0.027459109	0.032859408	0.135293117	0.334410731	0.410179288	0.059798346	85268.11864
50 or more Unit	USA_GA_Augusta-Bush-Field.722180_TMY3.epw	0.185153534	0.107333479	0.306425333	0.292265812	0.053637543	0.055184299	2487.412314
50 or more Unit	USA_GA_Columbus.Metro.AP.722255_TMY3.epw	0.076157368	0.080229538	0.199224699	0.289381293	0.262446843	0.092560259	4690.473804
50 or more Unit	USA_GA_Macon-Middle.Georgia.Rgnl.AP.722170_TMY3.epw	0.093511461	0.080357884	0.217264111	0.284849889	0.274395067	0.049621588	3578.927545
50 or more Unit	USA_GA_Savannah.Intl.AP.722070_TMY3.epw	0.059936229	0.067343089	0.173323112	0.374117829	0.274403728	0.050876013	4885.717433
50 or more Unit	USA_IA_Des.Moines.Intl.AP.725460_TMY3.epw	0.084990822	0.062885333	0.280540885	0.326831092	0.194218199	0.050533669	9338.003052
50 or more Unit	USA_IA_Mason.City.Muni.AP.725485_TMY3.epw	0.149842252	0.046538823	0.493950625	0.155424741	0.142432247	0.011811311	1236.101772
50 or more Unit	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	0.127978105	0.039616264	0.224103405	0.375566028	0.219195796	0.013540403	1644.206104
50 or more Unit	USA_IA_Waterloo.Muni.AP.725480_TMY3.epw	0.102121791	0.102541096	0.36420566	0.257220507	0.148138141	0.025772805	3982.368993
50 or more Unit	USA_ID_Boise.Air.Terminal.726810_TMY3.epw	0.019473607	0.029888414	0.243910834	0.392364209	0.269235626	0.045127311	4907.011256
50 or more Unit	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	0.014547668	0.054839313	0.260991393	0.411887077	0.168234622	0.089499926	1709.414254
50 or more Unit	USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw	0.153828367	0.097972358	0.334166344	0.203823198	0.188812419	0.021397314	275197.5645
50 or more Unit	USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3.epw	0.100592373	0.090815637	0.369730015	0.232048662	0.16290502	0.043908293	9185.486067
50 or more Unit	USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3.epw	0.046130117	0.081532883	0.386917192	0.289484673	0.17372848	0.022206655	8831.780028
50 or more Unit	USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3.epw	0.089907088	0.075250947	0.433201045	0.285815423	0.105535554	0.010289943	6981.009792
50 or more Unit	USA_IL_Springfield-Capital.AP.724390_TMY3.epw	0.06099013	0.096618994	0.312494244	0.290776247	0.208043325	0.031077061	8359.963308
50 or more Unit	USA_IN_Evansville.Rgnl.AP.724320_TMY3.epw	0.065467621	0.079692373	0.444684381	0.281351746	0.111183016	0.017620863	7846.661803
50 or more Unit	USA_IN_Fort.Wayne.Intl.AP.725330_TMY3.epw	0.072130931	0.067706084	0.43609435	0.315840247	0.091398865	0.016829523	6558.369086
50 or more Unit	USA_IN_Indianapolis.Intl.AP.724380_TMY3.epw	0.091256369	0.070657041	0.28799281	0.328724989	0.16317313	0.058195662	26719.57688
50 or more Unit	USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3.epw	0.083693221	0.091316604	0.390802086	0.305604186	0.109439103	0.0191448	7159.641559
50 or more Unit	USA_KS_Dodge.City.Rgnl.AP.724510_TMY3.epw	0.007702487	0.084168831	0.471833831	0.330409443	0.039497517	0.06638789	1037.391019
50 or more Unit	USA_KS_Goodland-Renner.Field.724650_TMY3.epw	0.01843216	0.057943172	0.68117171	0.242452958	0	0	160.8124369
50 or more Unit	USA_KS_Topeka-Phillip.Billard.Muni.AP.724560_TMY3.epw	0.037887777	0.047873902	0.465632096	0.281808694	0.128382797	0.038414734	5278.257513
50 or more Unit	USA_KS_Wichita-Mid.Continent.AP.724500_TMY3.epw	0.072824654	0.06256049	0.363178364	0.309441788	0.180957991	0.011036713	7273.089442
50 or more Unit	USA_KY_Cincinnati-Northern.Kentucky.AP.724210_TMY3.epw	0.119200615	0.096411045	0.389729191	0.261368574	0.100801483	0.032489093	22683.90166
50 or more Unit	USA_KY_Lexington-Bluegrass.AP.724220_TMY3.epw	0.029657482	0.047988315	0.352357946	0.370531373	0.168314027	0.031150858	7162.717003
50 or more Unit	USA_KY_Louisville-Standiford.Field.724230_TMY3.epw	0.115600459	0.101325628	0.332995344	0.296366221	0.128030735	0.025681614	12835.69096
50 or more Unit	USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3.epw	0.020064805	0.039063461	0.324617827	0.354647111	0.223164804	0.038441991	10953.72203
50 or more Unit	USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw	0.017131827	0.035256504	0.261669284	0.507310933	0.095941786	0.082689666	1581.402431
50 or more Unit	USA_LA_New.Orleans.Intl.AP.722310_TMY3.epw	0.098447052	0.078962672	0.326810376	0.265282186	0.182413745	0.048083968	19042.74419
50 or more Unit	USA_LA_Shreveport.Rgnl.AP.722480_TMY3.epw	0.037730673	0.080975127	0.317159514	0.386948758	0.132086682	0.045099246	8220.321605
50 or more Unit	USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw	0.164848768	0.06784601	0.311501887	0.242519255	0.191035747	0.022248334	117010.9117
50 or more Unit	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	0.216313635	0.078874387	0.355905054	0.239359291	0.09487029	0.014677342	14812.82921
50 or more Unit	USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.epw	0.102010938	0.083468436	0.267463172	0.242445925	0.247739476	0.056872053	114121.8221
50 or more Unit	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	0.057563988	0.077019682	0.191219208	0.563542011	0.11065511	0	186.9733701
50 or more Unit	USA_ME_Portland.Intl.Jetport.726060_TMY3.epw	0.248707441	0.074870012	0.308117887	0.246110166	0.108971812	0.013222683	7338.560645
50 or more Unit	USA_MI_Alpena.County.Rgnl.AP.726390_TMY3.epw	0	0.217834103	0.648112161	0.134053736	0	0	213.7095662
50 or more Unit	USA_MI_Detroit.Metro.AP.725370_TMY3.epw	0.098448081	0.129270764	0.379579958	0.271263969	0.108971607	0.012465621	68486.02795
50 or more Unit	USA_MI_Flint-Bishop.Intl.AP.726370_TMY3.epw	0.053100386	0.091272273	0.345790756	0.343535314	0.153407164	0.012894107	13572.02211
50 or more Unit	USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3.epw	0.121117789	0.068937003	0.287371389	0.334685399	0.161791371	0.026097048	11681.09092
50 or more Unit	USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3.epw	0.026377522	0.073708785	0.505946064	0.287553352	0.079904963	0.026509314	904.3806587
50 or more Unit	USA_MI_Lansing-Capital.City.AP.725390_TMY3.epw	0.085414268	0.069208053	0.355679819	0.342601917	0.139243346	0.007852597	8439.775565
50 or more Unit	USA_MI_Muskegon.County.AP.726360_TMY3.epw	0.078027083	0.040063155	0.408360873	0.348937722	0.105042879	0.019568288	4162.628498
50 or more Unit	USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY3.epw	0.039457038	0.025258903	0.272342863	0.291621257	0.306065577	0.065254362	489.4295812
50 or more Unit	USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3.epw	0.024282472	0.05006779	0.422419521	0.318974867	0.184255349	0	2061.253374
50 or more Unit	USA_MN_Duluth.Intl.AP.727450_TMY3.epw	0.071887363	0.083834916	0.482993394	0.253144837	0.095139422	0.013000068	5238.665924
50 or more Unit	USA_MN_International.Falls.Intl.AP.727470_TMY3.epw	0.003946594	0.054549522	0.411453233	0.410440545	0.092142375	0.027467731	682.1552357
50 or more Unit	USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3.epw	0.053761792	0.049786871	0.329690416	0.335582439	0.201312445	0.029866036	125901.4277
50 or more Unit	USA_MN_Rochester.Intl.AP.726440_TMY3.epw	0.015887877	0.02518811	0.302496538	0.367742681	0.25883399	0.029850804	3986.426002
50 or more Unit	USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw	0.048907143	0.053002404	0.273567857	0.316175774	0.266919218	0.041427604	8428.654613
50 or more Unit	USA_MO_Columbia.Rgnl.AP.724450_TMY3.epw	0.076227669	0.044437302	0.433055043	0.256966085	0.137745491	0.05156841	3418.187272
50 or more Unit	USA_MO_Kansas.City.Intl.AP.724460_TMY3.epw	0.146660017	0.083061016	0.292625473	0.265111434	0.184853257	0.027688803	27172.72535
50 or more Unit	USA_MO_Springfield.Rgnl.AP.724400_TMY3.epw	0.039251098	0.04338291	0.238514252	0.40515688	0.262683579	0.011011282	6890.009475
50 or more Unit	USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.epw	0.175389547	0.092379246	0.282690815	0.261275511	0.167655328	0.020609554	34424.18738
50 or more Unit	USA_MS_Jackson.Intl.AP.722350_TMY3.epw	0.052774908	0.108803646	0.234706218	0.443534637	0.109279046	0.050901544	3747.550097
50 or more Unit	USA_MS_Meridian-Key.Field.722340_TMY3.epw	0.053404663	0.021525363	0.34649558	0.469076815	0.109497578	0	1748.417947
50 or more Unit	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	0.032939982	0.063879496	0.246342192	0.416824314	0.193147092	0.046866923	1962.82219
50 or more Unit	USA_MT_Cut.Bank.Muni.AP.727796_TMY3.epw	0.198246367	0	0.700991869	0.100761764	0	0	59.46312254
50 or more Unit	USA_MT_Glasgow.Intl.AP.727680_TMY3.epw	0	0.104661934	0.599359838	0.14377564	0.152202588	0	156.6744361
50 or more Unit	USA_MT_Great.Falls.Intl.AP.727750_TMY3.epw	0.143971341	0.109162587	0.604027922	0.086715679	0.053625045	0.002497426	611.1181157
50 or more Unit	USA_MT_Helena.Rgnl.AP.727720_TMY3.epw	0.073074631	0.019930988	0.282338496	0.386824299	0.232117938	0.005713648	1521.600124
50 or more Unit	USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.epw	0.045329348	0.021564002	0.618273513	0.275288405	0.034591347	0.004953384	451.1374534
50 or more Unit	USA_MT_Lewistown.Muni.AP.726776_TMY3.epw	0.04058701	0.168889189	0.632942973	0.110918511	0.046662316	0	172.2316305
50 or more Unit	USA_MT_Miles.City.Muni.AP.742300_TMY3.epw	0.235249799	0.124341154	0.557641743	0.068056472	0.014710832	0	153.8655673
50 or more Unit	USA_MT_Missoula.Intl.AP.727730_TMY3.epw	0.060380005	0.019102514	0.377594286	0.370113485	0.136461194	0.036348516	1184.506036
50 or more Unit	USA_NC_Asheville.Rgnl.AP.723150_TMY3.epw	0.094410979	0.047568466	0.23374082	0.28411703	0.228387752	0.111774954	4015.838901
50 or more Unit	USA_NC_Cape.Hatteras.723040_TMY3.epw	0	0.038906904	0.095649488	0.43124116	0.405699437	0.02850301	205.1713519
50 or more Unit	USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.epw	0.048830796	0.027062128	0.120616787	0.324950734	0.40197308	0.076566476	20986.93132
50 or more Unit	USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.epw	0.058428871	0.063473384	0.263794976	0.355718342	0.217799393	0.040785033	9605.313027
50 or more Unit	USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.epw	0.053056398	0.046044684	0.157953845	0.284445641	0.362663315	0.095836118	20195.28088
50 or more Unit	USA_NC_Wilmington.Intl.AP.723013_TMY3.epw	0.049242676	0.045671214	0.167266976	0.464179424	0.232219075	0.041420635	5953.282946
50 or more Unit	USA_ND_Bismarck.Muni.AP.727640_TMY3.epw	0.118268208	0.023786971	0.125472182	0.36482329	0.296251279	0.071398071	1866.216548
50 or more Unit	USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.epw	0.055242591	0.040094686	0.285919444	0.342540881	0.218366661	0.057835737	8639.836133
50 or more Unit	USA_ND_Minot.Intl.AP.727676_TMY3.epw	0.011009187	0.041894866	0.342978352	0.209914894	0.204382134	0.189820567	1046.829477
50 or more Unit	USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.epw	0.060934342	0.155816921	0.351322321	0.260790334	0.165054535	0.006081546	1402.897582
50 or more Unit	USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.epw	0.041498921	0.013179441	0.346182895	0.338580749	0.192155937	0.068402058	990.4151565
50 or more Unit	USA_NE_North.Platte.Rgnl.AP.725620_TMY3.epw	0.114834198	0.097322819	0.38707016	0.282459679	0.118313145	0	882.4703198
50 or more Unit	USA_NE_Omaha-Eppley.Airfield.725500_TMY3.epw	0.112986381	0.075368146	0.283110533	0.299813472	0.186336097	0.042385371	18270.68267
50 or more Unit	USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.epw	0.102031555	0.014253108	0.42373831	0.408003257	0.051973771	0	466.6534969
50 or more Unit	USA_NH_Concord.Muni.AP.726050_TMY3.epw	0.238734227	0.039219879	0.21641782	0.315980896	0.16669733	0.022949848	9280.204283
50 or more Unit	USA_NJ_Atlantic.City.Intl.AP.724070_TMY3.epw	0.057721276	0.085293738	0.287806853	0.346666311	0.198948621	0.023563201	14318.91287
50 or more Unit	USA_NJ_Newark.Intl.AP.725020_TMY3.epw	0.25125866	0.191016585	0.267731403	0.137027865	0.13024102	0.022724467	392769.8308
50 or more Unit	USA_NM_Albuquerque.Intl.AP.723650_TMY3.epw	0.009990001	0.068806683	0.406566689	0.364461794	0.131062336	0.019112498	14310.39059
50 or more Unit	USA_NM_Tucumcari.AP.723676_TMY3.epw	0.02635472	0.081968161	0.356819977	0.412973825	0.121883316	0	644.1056171
50 or more Unit	USA_NV_Elko.Muni.AP.725825_TMY3.epw	0.079707206	0	0.002889395	0.385877438	0.025177412	0.506348549	133.5131408
50 or more Unit	USA_NV_Ely-Yelland.Field.724860_TMY3.epw	0	0	0.02580005	0.910714968	0.063484983	0	19.98308797
50 or more Unit	USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw	0.006489289	0.031026249	0.193289097	0.425125151	0.303782607	0.040287606	37347.79215
50 or more Unit	USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3.epw	0.023484006	0.058695072	0.357966394	0.355464756	0.185600492	0.018789281	10801.41911
50 or more Unit	USA_NV_Tonopah.AP.724855_TMY3.epw	0	0.128424394	0.437737419	0.025398844	0.408439343	0	30.44206554
50 or more Unit	USA_NV_Winnemucca.Muni.AP.725830_TMY3.epw	0	0	0.933638459	0.008160088	0.035155845	0.023045607	17.9989626
50 or more Unit	USA_NY_Albany.County.AP.725180_TMY3.epw	0.142293807	0.078471648	0.376803076	0.232219748	0.143770303	0.026441418	16803.01549
50 or more Unit	USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3.epw	0.135882465	0.063854984	0.409694544	0.272720515	0.089301312	0.028546179	6875.564726
50 or more Unit	USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3.epw	0.201908275	0.148354722	0.285806102	0.200165215	0.125025806	0.038739879	16599.0994
50 or more Unit	USA_NY_Massena.AP.726223_TMY3.epw	0.092830902	0.255776175	0.481493218	0.120893845	0.026254087	0.022751772	1180.324441
50 or more Unit	USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.epw	0.234781945	0.263664396	0.328870453	0.091872305	0.067542249	0.013268653	822893.0707
50 or more Unit	USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3.epw	0.139115532	0.079499797	0.411402042	0.194244074	0.152565179	0.023173376	15054.82694
50 or more Unit	USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3.epw	0.13489261	0.142949121	0.429835762	0.244824423	0.028815113	0.01868297	14164.98084
50 or more Unit	USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3.epw	0.064908213	0.095127379	0.490099538	0.23823397	0.097417587	0.014213314	13941.15697
50 or more Unit	USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3.epw	0.12895116	0.163831553	0.482307004	0.158424684	0.056800461	0.009685139	58039.73559
50 or more Unit	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	0.060131697	0.060830272	0.289190049	0.332315139	0.196502518	0.061030326	23865.78542
50 or more Unit	USA_OH_Dayton.Intl.AP.724290_TMY3.epw	0.137265069	0.09127036	0.353818558	0.285876412	0.113277625	0.018491977	12165.87695
50 or more Unit	USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3.epw	0.056696237	0.031688568	0.223340187	0.350722001	0.32482835	0.012724657	1493.008648
50 or more Unit	USA_OH_Toledo.Express.AP.725360_TMY3.epw	0.122891578	0.104683378	0.30241962	0.31402759	0.136333384	0.019644449	9108.832798
50 or more Unit	USA_OH_Youngstown.Rgnl.AP.725250_TMY3.epw	0.07224995	0.082818088	0.506699446	0.257249641	0.074044083	0.006938792	6722.965646
50 or more Unit	USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3.epw	0.029462142	0.058971572	0.328575808	0.357304273	0.169761338	0.055924867	15035.96322
50 or more Unit	USA_OK_Tulsa.Intl.AP.723560_TMY3.epw	0.035365483	0.064673331	0.4129491	0.316921878	0.141823254	0.028266954	11257.82808
50 or more Unit	USA_OR_Astoria.Rgnl.AP.727910_TMY3.epw	0.129805225	0.121623149	0.236640424	0.29342233	0.16927643	0.049232442	470.9516453
50 or more Unit	USA_OR_Burns.Muni.AP.726830_TMY3.epw	0	0	0.439498736	0.168717646	0.389365461	0.002418156	74.86718299
50 or more Unit	USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3.epw	0.021686733	0.070358229	0.353998558	0.337306914	0.164662258	0.051987307	5237.97929
50 or more Unit	USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY3.epw	0.031378821	0.07896652	0.264587628	0.411851892	0.20937458	0.00384056	3792.756858
50 or more Unit	USA_OR_North.Bend.Muni.AP.726917_TMY3.epw	0.119406709	0.107104641	0.295010303	0.298432878	0.125863016	0.054182453	2304.450463
50 or more Unit	USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3.epw	0.039895035	0.055180145	0.327209508	0.292738588	0.251374028	0.033602696	3820.82606
50 or more Unit	USA_OR_Portland.Intl.AP.726980_TMY3.epw	0.071671242	0.044411978	0.234265453	0.356921305	0.259018313	0.033711709	60095.82284
50 or more Unit	USA_OR_Redmond-Roberts.Field.726835_TMY3.epw	0.007936158	0.055587062	0.127275138	0.329387942	0.455653149	0.02416055	1757.886645
50 or more Unit	USA_OR_Salem-McNary.Field.726940_TMY3.epw	0.03362891	0.045069241	0.319281494	0.403321914	0.181253559	0.017444881	9475.66649
50 or more Unit	USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3.epw	0.066999956	0.09289131	0.382893994	0.273413314	0.173895375	0.009906052	24016.06309
50 or more Unit	USA_PA_Bradford.Rgnl.AP.725266_TMY3.epw	0.234995885	0.103716488	0.410923549	0.188215041	0.062149038	0	2741.727765
50 or more Unit	USA_PA_Erie.Intl.AP.725260_TMY3.epw	0.199984077	0.089499767	0.363817627	0.283701015	0.044067446	0.018930069	4481.308797
50 or more Unit	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	0.134985212	0.096575193	0.287541323	0.331588401	0.134604249	0.014705621	15747.02636
50 or more Unit	USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw	0.129343367	0.158700875	0.353136975	0.218153582	0.121046085	0.019619116	102846.8889
50 or more Unit	USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw	0.107396777	0.126784293	0.398102886	0.25242411	0.103518759	0.011773174	45066.9009
50 or more Unit	USA_PA_Wilkes-Barre-Scranton.Intl.AP.725130_TMY3.epw	0.096430277	0.075522078	0.515114714	0.230917478	0.076033943	0.00598151	7281.906658
50 or more Unit	USA_PA_Williamsport.Rgnl.AP.725140_TMY3.epw	0.040844744	0.076183653	0.501056616	0.324635189	0.049862682	0.007417116	5863.603497
50 or more Unit	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	0.200523783	0.104432167	0.331721007	0.259977343	0.094924115	0.008421585	31330.19013
50 or more Unit	USA_SC_Charleston.Intl.AP.722080_TMY3.epw	0.045521687	0.052257544	0.250214566	0.315167751	0.243946525	0.092891927	4190.456483
50 or more Unit	USA_SC_Columbia.Metro.AP.723100_TMY3.epw	0.046183141	0.057556326	0.256521836	0.364763421	0.231462542	0.043512734	7778.806749
50 or more Unit	USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw	0.068970209	0.076476816	0.194079756	0.405867913	0.216815624	0.037789682	6958.670398
50 or more Unit	USA_SD_Huron.Rgnl.AP.726540_TMY3.epw	0.146701846	0.044637486	0.490630693	0.202796238	0.052363601	0.062870136	1044.902239
50 or more Unit	USA_SD_Pierre.Muni.AP.726686_TMY3.epw	0.000763134	0.163331934	0.178291433	0.480579638	0.177033862	0	382.8013565
50 or more Unit	USA_SD_Rapid.City.Rgnl.AP.726620_TMY3.epw	0.034830892	0.055491068	0.25499814	0.359159079	0.287066458	0.008454363	1485.246672
50 or more Unit	USA_SD_Sioux.Falls-Foss.Field.726510_TMY3.epw	0.033844776	0.024101986	0.265735956	0.32580677	0.294931618	0.055578894	5175.199102
50 or more Unit	USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.epw	0.068773333	0.052881584	0.399187017	0.374914896	0.101187696	0.003055474	4061.182211
