Building,Usage Level,Corridor,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Solar Hot Water,Ceiling Fan,Dehumidifier,Refrigeration Schedule,Lighting,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Loads,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Pool Schedule,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,PV,ASHRAE IECC Climate Zone 2004,County,Location,AHS Region,State,Location Region,Census Division,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units HL,Geometry Foundation Type,Geometry Wall Type,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Has Rear Units MF,Geometry Building Horizontal Location MF,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Garage,Bedrooms,Occupants,Vacancy Status,Orientation,Window Areas,Neighbors,Insulation Unfinished Attic,Insulation Finished Roof,Radiant Barrier,Roof Material Unfinished Attic,Roof Material Finished Roof,Insulation Slab,Insulation Crawlspace,Insulation Unfinished Basement,Insulation Finished Basement,Insulation Pier Beam,Insulation Interzonal Floor,Insulation Wall,Windows,Water Heater,Hot Water Distribution,HVAC System Is Shared,HVAC System Shared Electricity,HVAC System Shared Natural Gas,HVAC System Shared Propane,HVAC System Shared Fuel Oil,HVAC System Shared Other Fuel,HVAC System Shared None,HVAC System Is Heat Pump,HVAC System Heat Pump,HVAC System Heating Electricity,HVAC System Heating Natural Gas,HVAC System Heating Propane,HVAC System Heating Fuel Oil,HVAC System Heating Other Fuel,HVAC System Heating None,HVAC System Cooling,HVAC System Cooling Type,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Cooling Setpoint Offset Period,Heating Setpoint Offset Period,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,Ducts,Infiltration,Geometry Perimeter Footprint Ratio
11,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% LED,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour23,Hour16,None,4A,"NY, Nassau County",NY_New.York-J.F.Kennedy.Intl.AP.744860,"CBSA New York-Newark-Jersey City, NY-NJ-PA",NY,CR07,Middle Atlantic,Northeast,NYISO,Mixed-Humid,"NY, 03203",Single-Family Detached,1950s,1940-59,Single-Family Detached,Fuel Oil,<5,Heated Basement,WoodStud,2000-2499,1500-2499,2,None,None,No,None,None,None,None,4,2,Occupied,East,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Oil Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,None,None,"Oil Boiler, 76% AFUE",None,None,"AC, SEER 10",Central,68F,75F,Yes,Yes,3F,2F,Day Setup and Night Setback +4h,Night +2h,EF 17.6,"Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,In Finished Space,40 ACH50,0.13
12,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour15,Hour8,None,3A,"SC, Greenville County",SC_Greer.Greenville-Spartanburg.AP.723120,Non-CBSA South Atlantic,SC,CR09,South Atlantic,South,None,Mixed-Humid,"SC, 00103",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,<5,Crawl,WoodStud,1500-1999,1500-2499,1,None,None,No,None,None,None,2 Car,3,4,Occupied,West,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Ceiling R-19, Vented",None,None,None,Uninsulated,"Wood Stud, R-11",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 13",Central,78F,78F,No,No,0F,0F,None,None,EF 17.6,"Gas, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"30% Leakage, Uninsulated",15 ACH50,0.13
13,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour6,Hour17,None,2A,"TX, Harris County",TX_Houston-Bush.Intercontinental.AP.722430,"CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,South,ERCOT,Hot-Humid,"TX, 04611",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,<5,Slab,Masonry,750-999,0-1499,1,None,None,No,None,None,None,1 Car,4,1,Occupied,East,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,Uninsulated,"CMU, 6-in Hollow, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 76% AFUE",None,None,None,None,"AC, SEER 10",Central,72F,72F,Yes,Yes,12F,5F,Day Setup +5h,Night +5h,EF 17.6,"Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"20% Leakage, R-4",30 ACH50,0.13
14,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour20,Hour7,None,3A,"GA, Clayton County",GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190,"CBSA Atlanta-Sandy Springs-Roswell, GA",GA,CR09,South Atlantic,South,None,Mixed-Humid,"GA, 05001",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,<5,Crawl,Masonry,2500-2999,2500-3999,1,None,None,No,None,None,None,2 Car,4,2,Occupied,Northeast,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Ceiling R-13, Vented",None,None,None,Uninsulated,"CMU, 6-in Hollow, R-19",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 10",Central,72F,72F,No,No,0F,0F,None,None,EF 17.6,"Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,Has Pool,None,1.0 HP Pump,"20% Leakage, Uninsulated",8 ACH50,0.13
15,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour21,Hour18,None,4A,"NJ, Ocean County",NJ_Atlantic.City.Intl.AP.724070,"CBSA New York-Newark-Jersey City, NY-NJ-PA",NJ,CR07,Middle Atlantic,Northeast,PJM,Mixed-Humid,"NJ, 01202",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,<5,Unheated Basement,Masonry,750-999,0-1499,1,None,None,No,None,None,None,None,2,1,Occupied,North,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"CMU, 6-in Hollow, R-7",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 76% AFUE",None,None,None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,72F,68F,No,No,0F,0F,None,None,EF 17.6,"Gas, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",None,None,None,None,None,None,"10% Leakage, Uninsulated",15 ACH50,0.13
16,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour3,Hour17,None,4A,"KS, Johnson County",MO_Kansas.City.Intl.AP.724460,Non-CBSA West North Central,KS,CR08,West North Central,Midwest,SPP,Mixed-Humid,"KS, 00604",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,<5,Heated Basement,WoodStud,4000+,4000+,2,None,None,No,None,None,None,3 Car,5,3,Occupied,East,F15 B15 L15 R15,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Wall R-10,None,R-19,"Wood Stud, R-11",2+ Pane,Gas Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 10",Central,65F,72F,Yes,Yes,6F,9F,Night Setup +3h,Day and Night +5h,EF 17.6,"Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",None,"EF 12, National Average",None,None,None,None,In Finished Space,5 ACH50,0.13
17,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour19,Hour7,None,4A,"TN, Wilson County",TN_Nashville.Intl.AP.723270,Non-CBSA East South Central,TN,CR08,East South Central,South,None,Mixed-Humid,"TN, 02300",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,<5,Crawl,WoodStud,2000-2499,1500-2499,2,None,None,No,None,None,None,2 Car,3,4,Occupied,Northwest,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Wall R-10, Unvented",None,None,None,R-19,"Wood Stud, R-11",2+ Pane,Electric Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 10",Central,68F,72F,Yes,Yes,3F,5F,Night Setback,Day and Night +2h,EF 17.6,"Gas, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",None,None,None,None,None,None,"10% Leakage, R-6",15 ACH50,0.13
18,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour14,Hour19,None,5B,"ID, Canyon County",ID_Boise.Air.Terminal.726810,Non-CBSA Mountain,ID,CR05,Mountain,West,None,Cold,"ID, 00500",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,<5,Crawl,WoodStud,1500-1999,1500-2499,1,None,None,No,None,None,None,2 Car,3,2,Occupied,East,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-49, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Ceiling R-13, Vented",None,None,None,R-30,"Wood Stud, R-19",2+ Pane,Electric Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,None,None,72F,75F,No,Yes,0F,5F,Day Setup and Night Setback -1h,None,EF 17.6,"Gas, 120% Usage",None,None,None,None,None,None,None,None,None,None,"30% Leakage, R-6",10 ACH50,0.13
19,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour11,None,5A,"OH, Lucas County",OH_Toledo.Express.AP.725360,Non-CBSA East North Central,OH,CR04,East North Central,Midwest,PJM,Cold,"OH, 00400",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,<5,Unheated Basement,WoodStud,1500-1999,1500-2499,1,None,None,No,None,None,None,2 Car,3,2,Occupied,Southeast,F6 B6 L6 R6,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"Wood Stud, Uninsulated",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 10",Central,68F,70F,No,No,0F,0F,None,None,EF 17.6,"Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",None,"EF 12, National Average",None,None,None,None,"10% Leakage, Uninsulated",40 ACH50,0.13
20,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% LED,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour2,Hour17,None,5A,"IN, Marion County",IN_Indianapolis.Intl.AP.724380,Non-CBSA East North Central,IN,CR04,East North Central,Midwest,MISO,Cold,"IN, 02307",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,<5,Unheated Basement,WoodStud,1000-1499,0-1499,1,None,None,No,None,None,None,None,3,2,Occupied,Northeast,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-13, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"Wood Stud, Uninsulated",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 76% AFUE",None,None,None,None,"AC, SEER 10",Central,70F,70F,No,No,0F,0F,None,None,EF 17.6,None,None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,"EF 12, National Average",None,None,None,None,"10% Leakage, Uninsulated",15 ACH50,0.13
21,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour17,None,4A,"MO, St. Louis city",MO_St.Louis-Lambert.Intl.AP.724340,Non-CBSA West North Central,MO,CR08,West North Central,Midwest,MISO,Mixed-Humid,"MO, 01901",50 or more Unit,<1940,<1940,Multi-Family with 5+ Units,Electricity,50 or more Units high,Unheated Basement,Masonry,0-499,0-1499,1,Bottom,54,Yes,Middle,None,None,None,1,1,Occupied,North,F30 B30 L30 R30,27,None,R-30,None,None,"Asphalt Shingles, Medium",None,None,Uninsulated,None,None,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,Central,65F,68F,Yes,Yes,3F,2F,Day Setup -5h,Day and Night -5h,EF 17.6,"Electric, 80% Usage",None,None,None,None,None,None,None,None,None,None,"30% Leakage, Uninsulated",40 ACH50,0.13
22,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour1,Hour19,None,3A,"AL, Lauderdale County",AL_Huntsville.Intl.AP-Jones.Field.723230,Non-CBSA East South Central,AL,CR09,East South Central,South,None,Mixed-Humid,"AL, 00100",Single-Family Detached,1960s,1960-79,Single-Family Detached,Electricity,<5,Slab,WoodStud,1000-1499,0-1499,1,None,None,No,None,None,None,None,3,2,Occupied,North,F18 B18 L18 R18,Left/Right at 15ft,"Ceiling R-7, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,Central,72F,70F,No,No,0F,0F,None,None,EF 17.6,"Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",EF 6.7,None,Electric,None,None,None,"10% Leakage, R-4",50 ACH50,0.13
23,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour6,Hour9,None,3B,"CA, Los Angeles County",CA_Los.Angeles.Intl.AP.722950,"CBSA Los Angeles-Long Beach-Anaheim, CA",CA,CR11,Pacific,West,None,Hot-Dry,"CA, 03702",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,<5,Crawl,Masonry,4000+,4000+,1,None,None,No,None,None,None,2 Car,4,1,Occupied,East,F15 B15 L15 R15,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Uninsulated, Vented",None,None,None,R-19,"CMU, 6-in Hollow, R-11",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 9.8, 20% Conditioned",Room,72F,76F,No,Yes,0F,2F,Day Setup and Night Setback +2h,None,EF 15.9,"Gas, 120% Usage","290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Gas, 120% Usage",EF 17.6,None,None,Has Pool,None,1.0 HP Pump,"20% Leakage, Uninsulated",4 ACH50,0.13
24,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,None,None,National Average,100% LED,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour7,Hour12,None,5A,"CT, Fairfield County",CT_Bridgeport-Sikorsky.Mem.AP.725040,Non-CBSA New England,CT,CR03,New England,Northeast,NEISO,Cold,"CT, 00102",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,<5,Heated Basement,WoodStud,2000-2499,1500-2499,2,None,None,No,None,None,None,None,4,3,Occupied,Northwest,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,65F,72F,Yes,No,3F,0F,None,Night -4h,EF 15.9,"Gas, 80% Usage","318 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Electric, 80% Usage",None,"EF 12, National Average",None,None,None,None,In Finished Space,30 ACH50,0.13
25,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour10,Hour17,None,4A,"MO, Callaway County",MO_Columbia.Rgnl.AP.724450,Non-CBSA West North Central,MO,CR08,West North Central,Midwest,MISO,Mixed-Humid,"MO, 00500",Single-Family Detached,1990s,1980-99,Single-Family Detached,Electricity,<5,Heated Basement,WoodStud,1500-1999,1500-2499,1,None,None,No,None,None,None,None,2,1,Occupied,Southeast,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Wall R-10,None,R-19,"Wood Stud, R-11",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 13",Central,72F,70F,Yes,Yes,3F,2F,Day and Night Setup +1h,Day,EF 17.6,"Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",EF 17.6,None,None,Has Pool,None,1.0 HP Pump,In Finished Space,25 ACH50,0.13
26,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% LED,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour22,Hour18,None,4A,"NY, Bronx County",NY_New.York-J.F.Kennedy.Intl.AP.744860,"CBSA New York-Newark-Jersey City, NY-NJ-PA",NY,CR07,Middle Atlantic,Northeast,NYISO,Mixed-Humid,"NY, 03709",50 or more Unit,<1940,<1940,Multi-Family with 5+ Units,Natural Gas,50 or more Units high,Unheated Basement,Masonry,500-749,0-1499,3,Middle,54,Yes,Left,None,None,None,1,1,Occupied,Northwest,F30 B30 L30 R30,4,None,R-30,None,None,"Asphalt Shingles, Medium",None,None,Uninsulated,None,None,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Only Heating Shared,None,Boiler Baseboards Heating Only,None,None,None,None,No,None,None,None,None,None,None,None,None,None,68F,68F,No,Yes,0F,5F,Day and Night Setup -5h,None,EF 17.6,"Gas, 100% Usage",None,None,None,None,None,None,None,None,None,None,"10% Leakage, Uninsulated",20 ACH50,0.13
27,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour2,Hour17,None,2A,"FL, Palm Beach County",FL_West.Palm.Beach.Intl.AP.722030,"CBSA Miami-Fort Lauderdale-West Palm Beach, FL",FL,CR09,South Atlantic,South,None,Hot-Humid,"FL, 09909",Single-Family Detached,1980s,1980-99,Single-Family Detached,Electricity,<5,Slab,Masonry,1500-1999,1500-2499,1,None,None,No,None,None,None,2 Car,3,2,Occupied,North,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-7, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,Uninsulated,"CMU, 6-in Hollow, R-11",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 10",Central,68F,75F,Yes,Yes,12F,9F,Night Setback -2h,Night -2h,EF 17.6,"Propane, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"30% Leakage, R-4",15 ACH50,0.13
28,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour21,Hour21,None,5A,"IN, Morgan County",IN_Indianapolis.Intl.AP.724380,Non-CBSA East North Central,IN,CR04,East North Central,Midwest,MISO,Cold,"IN, 02100",Single-Family Detached,1990s,1980-99,Single-Family Detached,Electricity,<5,Slab,WoodStud,1500-1999,1500-2499,1,None,None,No,None,None,None,1 Car,2,4,Occupied,West,F15 B15 L15 R15,Left/Right at 15ft,"Ceiling R-49, Vented",None,No,"Asphalt Shingles, Medium",None,"2ft R5 Perimeter, R5 Gap",None,None,None,None,R-19,"Wood Stud, R-15",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 10",Central,72F,65F,No,Yes,0F,2F,Night Setback -1h,None,EF 17.6,"Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",None,None,None,None,None,None,"20% Leakage, R-4",10 ACH50,0.13
29,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour0,Hour17,None,5A,"MA, Suffolk County",MA_Boston-Logan.Intl.AP.725090,"CBSA Boston-Cambridge-Newton, MA-NH",MA,CR03,New England,Northeast,NEISO,Cold,"MA, 03303",3 or 4 Unit,<1940,<1940,Multi-Family with 2 - 4 Units,Natural Gas,<5,Unheated Basement,WoodStud,750-999,0-1499,1,Bottom,4,Yes,Right,None,None,None,1,6,Occupied,Southeast,F6 B6 L6 R6,12,None,R-30,None,None,"Asphalt Shingles, Medium",None,None,Uninsulated,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 8.5, 20% Conditioned",Room,70F,70F,Yes,Yes,3F,9F,Day Setup +1h,Day and Night,EF 17.6,"Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"30% Leakage, Uninsulated",30 ACH50,0.13
