Region,Country,Station,Latitude,Longitude,"Ts,avg","Ts,amplitude,1","Ts,amplitude,2",PL1,PL2,
5,USA,Paducah-Barkley Rgnl AP,37.05,-88.77,15.9,10.7,0.1,21,2,
5,USA,Somerset-Pulaski County AWOS,38.00,-84.60,16.1,11.8,1.0,19,30,
5,USA,Alexandria-England AFB,31.32,-92.55,20.6,8.7,1.1,21,4,
5,USA,Alexandria-Esler Rgnl AP,31.40,-92.30,19.7,9.1,1.2,21,-27,
5,USA,Barksdale AFB,32.50,-93.67,19.0,10.0,0.7,22,42,
5,USA,Baton Rouge-Ryan AP,30.53,-91.15,20.4,8.6,0.9,17,1,
5,USA,Fort Polk,31.05,-93.18,19.7,9.2,1.2,19,11,
5,USA,Houma-Terrebonne AP,29.57,-90.67,21.0,8.2,1.1,22,17,
5,USA,Lafayette RgnlAP,30.20,-91.98,20.7,8.2,0.2,28,8,
5,USA,Lake Charles AP,30.22,-93.17,20.8,9.1,1.9,17,-6,
5,USA,Lake Charles Rgnl AP,30.12,-93.23,20.5,8.6,0.9,20,7,
5,USA,Monroe Rgnl AP,32.52,-92.03,19.4,9.6,0.8,22,-20,
5,USA,New Iberia,30.03,-91.88,20.5,8.6,1.3,24,-17,
5,USA,New Orleans-Alvin Callender Field,29.82,-90.02,21.3,7.4,0.2,22,1,
5,USA,"New Orleans-Lakefront
AP",30.05,-90.03,21.7,8.0,0.0,23,8,
5,USA,New Orleans Intl AP,30.00,-90.25,21.3,8.0,1.0,21,10,
5,USA,Patterson Mem AP,29.72,-91.33,20.9,7.9,-0.8,21,43,
5,USA,Shreveport Downtown,32.53,-93.75,19.4,11.2,1.6,23,-17,
5,USA,Shreveport Rgnl AP,32.45,-93.82,19.3,10.0,1.6,19,-5,
5,USA,Barnstable-Boardman Poland AP,41.67,-70.28,11.7,9.8,0.0,34,-7,
5,USA,Beverly Muni AP,42.58,-70.92,10.2,11.7,-0.2,32,-1,
5,USA,Boston-Logan Intl AP,42.37,-71.02,11.5,11.8,0.1,29,6,
5,USA,Chicopee Falls-Westover AFB,42.20,-72.53,10.8,11.6,-0.6,29,-5,
5,USA,Lawrence Muni AP,42.72,-71.12,11.2,11.3,0.3,28,-1,
5,USA,Marthas Vineyard AP,41.40,-70.62,11.8,9.3,0.0,34,5,
5,USA,Nantucket Mem AP,41.25,-70.07,12.0,8.9,0.5,41,-29,
5,USA,New Bedford Rgnl AP,41.67,-70.95,12.0,10.6,-0.8,31,-23,
5,USA,North Adams AP,42.70,-73.17,10.3,11.6,0.8,29,7,
5,USA,Norwood Mem AP,42.18,-71.18,11.0,11.9,-0.2,31,6,
5,USA,Otis ANGB,41.65,-70.52,11.3,10.3,-1.7,32,35,
5,USA,Plymouth Muni AP,41.92,-70.73,11.5,10.2,0.7,31,8,
5,USA,Provincetown AWOS,42.07,-70.22,11.9,10.1,-0.7,39,30,
5,USA,Westfield-Barnes Muni AP,42.15,-72.72,10.6,12.5,0.4,30,-5,
5,USA,Worcester Rgnl AP,42.27,-71.88,9.2,12.3,-1.0,29,-14,
5,USA,Andrews AFB,38.82,-76.87,14.3,11.0,-0.5,25,5,
5,USA,Baltimore-Washington Intl AP,39.17,-76.68,14.4,11.8,0.5,22,-2,
5,USA,Hagerstown-Washington County Rgnl AP,39.70,-77.73,14.0,11.5,0.6,25,7,
5,USA,Patuxent River NAS,38.30,-76.42,16.3,10.1,-0.1,24,1,
5,USA,Salisbury-Wicomico County Rgnl AP,38.33,-75.52,15.5,10.2,0.5,23,-2,
5,USA,"Auburn-Lewiston Muni
AP",44.05,-70.28,8.4,11.6,-0.9,29,8,
5,USA,Augusta AP,44.32,-69.80,9.0,12.6,0.5,34,-5,
5,USA,Bangor Intl AP,44.80,-68.82,8.7,12.7,-1.5,32,5,
5,USA,Bar Harbor AWOS,44.45,-68.37,7.5,10.4,-1.2,37,15,
5,USA,Brunswick NAS,43.90,-69.93,8.8,12.2,-0.6,32,36,
5,USA,Caribou Muni AP,46.87,-68.03,5.6,12.0,-2.3,37,27,
5,USA,Edmundston-Northern Aroostook Rgnl AP,47.28,-68.32,5.7,11.8,-2.2,33,36,
5,USA,Houlton Intl AP,46.12,-67.80,7.0,12.6,-1.1,33,12,
5,USA,Millinocket Muni AP,45.65,-68.68,8.5,12.5,-0.8,30,16,
5,USA,Portland Intl Jetport,43.65,-70.30,8.5,12.0,-0.9,30,11,
5,USA,Presque Isle Muni AP,46.68,-68.05,6.4,11.5,-1.6,34,20,
5,USA,Rockland-Knox AWOS,44.07,-69.10,8.6,11.0,-0.6,37,-5,
5,USA,Sanford Muni AWOS,43.40,-70.72,8.4,11.0,-1.6,28,-8,
5,USA,Waterville AWOS,44.53,-69.68,8.2,12.7,-2.0,30,12,
5,USA,Wiscasset AP,43.97,-69.72,9.6,11.4,-0.1,34,4,
5,USA,Alpena County Rgnl AP,45.07,-83.58,7.7,12.1,-1.0,30,14,
5,USA,Ann Arbor Muni AP,42.22,-83.75,10.7,11.7,-1.0,31,-33,
5,USA,Battle Creek-Kellogg AP,42.30,-85.25,11.0,12.4,1.0,26,13,
5,USA,Benton Harbor-Ross Field-Twin Cities AP,42.13,-86.43,11.2,12.6,0.9,24,-23,
5,USA,"Cadillac-Wexford County
AP",44.28,-85.42,8.6,12.1,-2.0,31,3,
5,USA,Chippewa County Intl AP,46.25,-84.47,6.0,11.2,-1.9,35,21,
5,USA,Detroit-City AP,42.40,-83.00,11.1,13.3,-1.2,30,-13,
5,USA,Detroit-Willow Run AP,42.23,-83.53,10.8,13.8,-0.1,28,17,
5,USA,Detroit Metro AP,42.22,-83.35,10.3,13.2,-0.7,27,-10,
5,USA,Escanaba AWOS,45.75,-87.03,6.5,11.3,-2.0,34,16,
5,USA,Flint-Bishop Intl AP,42.97,-83.75,9.7,13.0,-0.6,26,-14,
5,USA,Grand Rapids-Kent County Intl AP,42.88,-85.52,9.9,13.0,-1.0,26,-17,
5,USA,Hancock-Houghton County AP,47.17,-88.50,6.6,12.0,-1.9,32,32,
5,USA,Houghton-Lake Roscommon County AP,44.37,-84.68,8.1,12.7,-1.4,28,11,
5,USA,"Howell-Livingston County
AP",42.63,-83.98,11.3,13.1,-0.2,26,13,
5,USA,Iron Mountain-Ford Field,45.82,-88.12,8.5,13.2,-1.2,26,10,
5,USA,Ironwood AWOS,46.53,-90.13,7.0,12.7,-2.0,32,24,
5,USA,Jackson-Reynolds Field,42.27,-84.47,11.0,13.0,0.5,25,18,
5,USA,Kalamazoo-Battle Creek Intl AP,42.23,-85.55,11.0,12.3,0.8,28,33,
5,USA,Lansing-Capital City AP,42.78,-84.58,9.8,13.1,-0.9,25,-18,
5,USA,Manistee AWOS,44.27,-86.25,9.4,12.9,-1.2,29,12,
5,USA,Menominee AWOS,45.13,-87.63,8.6,12.8,-1.1,37,17,
5,USA,Mount Clemens-Selfridge ANGB,42.62,-82.83,11.4,10.3,-1.5,28,21,
5,USA,Muskegon County AP,43.17,-86.23,9.5,12.8,-1.3,30,-1,
5,USA,Oakland County Intl AP,42.67,-83.42,11.2,12.7,0.0,30,7,
5,USA,Oscoda-Wurtsmith AFB,44.45,-83.40,9.3,11.9,-0.9,29,1,
5,USA,Pellston-Emmet County AP,45.57,-84.78,9.0,12.3,-0.6,25,14,
5,USA,Rhinelander-Oneida County AP,45.63,-89.47,7.8,13.5,-1.1,28,7,
5,USA,Saginaw-Tri City Intl AP,43.53,-84.08,9.8,12.3,0.1,29,6,
5,USA,Sault Ste Marie- Sanderson Field,46.47,-84.35,6.2,11.5,-1.5,35,18,
5,USA,St Clair County Intl AP,42.92,-82.53,10.9,12.9,-0.6,25,-14,
5,USA,Traverse City-Cherry Capital AP,44.73,-85.58,8.4,12.5,-1.2,31,12,
5,USA,Aitkin AWOS,46.55,-93.68,7.0,12.4,-1.2,35,17,
5,USA,Albert Lea AWOS,43.68,-93.37,10.2,14.1,-1.3,31,8,
5,USA,Alexandria Muni AP,45.88,-95.40,7.9,14.2,-0.4,30,4,
5,USA,Austin Muni AP,43.67,-92.93,9.1,13.9,-0.6,27,47,
5,USA,Baudette Intl AP,48.72,-94.60,6.9,12.5,-1.1,29,14,
5,USA,Bemidji Muni AP,47.50,-94.93,6.9,13.4,-1.6,32,11,
5,USA,Benson Muni AP,45.32,-95.65,8.3,14.0,-2.4,30,28,
5,USA,Brainerd-Crow Wing County AP,46.40,-94.13,7.8,12.9,-0.6,26,4,
5,USA,Cambridge Muni AP,45.57,-93.27,8.2,13.6,-1.0,25,24,
5,USA,Cloquet AWOS,46.70,-92.50,6.8,12.3,-2.2,29,37,
5,USA,Crane Lake AWOS,46.27,-92.57,6.1,12.6,-1.5,36,23,
5,USA,Crookston Muni Field,47.85,-96.62,6.8,13.4,-2.2,26,25,
5,USA,Detroit Lakes AWOS,46.83,-95.88,7.5,13.8,-1.5,30,19,
5,USA,Duluth Intl AP,46.83,-92.22,6.1,12.0,-1.6,31,25,
5,USA,"Edin Prairie-Flying Cloud
AP",44.82,-93.45,9.6,14.7,-1.3,28,16,
5,USA,Ely Muni AP,47.82,-91.83,6.9,12.5,-1.0,28,16,
5,USA,Eveleth Muni AWOS,47.40,-92.50,6.2,12.8,-2.1,30,24,
5,USA,Fairmont Muni AWOS,43.65,-94.42,8.9,13.8,-1.6,29,15,
5,USA,Faribault Muni AWOS,44.33,-93.32,9.6,13.1,-0.8,24,-13,
5,USA,Fergus Falls AWOS,46.28,-96.15,8.7,14.0,-1.6,30,23,
5,USA,Fosston AWOS,47.58,-95.77,6.6,13.2,-1.7,32,29,
5,USA,Glenwood AWOS,45.65,-95.32,8.0,13.9,-1.8,26,27,
5,USA,Grand Rapids AWOS,47.22,-93.52,7.0,12.9,-2.2,30,7,
5,USA,Hallock,48.78,-96.95,7.3,14.1,-1.7,27,12,
5,USA,Hibbing-Chisholm Hibbing AP,47.38,-92.85,5.9,12.7,-1.4,37,35,
5,USA,Hutchinson AWOS,44.87,-94.38,8.1,14.0,-2.8,31,23,
5,USA,International Falls Intl AP,48.57,-93.40,5.8,12.9,-1.8,31,15,
5,USA,Litchfield Muni AP,45.10,-94.50,9.8,13.7,1.3,21,42,
5,USA,Little Falls AWOS,45.95,-94.35,7.1,13.5,-2.3,27,23,
5,USA,Mankato AWOS,44.22,-93.92,9.2,13.7,-1.7,28,6,
5,USA,Marshall Muni-Ryan Field AWOS,44.45,-95.82,9.0,13.8,-1.6,31,24,
5,USA,Minneapolis-Crystal AP,45.07,-93.35,8.4,13.9,-0.7,27,14,
5,USA,Minneapolis-St Paul Intl AP,44.88,-93.23,9.1,14.0,-1.3,24,1,
5,USA,Mora Muni AWOS,45.88,-93.27,8.3,13.2,0.1,31,8,
5,USA,Morris Muni AWOS,45.57,-95.97,7.2,13.2,-2.4,28,17,
5,USA,New Ulm Muni AWOS,44.32,-94.50,9.2,13.9,-1.6,33,2,
5,USA,Orr Rgnl AP,48.02,-92.87,5.1,12.4,-2.0,30,34,
5,USA,Owatonna AWOS,44.12,-93.25,9.4,14.3,-1.3,25,14,
5,USA,Park Rapids Muni AP,46.90,-95.07,6.8,13.0,-1.0,29,10,
5,USA,Pipestone AWOS,43.98,-96.32,8.7,14.4,-1.4,26,28,
5,USA,Red Wing Muni AP,44.58,-92.48,9.7,14.2,-1.3,30,15,
5,USA,Redwood Falls Muni AP,44.55,-95.08,8.9,13.7,-1.2,26,-19,
5,USA,Rochester Intl AP,43.90,-92.50,8.3,13.5,-1.0,27,8,
5,USA,Roseau Muni AWOS,48.85,-95.70,6.1,12.5,-1.4,37,21,
5,USA,Silver Bay Muni AP,47.20,-91.40,4.9,11.1,-2.2,31,39,
5,USA,South St Paul Muni AP,44.85,-93.15,9.6,14.6,-1.1,27,18,
5,USA,St Cloud Muni AP,45.55,-94.05,7.8,13.5,-1.5,28,11,
5,USA,St Paul-Downtown AP,44.93,-93.05,9.1,13.9,-0.7,30,5,
5,USA,Thief River AWOS,48.07,-96.18,6.8,12.8,-2.1,31,18,
5,USA,Two Harbors Muni AP,47.05,-91.75,6.4,12.1,-1.7,25,24,
5,USA,Wheaton AWOS,45.70,-96.50,8.0,14.0,-1.1,27,28,
5,USA,Willmar Muni AP,45.12,-95.08,9.4,13.3,-0.8,24,21,
5,USA,Winona Muni AWOS,44.08,-91.70,9.6,13.9,-0.2,27,9,
5,USA,Worthington AWOS,43.65,-95.58,8.9,13.9,-1.8,30,21,
5,USA,Cape Girardeau Muni AP,37.23,-89.57,14.9,11.3,0.5,24,12,
5,USA,Columbia Rgnl AP,38.82,-92.22,13.5,12.7,1.3,20,1,
5,USA,Farmington Rgnl AP,37.77,-90.40,14.7,11.0,0.1,19,17,
5,USA,Fort Leonard Wood- Forney AAF,37.75,-92.15,15.0,12.0,-0.4,21,11,
5,USA,Jefferson City Mem AP,38.58,-92.15,15.2,12.1,0.9,24,-14,
5,USA,Joplin Muni AP,37.15,-94.50,16.9,11.9,1.3,27,-3,
5,USA,Kaiser-Lee Fine Mem AWOS,38.10,-92.55,15.0,12.4,1.1,23,-20,
5,USA,Kansas City Downtown AP,39.12,-94.60,16.0,12.6,1.6,21,-21,
5,USA,Kansas City Intl AP,39.30,-94.72,13.5,13.3,0.8,20,5,
5,USA,Kirksville Muni AP,40.10,-92.55,11.8,14.3,0.9,21,34,
5,USA,Poplar Bluff AWOS,36.77,-90.47,15.9,12.0,1.0,20,-7,
5,USA,Rolla National AP,38.13,-91.77,13.8,10.7,0.8,19,-3,
5,USA,Springfield Rgnl AP,37.23,-93.38,14.5,11.5,0.6,22,5,
5,USA,St Joseph-Rosecrans Mem AP,39.77,-94.90,13.2,13.5,-0.2,23,7,
5,USA,St Louis-Lambert Intl AP,38.75,-90.37,14.6,12.7,1.2,19,-13,
5,USA,St Louis-Spirit of St Louis AP,38.65,-90.65,15.0,11.5,1.1,20,18,
5,USA,Whiteman AFB,38.72,-93.55,14.3,11.9,-0.6,21,-7,
5,USA,Biloxi-Keesler AFB,30.42,-88.92,20.6,8.8,0.8,22,9,
5,USA,Columbus AFB,33.65,-88.45,17.4,11.5,1.4,18,-23,
5,USA,Golden Triangle Rgnl AWOS,33.45,-88.58,17.5,11.0,0.7,19,-9,
5,USA,Greenville Muni AP,33.48,-90.98,19.5,10.0,1.2,16,-20,
5,USA,Greenwood-Leflore AP,33.50,-90.08,18.8,9.7,0.9,22,-18,
5,USA,Gulfport-Biloxi Intl AP,30.40,-89.07,20.6,8.3,0.6,22,-29,
5,USA,Hattiesburg-Laurel AP,31.47,-89.33,19.3,9.6,0.9,14,4,
5,USA,Jackson Intl AP,32.32,-90.08,18.8,9.7,1.1,19,-14,
5,USA,McComb-Pike Co AP,31.23,-90.47,19.6,9.1,1.6,20,-15,
5,USA,Meridian-Key Field,32.33,-88.75,18.5,9.6,1.4,16,-15,
5,USA,Meridian NAS,32.55,-88.57,19.2,9.4,1.0,22,12,
5,USA,Natchez-Hardy Anders Field,31.62,-91.30,19.7,8.2,1.3,19,-8,
5,USA,Tupelo Muni-C D Lemons AP,34.27,-88.77,17.9,10.6,1.6,17,-24,
5,USA,Billings-Logan Intl AP,45.80,-108.55,11.1,13.4,0.0,22,7,
5,USA,Bozeman-Gallatin Field,45.80,-111.15,8.1,12.5,-1.8,26,26,
5,USA,Butte-Bert Mooney AP,45.95,-112.50,8.1,12.1,-1.7,22,35,
5,USA,Cut Bank Muni AP,48.60,-112.37,8.5,11.4,-1.0,22,13,
5,USA,Glasgow Intl AP,48.22,-106.62,9.0,14.9,-1.0,22,9,
5,USA,Glendive AWOS,47.13,-104.80,8.4,14.6,-3.0,24,23,
5,USA,Great Falls Intl AP,47.47,-111.38,9.4,12.9,-0.5,26,5,
5,USA,Havre City-County AP,48.55,-109.77,9.1,13.8,-1.9,25,9,
5,USA,Helena Rgnl AP,46.60,-111.97,9.8,13.0,-0.9,21,24,
5,USA,"Kalispell-Glacier Park Intl
AP",48.32,-114.25,7.7,11.4,-1.3,24,27,
5,USA,Lewistown Muni AP,47.05,-109.45,7.6,11.0,-1.3,32,7,
5,USA,Livingston-Mission Field,45.70,-110.45,9.3,11.2,-1.2,26,44,
5,USA,Miles City Muni AP,46.43,-105.88,10.1,14.9,-1.0,21,0,
5,USA,Missoula Intl AP,46.92,-114.10,9.0,11.6,0.1,23,3,
5,USA,Sidney-Richland Muni AP,47.70,-104.20,7.2,15.3,-2.5,27,35,
5,USA,Wolf Point Intl AP,48.31,-105.10,7.8,13.9,-0.9,26,-14,
5,USA,Asheville Rgnl AP,35.43,-82.53,14.0,9.7,0.7,19,-11,
5,USA,Cape Hatteras,35.27,-75.55,18.2,9.2,0.8,25,-7,
5,USA,Charlotte-Douglas Intl AP,35.22,-80.95,17.1,10.1,0.7,21,-13,
5,USA,Cherry Point MCAS,34.90,-76.88,16.8,10.4,0.0,24,9,
5,USA,Elizabeth City CGAS,36.30,-76.25,17.9,9.2,0.1,26,2,
5,USA,Fayetteville-Pope AFB,35.17,-79.02,17.0,10.7,0.3,21,10,
5,USA,Fayetteville Muni AP,34.98,-78.88,16.5,10.5,1.0,19,-3,
5,USA,Fort Bragg-Simmons AAF,35.13,-78.93,17.5,10.3,-0.2,22,9,
5,USA,Goldsboro-Seymour Johnson AFB,35.35,-77.97,16.6,10.9,0.7,18,-3,
5,USA,Greensboro-Piedmont Triad Intl AP,36.10,-79.95,15.8,10.8,1.1,19,-3,
5,USA,Hickory Rgnl AP,35.73,-81.38,16.7,10.3,0.8,21,33,
5,USA,Jacksonville AWOS,34.83,-77.62,16.2,10.2,0.3,19,27,
5,USA,Kinston Stallings AFB,35.32,-77.63,16.9,10.4,0.4,22,7,
5,USA,Manteo-Dare County Rgnl AP,35.92,-75.70,17.2,9.9,-1.2,38,-31,
5,USA,New Bern-Craven County Rgnl AP,35.07,-77.05,18.5,8.4,1.0,24,-32,
5,USA,New River MCAS,34.70,-77.38,17.8,9.9,1.2,29,14,
5,USA,Pitt Greenville AP,35.63,-77.40,17.4,9.5,1.3,27,47,
5,USA,Raleigh-Durham Intl AP,35.87,-78.78,16.4,10.4,0.6,21,6,
5,USA,Rocky Mount-Wilson AP,35.85,-77.90,17.0,8.9,0.9,18,4,
5,USA,Southern Pines-Moore County AP,35.23,-79.40,16.5,9.8,-0.2,26,2,
5,USA,Wilmington Intl AP,34.27,-77.90,18.4,9.4,0.2,23,10,
5,USA,Winston Salem-Smith Reynolds AP,36.13,-80.22,16.7,9.3,1.0,19,11,
5,USA,Bismarck Muni AP,46.77,-100.77,8.2,13.4,-1.4,25,7,
5,USA,Devils Lake AWOS,48.12,-98.92,6.8,13.2,-1.2,37,18,
5,USA,Dickinson Muni AP,46.80,-102.80,7.5,13.2,-1.2,28,35,
5,USA,Fargo-Hector Intl AP,46.93,-96.82,7.6,13.9,-1.0,27,1,
5,USA,Grand Forks AFB,47.97,-97.40,6.5,12.6,-2.9,29,26,
5,USA,Grand Forks Intl AP,47.95,-97.18,7.4,14.5,-1.4,27,9,
5,USA,Jamestown Muni AP,46.92,-98.68,6.7,13.8,-2.4,27,31,
5,USA,Minot AFB,48.42,-101.35,6.8,12.2,-2.4,36,19,
5,USA,Minot Intl AP,48.27,-101.28,7.4,13.4,-1.6,29,6,
5,USA,Williston-Sloulin Field Intl AP,48.20,-103.65,8.4,15.1,-1.4,26,32,
5,USA,Ainsworth Muni AP,42.58,-100.00,11.0,12.5,1.0,25,-32,
5,USA,Alliance Muni AP,42.05,-102.80,11.5,13.9,-1.8,20,46,
5,USA,Beatrice Muni AP,40.30,-96.75,12.4,13.5,0.8,23,12,
5,USA,Bellevue-Offutt AFB,41.12,-95.92,11.5,14.1,-0.7,20,39,
5,USA,Broken Bow Muni AP,41.43,-99.65,9.8,13.4,-0.7,28,17,
5,USA,Chadron Muni AP,42.83,-103.08,12.0,13.6,-0.8,21,37,
5,USA,Columbus Muni AP,41.45,-97.33,10.9,14.2,0.2,27,13,
5,USA,Falls City-Brenner Field,40.08,-95.60,12.3,13.4,1.2,24,17,
5,USA,Fremont Muni AP,41.45,-96.52,11.2,14.1,0.9,26,-10,
5,USA,Grand Island-Central Nebraska Rgnl AP,40.97,-98.32,10.8,14.5,0.0,23,-4,
5,USA,Hastings Muni AP,40.60,-98.43,11.7,13.8,-0.4,24,-2,
5,USA,Holdrege-Brewster Field,40.45,-99.33,10.6,13.4,1.0,21,-38,
5,USA,Imperial Muni AP,40.52,-101.62,13.1,13.5,-1.4,21,25,
5,USA,Kearney Muni AWOS,40.73,-99.00,10.8,13.0,-0.6,25,34,
5,USA,Lincoln Muni AP,40.83,-96.77,12.2,14.0,0.9,18,1,
5,USA,McCook Muni AP,40.20,-100.58,12.4,14.0,1.2,20,-18,
5,USA,Norfolk-Karl Stefan Mem AP,41.98,-97.43,10.3,14.6,-0.2,24,3,
5,USA,North Platte Rgnl AP,41.12,-100.67,10.4,13.2,-0.7,25,5,
5,USA,Omaha-Eppley Airfield,41.32,-95.90,12.2,14.4,0.8,25,29,
5,USA,Omaha WSFO,41.37,-96.02,11.7,14.8,0.7,22,25,
5,USA,ONeill-Baker Field,42.47,-98.68,9.8,13.9,-1.2,26,49,
5,USA,Ord-Sharp Field,41.62,-98.95,10.8,13.8,-0.7,21,-19,
5,USA,"Scottsbluff-W B Heilig
Field",41.87,-103.60,11.7,13.8,-0.7,19,34,
5,USA,Sidney Muni AP,41.10,-102.98,11.1,13.2,-0.5,17,7,
5,USA,Tekamah AWOS,41.77,-96.17,11.5,14.0,0.6,25,-5,
5,USA,Valentine-Miller Field,42.87,-100.55,10.9,13.1,0.3,24,0,
5,USA,Berlin Muni AP,44.58,-71.18,6.8,12.0,-1.5,38,25,
5,USA,Concord Muni AP,43.20,-71.50,9.1,12.8,-0.7,27,-7,
5,USA,Keene-Dillant Hopkins AP,42.90,-72.27,9.8,12.6,-1.0,30,-2,
5,USA,Laconia Muni AWOS,43.57,-71.42,9.4,12.2,-1.4,29,-2,
5,USA,Lebanon Muni AP,43.63,-72.30,9.3,12.8,-0.7,32,-2,
5,USA,Manchester Muni AP,42.93,-71.43,11.0,12.2,0.0,32,12,
5,USA,Mount Washington,44.27,-71.30,-0.4,5.4,0.0,44,7,
5,USA,Pease Intl Tradeport,43.08,-70.82,10.0,12.0,-1.0,30,5,
5,USA,Atlantic City Intl AP,39.45,-74.57,13.2,11.0,0.1,25,1,
5,USA,Belmar-Monmouth County AP,40.18,-74.07,12.9,11.3,-0.9,29,-14,
5,USA,Caldwell-Essex County AP,40.88,-74.28,13.2,10.5,-0.4,30,0,
5,USA,Cape May County AP,39.00,-74.92,14.6,10.0,-1.1,33,9,
5,USA,McGuire AFB,40.02,-74.60,13.6,11.3,0.5,28,8,
5,USA,Millville Muni AP,39.37,-75.08,14.0,10.6,-0.8,26,-24,
5,USA,Newark Intl AP,40.72,-74.18,13.7,12.1,0.6,24,3,
5,USA,Teterboro AP,40.85,-74.07,13.3,10.1,0.4,25,13,
5,USA,"Trenton-Mercer County
AP",40.28,-74.82,14.0,11.7,0.4,25,-1,
5,USA,Albuquerque Intl AP,35.04,-106.62,16.4,12.0,1.1,18,-27,
5,USA,Carlsbad Cavern City Air Terminal,32.33,-104.27,19.9,11.7,0.6,18,17,
5,USA,Clayton Muni AP,36.45,-103.15,15.3,12.2,0.3,18,4,
5,USA,Clovis-Cannon AFB,34.38,-103.32,16.0,13.0,-0.2,20,0,
5,USA,Clovis Muni AWOS,34.43,-103.08,16.0,12.7,0.0,17,15,
5,USA,Deming Muni AP,32.25,-107.72,19.5,11.1,1.1,13,-7,
5,USA,Farmington-Four Corners Rgnl AP,36.75,-108.23,14.7,13.1,-0.9,14,44,
5,USA,Gallup-Sen Clarke Field,35.52,-108.78,13.0,11.8,-1.3,16,48,
5,USA,Holloman AFB,32.85,-106.10,18.7,11.6,1.5,14,-22,
5,USA,Las Cruces Intl AP,32.28,-106.92,20.0,11.8,0.5,19,-33,
5,USA,Las Vegas-Muni AP,35.65,-105.15,13.5,10.1,0.0,16,10,
5,USA,Roswell Industrial Air Park,33.30,-104.53,19.4,11.1,0.7,16,-5,
5,USA,Ruidoso-Sierra Blanca Rgnl AP,33.47,-105.53,15.8,9.6,1.1,11,-23,
5,USA,Santa Fe County Muni AP,35.62,-106.08,12.4,10.9,1.2,15,-23,
5,USA,Taos Muni AP,36.45,-105.67,9.9,11.7,0.0,16,15,
5,USA,Truth or Consequences Muni AP,33.23,-107.27,18.9,11.1,0.7,14,-28,
5,USA,Tucumcari AP,35.18,-103.60,16.3,12.2,0.2,19,9,
5,USA,Elko Muni AP,40.83,-115.80,11.3,13.1,-1.0,17,38,
5,USA,Ely-Yelland Field,39.30,-114.85,10.5,11.9,-1.0,19,42,
5,USA,Fallon NAS,39.42,-118.72,15.4,12.9,1.0,18,-38,
5,USA,Las Vegas-McCarran Intl AP,36.08,-115.15,21.6,12.5,0.0,19,11,
5,USA,Lovelock-Derby Field,40.07,-118.55,14.7,12.9,-1.6,20,48,
5,USA,Mercury-Desert Rock AP,36.63,-116.02,19.8,12.3,0.0,18,2,
5,USA,Nellis AFB,36.25,-115.03,22.4,13.2,-1.1,16,34,
5,USA,Reno-Tahoe Intl AP,39.48,-119.77,14.1,12.0,-1.3,18,41,
5,USA,Tonopah AP,38.07,-117.08,13.9,12.2,-1.4,19,35,
5,USA,Winnemucca Muni AP,40.90,-117.80,12.9,12.8,-1.2,18,42,
5,USA,Albany County AP,42.75,-73.80,10.0,12.5,-1.0,26,-28,
5,USA,Binghamton-Edwin A Link Field,42.20,-75.98,9.3,12.0,-1.2,28,-16,
5,USA,Buffalo-Greater Buffalo Intl AP,42.93,-78.73,10.0,12.2,-0.6,30,-17,
5,USA,Elmira Rgnl AP,42.17,-76.90,10.3,11.0,0.5,25,3,
5,USA,Fort Drum-Wheeler Sack AAF,44.05,-75.72,8.6,11.9,-1.6,28,12,
5,USA,Glens Falls-Bennett Mem AP,43.35,-73.62,9.6,12.6,-0.7,31,-18,
5,USA,Islip-Long Island MacArthur AP,40.78,-73.10,13.4,11.2,-0.1,28,-10,
5,USA,Jamestown AWOS,42.15,-79.27,9.0,11.0,-1.3,32,-5,
5,USA,Massena AP,44.93,-74.85,8.3,13.0,-1.4,28,4,
5,USA,Monticello AWOS,41.70,-74.80,9.4,12.5,-0.8,30,10,
5,USA,New York-Central Park,40.78,-73.97,13.6,11.8,0.3,25,10,
5,USA,New York-J F Kennedy Intl AP,40.65,-73.80,13.7,11.5,-0.6,29,42,
5,USA,New York-LaGuardia AP,40.78,-73.88,14.7,11.4,0.1,30,10,
5,USA,"Newburgh-Stewart Intl
AP",41.50,-74.10,11.4,12.3,-1.0,28,-13,
5,USA,Niagara Falls Intl AP,43.10,-78.95,10.5,12.0,-1.7,34,-10,
5,USA,Poughkeepsie-Dutchess County AP,41.63,-73.88,11.3,11.8,1.0,25,33,
5,USA,Republic AP,40.72,-73.42,13.6,10.6,1.0,31,-31,
5,USA,Rochester-Greater Rochester Intl AP,43.12,-77.68,10.4,12.5,-0.8,28,-34,
5,USA,Saranac Lake-Adirondack Rgnl AP,44.38,-74.20,6.9,12.1,-2.2,27,19,
5,USA,Syracuse-Hancock Intl AP,43.12,-76.10,10.2,12.4,-0.7,25,-24,
5,USA,Utica-Oneida County AP,43.15,-75.38,9.8,12.5,-0.4,27,6,
5,USA,Watertown AP,44.00,-76.02,8.8,12.6,-0.6,33,24,
5,USA,Westhampton-Suffolk County AP,40.85,-72.63,12.0,10.2,1.0,30,-9,
5,USA,White Plains- Westchester County AP,41.07,-73.72,11.7,11.3,1.0,26,8,
5,USA,Akron Canton Rgnl AP,40.92,-81.43,10.8,12.4,-1.1,26,-28,
5,USA,Cincinnati Muni AP- Lunken Field,39.10,-84.42,13.6,11.4,0.3,24,8,
