Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	sampling_probability
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1940s	0	0	0	1	4.56702e-07
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1940s	0	0	0	1	2.23131e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1940s	0	0	0	1	1.70055e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1940s	0	0	0	1	2.12848e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1940s	0	0	0	1	3.80582e-07
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1940s	0	0	0	1	2.01292e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1940s	0	0	0	1	1.53175e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1940s	0	0	0	1	1.67576e-06
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	1950s	0	0	0	1	0.000260128
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	1950s	0	0	0	1	0.00126918
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	1950s	0	0	0	1	0.000978031
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	1950s	0	0	0	1	0.0017026
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	1950s	0	0	0	1	1.04246e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	1950s	0	0	0	1	5.22426e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	1950s	0	0	0	1	4.00911e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	1950s	0	0	0	1	6.87384e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1950s	0	0	0	1	9.25014e-07
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1950s	0	0	0	1	4.38026e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1950s	0	0	0	1	3.35582e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1950s	0	0	0	1	4.39612e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1950s	0	0	0	1	8.44652e-07
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1950s	0	0	0	1	4.29385e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1950s	0	0	0	1	3.27359e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1950s	0	0	0	1	3.47737e-06
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	1960s	0	0	0	1	0.000439287
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	1960s	0	0	0	1	0.00219437
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	1960s	0	0	0	1	0.00185422
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	1960s	0	0	0	1	0.00159368
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	1960s	0	0	0	1	1.41835e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	1960s	0	0	0	1	7.03862e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	1960s	0	0	0	1	6.19848e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	1960s	0	0	0	1	5.88764e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1960s	0	0	0	1	1.71537e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1960s	0	0	0	1	7.87633e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1960s	0	0	0	1	8.34177e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1960s	0	0	0	1	1.2128e-05
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1960s	0	0	0	1	1.86892e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1960s	0	0	0	1	8.75159e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1960s	0	0	0	1	9.06618e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1960s	0	0	0	1	1.23211e-05
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	1970s	0	0	0	1	0.000754582
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	1970s	0	0	0	1	0.00381251
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	1970s	0	0	0	1	0.00301691
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	1970s	0	0	0	1	0.0021334
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	1970s	0	0	0	1	2.23272e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	1970s	0	0	0	1	0.00011275
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	1970s	0	0	0	1	9.18672e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	1970s	0	0	0	1	6.9776e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1970s	0	0	0	1	1.84261e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1970s	0	0	0	1	8.94204e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1970s	0	0	0	1	8.25766e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1970s	0	0	0	1	9.07544e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1970s	0	0	0	1	2.08804e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1970s	0	0	0	1	1.02576e-05
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1970s	0	0	0	1	9.37964e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1970s	0	0	0	1	9.70118e-06
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	1980s	0	0	0	1	0.00042802
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	1980s	0	0	0	1	0.00254101
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	1980s	0	0	0	1	0.00225519
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	1980s	0	0	0	1	0.000765417
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	1980s	0	0	0	1	2.48553e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	1980s	0	0	0	1	0.000146815
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	1980s	0	0	0	1	0.000130642
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	1980s	0	0	0	1	4.52404e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1980s	0	0	0	1	2.20975e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1980s	0	0	0	1	1.28064e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1980s	0	0	0	1	1.31676e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1980s	0	0	0	1	5.61673e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1980s	0	0	0	1	2.26251e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1980s	0	0	0	1	1.35649e-05
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1980s	0	0	0	1	1.11053e-05
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1980s	0	0	0	1	3.43773e-06
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	1990s	0	0	0	1	0.000377165
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	1990s	0	0	0	1	0.0022203
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	1990s	0	0	0	1	0.00206252
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	1990s	0	0	0	1	0.000714294
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	1990s	0	0	0	1	2.09904e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	1990s	0	0	0	1	0.000123378
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	1990s	0	0	0	1	0.000113508
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	1990s	0	0	0	1	3.8533e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1990s	0	0	0	1	1.83442e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1990s	0	0	0	1	1.07158e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1990s	0	0	0	1	1.10291e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1990s	0	0	0	1	4.43705e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1990s	0	0	0	1	1.82679e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1990s	0	0	0	1	1.09262e-05
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1990s	0	0	0	1	9.20084e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1990s	0	0	0	1	2.97918e-06
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	2000s	0	0	0	1	0.000176962
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	2000s	0	0	0	1	0.00107198
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	2000s	0	0	0	1	0.000878824
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	2000s	0	0	0	1	0.00123327
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	2000s	0	0	0	1	1.36652e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	2000s	0	0	0	1	8.31282e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	2000s	0	0	0	1	6.79172e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	2000s	0	0	0	1	9.00952e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	2000s	0	0	0	1	1.31506e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	2000s	0	0	0	1	7.77627e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	2000s	0	0	0	1	6.80124e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	2000s	0	0	0	1	9.99166e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	2000s	0	0	0	1	1.38572e-07
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	2000s	0	0	0	1	7.82115e-07
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	2000s	0	0	0	1	6.71443e-07
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	2000s	0	0	0	1	1.34808e-06
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	2010s	0	0	0	1	5.92739e-05
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	2010s	0	0	0	1	0.000333016
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	2010s	0	0	0	1	0.000317819
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	2010s	0	0	0	1	0.000546044
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	2010s	0	0	0	1	4.91102e-06
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	2010s	0	0	0	1	2.91898e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	2010s	0	0	0	1	2.47796e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	2010s	0	0	0	1	3.4486e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	2010s	0	0	0	1	5.21805e-07
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	2010s	0	0	0	1	2.79334e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	2010s	0	0	0	1	2.86384e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	2010s	0	0	0	1	4.99732e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	2010s	0	0	0	1	3.98829e-09
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	2010s	0	0	0	1	2.587e-08
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	2010s	0	0	0	1	2.00396e-08
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	2010s	0	0	0	1	1.99146e-08
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	<1940	0	0	0	1	0.000289333
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	<1940	0	0	0	1	0.000716287
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	<1940	0	0	0	1	0.00141365
Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	<1940	0	0	0	1	0.00351557
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	<1940	0	0	0	1	1.58799e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	<1940	0	0	0	1	3.88964e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	<1940	0	0	0	1	7.6322e-05
Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	<1940	0	0	0	1	0.000192932
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	<1940	0	0	0	1	4.11425e-06
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	<1940	0	0	0	1	1.00115e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	<1940	0	0	0	1	1.96821e-05
Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	<1940	0	0	0	1	4.97833e-05
Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	<1940	0	0	0	1	1.80405e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	<1940	0	0	0	1	4.24856e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	<1940	0	0	0	1	8.17446e-06
Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	<1940	0	0	0	1	2.023e-05
Single-Family Attached	0-1499	Vented Crawlspace	1	1940s	0	0	0	1	0.000465319
Single-Family Attached	0-1499	Vented Crawlspace	2	1940s	0	0	0	1	0.000207293
Single-Family Attached	0-1499	Vented Crawlspace	3	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	4+	1940s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	1940s	0	0	0	1	4.78164e-05
Single-Family Attached	1500-2499	Vented Crawlspace	2	1940s	0	0	0	1	0.000124554
Single-Family Attached	1500-2499	Vented Crawlspace	3	1940s	0	0	0	1	1.49474e-05
Single-Family Attached	1500-2499	Vented Crawlspace	4+	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	1940s	0	0	0	1	6.37479e-06
Single-Family Attached	2500-3999	Vented Crawlspace	2	1940s	0	0	0	1	4.53707e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	4+	1940s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	1940s	0	0	0	1	2.12368e-06
Single-Family Attached	4000+	Vented Crawlspace	2	1940s	0	0	0	1	2.12368e-06
Single-Family Attached	4000+	Vented Crawlspace	3	1940s	0	0	0	1	2.12368e-06
Single-Family Attached	4000+	Vented Crawlspace	4+	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	1950s	0	0	0	1	0.000681278
Single-Family Attached	0-1499	Vented Crawlspace	2	1950s	0	0	0	1	0.0003035
Single-Family Attached	0-1499	Vented Crawlspace	3	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	4+	1950s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	1950s	0	0	0	1	6.33498e-05
Single-Family Attached	1500-2499	Vented Crawlspace	2	1950s	0	0	0	1	0.000165016
Single-Family Attached	1500-2499	Vented Crawlspace	3	1950s	0	0	0	1	1.98032e-05
Single-Family Attached	1500-2499	Vented Crawlspace	4+	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	1950s	0	0	0	1	8.39427e-06
Single-Family Attached	2500-3999	Vented Crawlspace	2	1950s	0	0	0	1	5.97438e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	4+	1950s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	1950s	0	0	0	1	2.08782e-06
Single-Family Attached	4000+	Vented Crawlspace	2	1950s	0	0	0	1	2.08782e-06
Single-Family Attached	4000+	Vented Crawlspace	3	1950s	0	0	0	1	2.08782e-06
Single-Family Attached	4000+	Vented Crawlspace	4+	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	1960s	0	0	0	1	0.00041446
Single-Family Attached	0-1499	Vented Crawlspace	2	1960s	0	0	0	1	0.000225545
Single-Family Attached	0-1499	Vented Crawlspace	3	1960s	0	0	0	1	5.67148e-06
Single-Family Attached	0-1499	Vented Crawlspace	4+	1960s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	1960s	0	0	0	1	8.11049e-05
Single-Family Attached	1500-2499	Vented Crawlspace	2	1960s	0	0	0	1	0.000186028
Single-Family Attached	1500-2499	Vented Crawlspace	3	1960s	0	0	0	1	7.63802e-06
Single-Family Attached	1500-2499	Vented Crawlspace	4+	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	1960s	0	0	0	1	3.14381e-05
Single-Family Attached	2500-3999	Vented Crawlspace	2	1960s	0	0	0	1	1.61612e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	4+	1960s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	1960s	0	0	0	1	2.84969e-06
Single-Family Attached	4000+	Vented Crawlspace	2	1960s	0	0	0	1	2.84969e-06
Single-Family Attached	4000+	Vented Crawlspace	3	1960s	0	0	0	1	2.84969e-06
Single-Family Attached	4000+	Vented Crawlspace	4+	1960s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	1970s	0	0	0	1	0.000891557
Single-Family Attached	0-1499	Vented Crawlspace	2	1970s	0	0	0	1	0.000485177
Single-Family Attached	0-1499	Vented Crawlspace	3	1970s	0	0	0	1	1.22001e-05
Single-Family Attached	0-1499	Vented Crawlspace	4+	1970s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	1970s	0	0	0	1	0.000162237
Single-Family Attached	1500-2499	Vented Crawlspace	2	1970s	0	0	0	1	0.000372117
Single-Family Attached	1500-2499	Vented Crawlspace	3	1970s	0	0	0	1	1.52786e-05
Single-Family Attached	1500-2499	Vented Crawlspace	4+	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	1970s	0	0	0	1	6.82513e-05
Single-Family Attached	2500-3999	Vented Crawlspace	2	1970s	0	0	0	1	3.50856e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	4+	1970s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	1970s	0	0	0	1	5.24223e-06
Single-Family Attached	4000+	Vented Crawlspace	2	1970s	0	0	0	1	5.24223e-06
Single-Family Attached	4000+	Vented Crawlspace	3	1970s	0	0	0	1	5.24223e-06
Single-Family Attached	4000+	Vented Crawlspace	4+	1970s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	1980s	0	0	0	1	0.00049588
Single-Family Attached	0-1499	Vented Crawlspace	2	1980s	0	0	0	1	0.000536898
Single-Family Attached	0-1499	Vented Crawlspace	3	1980s	0	0	0	1	8.62134e-06
Single-Family Attached	0-1499	Vented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	1980s	0	0	0	1	0.000197269
Single-Family Attached	1500-2499	Vented Crawlspace	2	1980s	0	0	0	1	0.000439658
Single-Family Attached	1500-2499	Vented Crawlspace	3	1980s	0	0	0	1	8.5381e-05
Single-Family Attached	1500-2499	Vented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	1980s	0	0	0	1	2.11953e-05
Single-Family Attached	2500-3999	Vented Crawlspace	2	1980s	0	0	0	1	6.98755e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	1980s	0	0	0	1	2.60585e-06
Single-Family Attached	2500-3999	Vented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	1980s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	2	1980s	0	0	0	1	2.53721e-05
Single-Family Attached	4000+	Vented Crawlspace	3	1980s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	1990s	0	0	0	1	0.000417837
Single-Family Attached	0-1499	Vented Crawlspace	2	1990s	0	0	0	1	0.000452399
Single-Family Attached	0-1499	Vented Crawlspace	3	1990s	0	0	0	1	7.26448e-06
Single-Family Attached	0-1499	Vented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	1990s	0	0	0	1	0.00016566
Single-Family Attached	1500-2499	Vented Crawlspace	2	1990s	0	0	0	1	0.00036921
Single-Family Attached	1500-2499	Vented Crawlspace	3	1990s	0	0	0	1	7.17001e-05
Single-Family Attached	1500-2499	Vented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	1990s	0	0	0	1	1.87542e-05
Single-Family Attached	2500-3999	Vented Crawlspace	2	1990s	0	0	0	1	6.18278e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	1990s	0	0	0	1	2.30573e-06
Single-Family Attached	2500-3999	Vented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	1990s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	2	1990s	0	0	0	1	2.03147e-05
Single-Family Attached	4000+	Vented Crawlspace	3	1990s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	2000s	0	0	0	1	0.000299397
Single-Family Attached	0-1499	Vented Crawlspace	2	2000s	0	0	0	1	0.000299184
Single-Family Attached	0-1499	Vented Crawlspace	3	2000s	0	0	0	1	1.48505e-05
Single-Family Attached	0-1499	Vented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	2000s	0	0	0	1	0.000191216
Single-Family Attached	1500-2499	Vented Crawlspace	2	2000s	0	0	0	1	0.000296122
Single-Family Attached	1500-2499	Vented Crawlspace	3	2000s	0	0	0	1	5.93586e-05
Single-Family Attached	1500-2499	Vented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	2000s	0	0	0	1	6.00324e-05
Single-Family Attached	2500-3999	Vented Crawlspace	2	2000s	0	0	0	1	5.79355e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	2000s	0	0	0	1	4.65876e-05
Single-Family Attached	2500-3999	Vented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	2000s	0	0	0	1	5.52208e-06
Single-Family Attached	4000+	Vented Crawlspace	2	2000s	0	0	0	1	1.52759e-05
Single-Family Attached	4000+	Vented Crawlspace	3	2000s	0	0	0	1	1.15907e-05
Single-Family Attached	4000+	Vented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	2010s	0	0	0	1	5.42626e-05
Single-Family Attached	0-1499	Vented Crawlspace	2	2010s	0	0	0	1	5.4224e-05
Single-Family Attached	0-1499	Vented Crawlspace	3	2010s	0	0	0	1	2.69149e-06
Single-Family Attached	0-1499	Vented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	2010s	0	0	0	1	5.04956e-05
Single-Family Attached	1500-2499	Vented Crawlspace	2	2010s	0	0	0	1	7.8199e-05
Single-Family Attached	1500-2499	Vented Crawlspace	3	2010s	0	0	0	1	1.56752e-05
Single-Family Attached	1500-2499	Vented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	2010s	0	0	0	1	1.32181e-05
Single-Family Attached	2500-3999	Vented Crawlspace	2	2010s	0	0	0	1	1.27564e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	2010s	0	0	0	1	1.02578e-05
Single-Family Attached	2500-3999	Vented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	2010s	0	0	0	1	1.13587e-06
Single-Family Attached	4000+	Vented Crawlspace	2	2010s	0	0	0	1	3.14221e-06
Single-Family Attached	4000+	Vented Crawlspace	3	2010s	0	0	0	1	2.38417e-06
Single-Family Attached	4000+	Vented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Attached	0-1499	Vented Crawlspace	1	<1940	0	0	0	1	0.000409216
Single-Family Attached	0-1499	Vented Crawlspace	2	<1940	0	0	0	1	0.000812075
Single-Family Attached	0-1499	Vented Crawlspace	3	<1940	0	0	0	1	0.000135859
Single-Family Attached	0-1499	Vented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Attached	1500-2499	Vented Crawlspace	1	<1940	0	0	0	1	4.09513e-05
Single-Family Attached	1500-2499	Vented Crawlspace	2	<1940	0	0	0	1	0.000401844
Single-Family Attached	1500-2499	Vented Crawlspace	3	<1940	0	0	0	1	0.000110691
Single-Family Attached	1500-2499	Vented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	1	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Vented Crawlspace	2	<1940	0	0	0	1	9.15441e-05
Single-Family Attached	2500-3999	Vented Crawlspace	3	<1940	0	0	0	1	7.27814e-05
Single-Family Attached	2500-3999	Vented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Attached	4000+	Vented Crawlspace	1	<1940	0	0	0	1	1.82148e-05
Single-Family Attached	4000+	Vented Crawlspace	2	<1940	0	0	0	1	1.82148e-05
Single-Family Attached	4000+	Vented Crawlspace	3	<1940	0	0	0	1	1.82148e-05
Single-Family Attached	4000+	Vented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Detached	0-1499	Vented Crawlspace	1	1940s	0.196591	0	0	0.803409	0.00488643
Single-Family Detached	0-1499	Vented Crawlspace	2	1940s	0.196591	0	0	0.803409	0.000670091
Single-Family Detached	0-1499	Vented Crawlspace	3	1940s	0	0	0	1	5.92173e-06
Single-Family Detached	0-1499	Vented Crawlspace	4+	1940s	0	0	0	1	0
Single-Family Detached	1500-2499	Vented Crawlspace	1	1940s	0.11077	0.111944	0	0.777286	0.00246246
Single-Family Detached	1500-2499	Vented Crawlspace	2	1940s	0.11077	0.111944	0	0.777286	0.0016064
Single-Family Detached	1500-2499	Vented Crawlspace	3	1940s	0.11077	0.111944	0	0.777286	5.77423e-05
Single-Family Detached	1500-2499	Vented Crawlspace	4+	1940s	0	0	0	1	0
Single-Family Detached	2500-3999	Vented Crawlspace	1	1940s	0.172587	0.21513	0.012879	0.599405	0.000316401
Single-Family Detached	2500-3999	Vented Crawlspace	2	1940s	0.172587	0.21513	0.012879	0.599405	0.000527649
Single-Family Detached	2500-3999	Vented Crawlspace	3	1940s	0.172587	0.21513	0.012879	0.599405	4.35195e-05
