Level,Parameter,Option,Saturation
2,PUMA,"MO, 01001",0.000708064
2,PUMA,"MO, 01002",0.000445594
2,PUMA,"MO, 01003",0.000385293
2,PUMA,"MO, 01004",0.0003054
2,PUMA,"MO, 01005",0.000523739
2,PUMA,"MO, 01100",0.000363126
2,PUMA,"MO, 01200",0.000444498
2,PUMA,"MO, 01300",0.000431616
2,PUMA,"MO, 01400",0.000660861
2,PUMA,"MO, 01500",0.000387898
2,PUMA,"MO, 01600",0.000330006
2,PUMA,"MO, 01701",0.000320564
2,PUMA,"MO, 01702",0.000377531
2,PUMA,"MO, 01703",0.000409473
2,PUMA,"MO, 01801",0.000400583
2,PUMA,"MO, 01802",0.000414306
2,PUMA,"MO, 01803",0.000397574
2,PUMA,"MO, 01804",0.00036811
2,PUMA,"MO, 01805",0.000399946
2,PUMA,"MO, 01806",0.000355184
2,PUMA,"MO, 01807",0.000539561
2,PUMA,"MO, 01808",0.00041667
2,PUMA,"MO, 01901",0.000570842
2,PUMA,"MO, 01902",0.000746858
2,PUMA,"MO, 02001",0.000330832
2,PUMA,"MO, 02002",0.000335997
2,PUMA,"MO, 02100",0.000431106
2,PUMA,"MO, 02200",0.000419477
2,PUMA,"MO, 02300",0.000377959
2,PUMA,"MO, 02400",0.000395104
2,PUMA,"MO, 02500",0.000450008
2,PUMA,"MO, 02601",0.000477828
2,PUMA,"MO, 02602",0.000421866
2,PUMA,"MO, 02603",0.00042486
2,PUMA,"MO, 02700",0.000584369
2,PUMA,"MO, 02800",0.000568492
2,PUMA,"MS, 00100",0.000480588
2,PUMA,"MS, 00200",0.000506764
2,PUMA,"MS, 00300",0.000379849
2,PUMA,"MS, 00400",0.000488252
2,PUMA,"MS, 00500",0.000454315
2,PUMA,"MS, 00600",0.000603855
2,PUMA,"MS, 00700",0.000433589
2,PUMA,"MS, 00800",0.000390989
2,PUMA,"MS, 00900",0.000310668
2,PUMA,"MS, 01000",0.000339899
2,PUMA,"MS, 01100",0.0004381
2,PUMA,"MS, 01200",0.000333053
2,PUMA,"MS, 01300",0.000526738
2,PUMA,"MS, 01400",0.000401348
2,PUMA,"MS, 01500",0.000391807
2,PUMA,"MS, 01600",0.000636268
2,PUMA,"MS, 01700",0.000430527
2,PUMA,"MS, 01800",0.000557275
2,PUMA,"MS, 01900",0.000486436
2,PUMA,"MS, 02000",0.000673627
2,PUMA,"MS, 02100",0.000458924
2,PUMA,"MT, 00100",0.000481926
2,PUMA,"MT, 00200",0.000725824
2,PUMA,"MT, 00300",0.000588121
2,PUMA,"MT, 00400",0.000523167
2,PUMA,"MT, 00500",0.00050735
2,PUMA,"MT, 00600",0.000511577
2,PUMA,"MT, 00700",0.000351085
2,PUMA,"NC, 00100",0.000632312
2,PUMA,"NC, 00200",0.000561337
2,PUMA,"NC, 00300",0.000491378
2,PUMA,"NC, 00400",0.000391396
2,PUMA,"NC, 00500",0.000402251
2,PUMA,"NC, 00600",0.000396861
2,PUMA,"NC, 00700",0.000417293
2,PUMA,"NC, 00800",0.000504301
2,PUMA,"NC, 00900",0.000503604
2,PUMA,"NC, 01000",0.000329277
2,PUMA,"NC, 01100",0.000527504
2,PUMA,"NC, 01201",0.000430356
2,PUMA,"NC, 01202",0.000485169
2,PUMA,"NC, 01203",0.000329023
2,PUMA,"NC, 01204",0.000341236
2,PUMA,"NC, 01205",0.000331891
2,PUMA,"NC, 01206",0.000368823
2,PUMA,"NC, 01207",0.000414577
2,PUMA,"NC, 01208",0.000310423
2,PUMA,"NC, 01301",0.000540883
2,PUMA,"NC, 01302",0.000421168
2,PUMA,"NC, 01400",0.00042393
2,PUMA,"NC, 01500",0.000407536
2,PUMA,"NC, 01600",0.000512035
2,PUMA,"NC, 01701",0.000476401
2,PUMA,"NC, 01702",0.000394016
2,PUMA,"NC, 01703",0.000363508
2,PUMA,"NC, 01704",0.000444032
2,PUMA,"NC, 01801",0.000359832
2,PUMA,"NC, 01802",0.000418397
2,PUMA,"NC, 01803",0.000428996
2,PUMA,"NC, 01900",0.000349524
2,PUMA,"NC, 02000",0.000404136
2,PUMA,"NC, 02100",0.000461958
2,PUMA,"NC, 02201",0.000444168
2,PUMA,"NC, 02202",0.000426483
2,PUMA,"NC, 02300",0.000479907
2,PUMA,"NC, 02400",0.000550807
2,PUMA,"NC, 02500",0.000562345
2,PUMA,"NC, 02600",0.000507929
2,PUMA,"NC, 02700",0.000412663
2,PUMA,"NC, 02800",0.000511021
2,PUMA,"NC, 02900",0.000445661
2,PUMA,"NC, 03001",0.000330088
2,PUMA,"NC, 03002",0.000347098
2,PUMA,"NC, 03101",0.000400455
2,PUMA,"NC, 03102",0.000370143
2,PUMA,"NC, 03103",0.000350431
2,PUMA,"NC, 03104",0.000489626
2,PUMA,"NC, 03105",0.000374243
2,PUMA,"NC, 03106",0.00045484
2,PUMA,"NC, 03107",0.000357555
2,PUMA,"NC, 03108",0.000350416
2,PUMA,"NC, 03200",0.000426526
2,PUMA,"NC, 03300",0.00034342
2,PUMA,"NC, 03400",0.000453939
2,PUMA,"NC, 03500",0.00054838
2,PUMA,"NC, 03600",0.000460231
2,PUMA,"NC, 03700",0.000460417
2,PUMA,"NC, 03800",0.00036995
2,PUMA,"NC, 03900",0.000395387
2,PUMA,"NC, 04000",0.000399367
2,PUMA,"NC, 04100",0.000369776
2,PUMA,"NC, 04200",0.000576087
2,PUMA,"NC, 04300",0.000344898
2,PUMA,"NC, 04400",0.000614792
2,PUMA,"NC, 04500",0.000439212
2,PUMA,"NC, 04600",0.000377845
2,PUMA,"NC, 04700",0.000620098
2,PUMA,"NC, 04800",0.000613492
2,PUMA,"NC, 04900",0.000367929
2,PUMA,"NC, 05001",0.000412308
2,PUMA,"NC, 05002",0.000321433
2,PUMA,"NC, 05003",0.000342796
2,PUMA,"NC, 05100",0.000351895
2,PUMA,"NC, 05200",0.000420288
2,PUMA,"NC, 05300",0.000348525
2,PUMA,"NC, 05400",0.000312515
2,PUMA,"ND, 00100",0.00075901
2,PUMA,"ND, 00200",0.000468804
2,PUMA,"ND, 00300",0.000452912
2,PUMA,"ND, 00400",0.000381599
2,PUMA,"ND, 00500",0.000565999
2,PUMA,"NE, 00100",0.000410417
2,PUMA,"NE, 00200",0.000598712
2,PUMA,"NE, 00300",0.000364536
2,PUMA,"NE, 00400",0.000388783
2,PUMA,"NE, 00500",0.000390411
2,PUMA,"NE, 00600",0.000484334
2,PUMA,"NE, 00701",0.000342894
2,PUMA,"NE, 00702",0.000493568
2,PUMA,"NE, 00801",0.000515065
2,PUMA,"NE, 00802",0.000425115
2,PUMA,"NE, 00901",0.000547337
2,PUMA,"NE, 00902",0.000458151
2,PUMA,"NE, 00903",0.000346814
2,PUMA,"NE, 00904",0.000351797
2,PUMA,"NH, 00100",0.000548359
2,PUMA,"NH, 00200",0.000627839
2,PUMA,"NH, 00300",0.00049025
2,PUMA,"NH, 00400",0.000365595
2,PUMA,"NH, 00500",0.000430331
2,PUMA,"NH, 00600",0.00033821
2,PUMA,"NH, 00700",0.000444714
2,PUMA,"NH, 00800",0.000367479
2,PUMA,"NH, 00900",0.000402676
2,PUMA,"NH, 01000",0.000644121
2,PUMA,"NJ, 00101",0.000467648
2,PUMA,"NJ, 00102",0.00045027
2,PUMA,"NJ, 00301",0.000338863
2,PUMA,"NJ, 00302",0.000363433
2,PUMA,"NJ, 00303",0.000462768
2,PUMA,"NJ, 00304",0.00034725
2,PUMA,"NJ, 00305",0.00028035
2,PUMA,"NJ, 00306",0.000290843
2,PUMA,"NJ, 00307",0.000303094
2,PUMA,"NJ, 00308",0.000276535
2,PUMA,"NJ, 00400",0.000371795
2,PUMA,"NJ, 00501",0.000355341
2,PUMA,"NJ, 00502",0.000301098
2,PUMA,"NJ, 00503",0.000297728
2,PUMA,"NJ, 00601",0.000478323
2,PUMA,"NJ, 00602",0.000337964
2,PUMA,"NJ, 00701",0.000420245
2,PUMA,"NJ, 00702",0.000451299
2,PUMA,"NJ, 00703",0.000384654
2,PUMA,"NJ, 00800",0.000374391
2,PUMA,"NJ, 00901",0.000360965
2,PUMA,"NJ, 00902",0.000327664
2,PUMA,"NJ, 00903",0.000290005
2,PUMA,"NJ, 00904",0.000303726
2,PUMA,"NJ, 00905",0.000292572
2,PUMA,"NJ, 00906",0.000365077
2,PUMA,"NJ, 00907",0.000303217
2,PUMA,"NJ, 01001",0.000306736
2,PUMA,"NJ, 01002",0.000305255
2,PUMA,"NJ, 01003",0.000328077
2,PUMA,"NJ, 01101",0.000390075
2,PUMA,"NJ, 01102",0.000301624
2,PUMA,"NJ, 01103",0.000368448
2,PUMA,"NJ, 01104",0.000308876
2,PUMA,"NJ, 01105",0.000316082
2,PUMA,"NJ, 01106",0.000268287
2,PUMA,"NJ, 01201",0.000540515
2,PUMA,"NJ, 01202",0.000422743
2,PUMA,"NJ, 01203",0.00034951
2,PUMA,"NJ, 01204",0.000384858
2,PUMA,"NJ, 01205",0.000408045
2,PUMA,"NJ, 01301",0.000438995
2,PUMA,"NJ, 01302",0.000393093
2,PUMA,"NJ, 01401",0.000328761
2,PUMA,"NJ, 01402",0.000613548
2,PUMA,"NJ, 01403",0.000308163
2,PUMA,"NJ, 01404",0.000277408
2,PUMA,"NJ, 01501",0.00038608
2,PUMA,"NJ, 01502",0.00036898
2,PUMA,"NJ, 01503",0.000325283
2,PUMA,"NJ, 01504",0.000354026
2,PUMA,"NJ, 01600",0.000467181
2,PUMA,"NJ, 01700",0.000340208
2,PUMA,"NJ, 01800",0.000333408
2,PUMA,"NJ, 01901",0.000299477
2,PUMA,"NJ, 01902",0.000295904
2,PUMA,"NJ, 01903",0.000268655
2,PUMA,"NJ, 01904",0.000312193
2,PUMA,"NJ, 02001",0.000391711
2,PUMA,"NJ, 02002",0.000480238
2,PUMA,"NJ, 02003",0.000461404
2,PUMA,"NJ, 02101",0.000369222
2,PUMA,"NJ, 02102",0.000398887
2,PUMA,"NJ, 02103",0.000427159
2,PUMA,"NJ, 02104",0.000349599
2,PUMA,"NJ, 02201",0.000384873
2,PUMA,"NJ, 02202",0.000456665
2,PUMA,"NJ, 02301",0.000365467
2,PUMA,"NJ, 02302",0.00041053
2,PUMA,"NJ, 02303",0.00030624
2,PUMA,"NJ, 02400",0.000318025
2,PUMA,"NJ, 02500",0.000311998
2,PUMA,"NJ, 02600",0.000782462
2,PUMA,"NM, 00100",0.000358328
2,PUMA,"NM, 00200",0.000290881
2,PUMA,"NM, 00300",0.000500744
2,PUMA,"NM, 00400",0.000381186
2,PUMA,"NM, 00500",0.000538607
2,PUMA,"NM, 00600",0.000406804
2,PUMA,"NM, 00700",0.000314197
2,PUMA,"NM, 00801",0.000352969
2,PUMA,"NM, 00802",0.000359349
2,PUMA,"NM, 00803",0.000352901
2,PUMA,"NM, 00804",0.000360633
2,PUMA,"NM, 00805",0.000357661
2,PUMA,"NM, 00806",0.000291437
2,PUMA,"NM, 00900",0.000420454
2,PUMA,"NM, 01001",0.00027749
2,PUMA,"NM, 01002",0.000353975
2,PUMA,"NM, 01100",0.000565677
2,PUMA,"NM, 01200",0.000366083
2,PUMA,"NV, 00101",0.000619663
2,PUMA,"NV, 00102",0.000369183
2,PUMA,"NV, 00103",0.000420265
2,PUMA,"NV, 00200",0.000538202
2,PUMA,"NV, 00300",0.000577559
2,PUMA,"NV, 00401",0.000419688
2,PUMA,"NV, 00402",0.000368831
2,PUMA,"NV, 00403",0.000469351
2,PUMA,"NV, 00404",0.000422375
2,PUMA,"NV, 00405",0.000377808
2,PUMA,"NV, 00406",0.000420551
2,PUMA,"NV, 00407",0.000518482
2,PUMA,"NV, 00408",0.000685377
2,PUMA,"NV, 00409",0.000666911
2,PUMA,"NV, 00410",0.000445383
2,PUMA,"NV, 00411",0.000703701
2,PUMA,"NV, 00412",0.00049871
2,PUMA,"NV, 00413",0.000489784
2,PUMA,"NY, 00100",0.000392386
2,PUMA,"NY, 00200",0.000719165
2,PUMA,"NY, 00300",0.000510758
2,PUMA,"NY, 00401",0.000434979
2,PUMA,"NY, 00402",0.000534885
2,PUMA,"NY, 00403",0.000420656
2,PUMA,"NY, 00500",0.000555603
2,PUMA,"NY, 00600",0.000403007
2,PUMA,"NY, 00701",0.000492373
2,PUMA,"NY, 00702",0.000399794
2,PUMA,"NY, 00703",0.000526491
2,PUMA,"NY, 00704",0.000389849
2,PUMA,"NY, 00800",0.000432764
2,PUMA,"NY, 00901",0.000433073
2,PUMA,"NY, 00902",0.000393385
2,PUMA,"NY, 00903",0.000340777
2,PUMA,"NY, 00904",0.000416782
2,PUMA,"NY, 00905",0.000311735
2,PUMA,"NY, 00906",0.000539433
2,PUMA,"NY, 01000",0.000331537
2,PUMA,"NY, 01101",0.000390568
2,PUMA,"NY, 01102",0.000353801
2,PUMA,"NY, 01201",0.000379032
2,PUMA,"NY, 01202",0.000391786
2,PUMA,"NY, 01203",0.000334488
2,PUMA,"NY, 01204",0.000533952
2,PUMA,"NY, 01205",0.000547067
2,PUMA,"NY, 01206",0.000436127
2,PUMA,"NY, 01207",0.000540545
2,PUMA,"NY, 01300",0.000340688
2,PUMA,"NY, 01400",0.000476085
2,PUMA,"NY, 01500",0.000392341
2,PUMA,"NY, 01600",0.000389144
2,PUMA,"NY, 01700",0.000512221
2,PUMA,"NY, 01801",0.000371953
2,PUMA,"NY, 01802",0.000393609
2,PUMA,"NY, 01900",0.000538674
2,PUMA,"NY, 02001",0.000387445
2,PUMA,"NY, 02002",0.000651829
2,PUMA,"NY, 02100",0.000466499
2,PUMA,"NY, 02201",0.000437366
2,PUMA,"NY, 02202",0.000349013
2,PUMA,"NY, 02203",0.000475215
2,PUMA,"NY, 02300",0.000316164
2,PUMA,"NY, 02401",0.000347414
2,PUMA,"NY, 02402",0.000378694
2,PUMA,"NY, 02500",0.000502674
2,PUMA,"NY, 02600",0.000500857
2,PUMA,"NY, 02701",0.000529292
2,PUMA,"NY, 02702",0.000472144
2,PUMA,"NY, 02801",0.000390591
2,PUMA,"NY, 02802",0.000502869
2,PUMA,"NY, 02901",0.000356271
2,PUMA,"NY, 02902",0.000363664
2,PUMA,"NY, 02903",0.000329166
2,PUMA,"NY, 03001",0.000271326
2,PUMA,"NY, 03002",0.000291632
2,PUMA,"NY, 03003",0.000222616
2,PUMA,"NY, 03101",0.000297938
2,PUMA,"NY, 03102",0.000407716
2,PUMA,"NY, 03103",0.000385031
2,PUMA,"NY, 03104",0.0003172
2,PUMA,"NY, 03105",0.000478173
2,PUMA,"NY, 03106",0.000615132
2,PUMA,"NY, 03107",0.000563366
2,PUMA,"NY, 03201",0.000324616
2,PUMA,"NY, 03202",0.000305422
2,PUMA,"NY, 03203",0.000263971
2,PUMA,"NY, 03204",0.000287422
2,PUMA,"NY, 03205",0.000284584
2,PUMA,"NY, 03206",0.000331575
2,PUMA,"NY, 03207",0.000283293
2,PUMA,"NY, 03208",0.000288458
2,PUMA,"NY, 03209",0.000262777
2,PUMA,"NY, 03210",0.000283826
2,PUMA,"NY, 03211",0.0002746
2,PUMA,"NY, 03212",0.000316006
2,PUMA,"NY, 03301",0.000287511
2,PUMA,"NY, 03302",0.000269143
2,PUMA,"NY, 03303",0.000313027
2,PUMA,"NY, 03304",0.000310971
2,PUMA,"NY, 03305",0.000745619
2,PUMA,"NY, 03306",0.00037281
2,PUMA,"NY, 03307",0.000353991
2,PUMA,"NY, 03308",0.000274804
2,PUMA,"NY, 03309",0.000269699
2,PUMA,"NY, 03310",0.000257395
2,PUMA,"NY, 03311",0.000284666
2,PUMA,"NY, 03312",0.000265134
2,PUMA,"NY, 03313",0.000277497
2,PUMA,"NY, 03701",0.0003378
2,PUMA,"NY, 03702",0.000386292
2,PUMA,"NY, 03703",0.000373839
2,PUMA,"NY, 03704",0.000351243
2,PUMA,"NY, 03705",0.000455797
2,PUMA,"NY, 03706",0.000353772
2,PUMA,"NY, 03707",0.000359086
2,PUMA,"NY, 03708",0.000384566
2,PUMA,"NY, 03709",0.000514513
2,PUMA,"NY, 03710",0.00040457
2,PUMA,"NY, 03801",0.000589954
2,PUMA,"NY, 03802",0.00038639
2,PUMA,"NY, 03803",0.000452109
2,PUMA,"NY, 03804",0.000386518
2,PUMA,"NY, 03805",0.00102643
2,PUMA,"NY, 03806",0.000881031
2,PUMA,"NY, 03807",0.000785344
2,PUMA,"NY, 03808",0.000721568
2,PUMA,"NY, 03809",0.000583439
2,PUMA,"NY, 03810",0.000692802
2,PUMA,"NY, 03901",0.00045696
2,PUMA,"NY, 03902",0.000379123
2,PUMA,"NY, 03903",0.000504627
2,PUMA,"NY, 04001",0.000503981
2,PUMA,"NY, 04002",0.000371564
2,PUMA,"NY, 04003",0.000437651
2,PUMA,"NY, 04004",0.000474531
2,PUMA,"NY, 04005",0.00039828
2,PUMA,"NY, 04006",0.000437088
2,PUMA,"NY, 04007",0.000366661
2,PUMA,"NY, 04008",0.000454774
2,PUMA,"NY, 04009",0.000548652
2,PUMA,"NY, 04010",0.00041014
2,PUMA,"NY, 04011",0.00033879
2,PUMA,"NY, 04012",0.000367501
2,PUMA,"NY, 04013",0.000400202
2,PUMA,"NY, 04014",0.000371713
2,PUMA,"NY, 04015",0.000454631
2,PUMA,"NY, 04016",0.000458843
2,PUMA,"NY, 04017",0.000507764
2,PUMA,"NY, 04018",0.000367111
2,PUMA,"NY, 04101",0.000606251
2,PUMA,"NY, 04102",0.000454512
2,PUMA,"NY, 04103",0.000716006
2,PUMA,"NY, 04104",0.000344585
2,PUMA,"NY, 04105",0.000481874
2,PUMA,"NY, 04106",0.000439445
2,PUMA,"NY, 04107",0.00035679
2,PUMA,"NY, 04108",0.000416529
2,PUMA,"NY, 04109",0.000432135
2,PUMA,"NY, 04110",0.000503004
2,PUMA,"NY, 04111",0.000366752
2,PUMA,"NY, 04112",0.000573763
2,PUMA,"NY, 04113",0.000319483
2,PUMA,"NY, 04114",0.000344659
2,PUMA,"OH, 00100",0.000404651
2,PUMA,"OH, 00200",0.000348029
2,PUMA,"OH, 00300",0.000477879
2,PUMA,"OH, 00400",0.000492944
2,PUMA,"OH, 00500",0.000516576
2,PUMA,"OH, 00600",0.000424754
2,PUMA,"OH, 00700",0.000480003
2,PUMA,"OH, 00801",0.000461611
2,PUMA,"OH, 00802",0.000504985
2,PUMA,"OH, 00901",0.000334989
2,PUMA,"OH, 00902",0.000507327
2,PUMA,"OH, 00903",0.000361945
2,PUMA,"OH, 00904",0.000419574
2,PUMA,"OH, 00905",0.000387679
2,PUMA,"OH, 00906",0.000484664
2,PUMA,"OH, 00907",0.000380939
2,PUMA,"OH, 00908",0.000720972
2,PUMA,"OH, 00909",0.000571735
2,PUMA,"OH, 00910",0.000474314
2,PUMA,"OH, 01000",0.000353899
2,PUMA,"OH, 01100",0.000345086
2,PUMA,"OH, 01200",0.000341567
2,PUMA,"OH, 01300",0.000344179
2,PUMA,"OH, 01400",0.000435166
2,PUMA,"OH, 01500",0.000700194
2,PUMA,"OH, 01600",0.000416565
2,PUMA,"OH, 01700",0.000511246
2,PUMA,"OH, 01801",0.000347916
2,PUMA,"OH, 01802",0.000363297
2,PUMA,"OH, 01803",0.000372074
2,PUMA,"OH, 01804",0.000414349
2,PUMA,"OH, 01805",0.000342714
2,PUMA,"OH, 01900",0.000530786
2,PUMA,"OH, 02000",0.00034532
2,PUMA,"OH, 02100",0.000354335
2,PUMA,"OH, 02200",0.000406933
2,PUMA,"OH, 02300",0.000404344
2,PUMA,"OH, 02400",0.000355386
2,PUMA,"OH, 02500",0.000336672
2,PUMA,"OH, 02600",0.000375729
2,PUMA,"OH, 02700",0.000397565
2,PUMA,"OH, 02800",0.000505443
2,PUMA,"OH, 02900",0.000367959
2,PUMA,"OH, 03000",0.000360408
2,PUMA,"OH, 03100",0.000450172
2,PUMA,"OH, 03200",0.000489379
2,PUMA,"OH, 03300",0.000404636
2,PUMA,"OH, 03400",0.00034974
2,PUMA,"OH, 03500",0.000484753
2,PUMA,"OH, 03600",0.000370887
2,PUMA,"OH, 03700",0.000396942
2,PUMA,"OH, 03800",0.000524915
2,PUMA,"OH, 03900",0.000447462
2,PUMA,"OH, 04000",0.000522136
2,PUMA,"OH, 04101",0.000355484
2,PUMA,"OH, 04102",0.000342167
2,PUMA,"OH, 04103",0.000349726
2,PUMA,"OH, 04104",0.000376067
2,PUMA,"OH, 04105",0.00039915
2,PUMA,"OH, 04106",0.000443566
2,PUMA,"OH, 04107",0.000393076
2,PUMA,"OH, 04108",0.000400794
2,PUMA,"OH, 04109",0.000325403
2,PUMA,"OH, 04110",0.000348381
2,PUMA,"OH, 04111",0.000325607
2,PUMA,"OH, 04200",0.000428958
2,PUMA,"OH, 04300",0.000458976
2,PUMA,"OH, 04400",0.000331626
2,PUMA,"OH, 04500",0.000457168
2,PUMA,"OH, 04601",0.00037314
2,PUMA,"OH, 04602",0.000441441
2,PUMA,"OH, 04603",0.000660681
2,PUMA,"OH, 04604",0.000434295
2,PUMA,"OH, 04700",0.000519
2,PUMA,"OH, 04800",0.00033388
2,PUMA,"OH, 04900",0.000349441
2,PUMA,"OH, 05000",0.000383596
2,PUMA,"OH, 05100",0.0004606
2,PUMA,"OH, 05200",0.000375398
2,PUMA,"OH, 05301",0.000305339
2,PUMA,"OH, 05302",0.000323317
2,PUMA,"OH, 05401",0.000307149
2,PUMA,"OH, 05402",0.000428237
2,PUMA,"OH, 05403",0.000386239
2,PUMA,"OH, 05501",0.000335765
2,PUMA,"OH, 05502",0.000483059
2,PUMA,"OH, 05503",0.000422758
2,PUMA,"OH, 05504",0.000496301
2,PUMA,"OH, 05505",0.000422292
2,PUMA,"OH, 05506",0.000354658
2,PUMA,"OH, 05507",0.000317178
2,PUMA,"OH, 05600",0.000404533
2,PUMA,"OH, 05700",0.000355965
2,PUMA,"OK, 00100",0.00060808
2,PUMA,"OK, 00200",0.000373904
2,PUMA,"OK, 00300",0.000636763
2,PUMA,"OK, 00400",0.000384969
2,PUMA,"OK, 00500",0.000394683
2,PUMA,"OK, 00601",0.00033011
2,PUMA,"OK, 00602",0.000390246
2,PUMA,"OK, 00701",0.000364056
2,PUMA,"OK, 00702",0.00043615
2,PUMA,"OK, 00800",0.000353756
2,PUMA,"OK, 00900",0.000828249
2,PUMA,"OK, 01001",0.000342159
2,PUMA,"OK, 01002",0.000536167
2,PUMA,"OK, 01003",0.000447191
2,PUMA,"OK, 01004",0.000383153
2,PUMA,"OK, 01005",0.000351752
2,PUMA,"OK, 01006",0.000418523
2,PUMA,"OK, 01101",0.000340267
2,PUMA,"OK, 01102",0.000405867
2,PUMA,"OK, 01201",0.000765794
2,PUMA,"OK, 01202",0.000604649
2,PUMA,"OK, 01203",0.000382957
2,PUMA,"OK, 01204",0.000533149
2,PUMA,"OK, 01301",0.00034751
2,PUMA,"OK, 01302",0.000539845
2,PUMA,"OK, 01400",0.000403638
2,PUMA,"OK, 01501",0.000505015
2,PUMA,"OK, 01601",0.000348592
2,PUMA,"OR, 00100",0.000407084
2,PUMA,"OR, 00200",0.000396252
2,PUMA,"OR, 00300",0.000395501
2,PUMA,"OR, 00400",0.000622432
2,PUMA,"OR, 00500",0.000689813
2,PUMA,"OR, 00600",0.000648316
2,PUMA,"OR, 00703",0.000471041
2,PUMA,"OR, 00704",0.000349434
2,PUMA,"OR, 00705",0.000367353
2,PUMA,"OR, 00800",0.00060947
2,PUMA,"OR, 00901",0.000338084
2,PUMA,"OR, 00902",0.000354201
2,PUMA,"OR, 01000",0.00036844
2,PUMA,"OR, 01103",0.000287211
2,PUMA,"OR, 01104",0.00031263
2,PUMA,"OR, 01105",0.00032253
2,PUMA,"OR, 01200",0.000514654
2,PUMA,"OR, 01301",0.000365759
2,PUMA,"OR, 01302",0.000362916
2,PUMA,"OR, 01303",0.000360027
2,PUMA,"OR, 01305",0.000409081
2,PUMA,"OR, 01314",0.000542902
2,PUMA,"OR, 01316",0.000454646
2,PUMA,"OR, 01317",0.000323985
2,PUMA,"OR, 01318",0.0005256
2,PUMA,"OR, 01319",0.000359018
2,PUMA,"OR, 01320",0.000350807
2,PUMA,"OR, 01321",0.000294696
2,PUMA,"OR, 01322",0.000328544
2,PUMA,"OR, 01323",0.000318754
2,PUMA,"OR, 01324",0.000357299
2,PUMA,"PA, 00101",0.000367014
2,PUMA,"PA, 00102",0.000533263
2,PUMA,"PA, 00200",0.000508521
2,PUMA,"PA, 00300",0.000708768
2,PUMA,"PA, 00400",0.000434265
2,PUMA,"PA, 00500",0.000700976
2,PUMA,"PA, 00600",0.000605596
2,PUMA,"PA, 00701",0.000371278
2,PUMA,"PA, 00702",0.000460268
2,PUMA,"PA, 00801",0.000456334
2,PUMA,"PA, 00802",0.000429716
2,PUMA,"PA, 00803",0.00044825
2,PUMA,"PA, 00900",0.000537692
2,PUMA,"PA, 01000",0.000397686
2,PUMA,"PA, 01100",0.00049359
2,PUMA,"PA, 01200",0.000487465
2,PUMA,"PA, 01300",0.00058701
2,PUMA,"PA, 01400",0.00038737
2,PUMA,"PA, 01501",0.000359206
2,PUMA,"PA, 01502",0.000534283
2,PUMA,"PA, 01600",0.000601791
2,PUMA,"PA, 01701",0.000725041
2,PUMA,"PA, 01702",0.00044265
2,PUMA,"PA, 01801",0.000374446
2,PUMA,"PA, 01802",0.000507561
2,PUMA,"PA, 01803",0.000451125
2,PUMA,"PA, 01804",0.000675857
2,PUMA,"PA, 01805",0.000440684
2,PUMA,"PA, 01806",0.000443146
2,PUMA,"PA, 01807",0.00036952
2,PUMA,"PA, 01900",0.000532047
2,PUMA,"PA, 02001",0.000351227
2,PUMA,"PA, 02002",0.000529555
2,PUMA,"PA, 02003",0.000382018
2,PUMA,"PA, 02100",0.000489545
2,PUMA,"PA, 02200",0.000588893
2,PUMA,"PA, 02301",0.000444744
2,PUMA,"PA, 02302",0.000480505
2,PUMA,"PA, 02401",0.000549566
2,PUMA,"PA, 02402",0.000365406
2,PUMA,"PA, 02500",0.000421692
2,PUMA,"PA, 02600",0.000517612
2,PUMA,"PA, 02701",0.000367427
2,PUMA,"PA, 02702",0.000426022
2,PUMA,"PA, 02703",0.000444038
2,PUMA,"PA, 02801",0.000450501
2,PUMA,"PA, 02802",0.000473157
2,PUMA,"PA, 02803",0.000343997
2,PUMA,"PA, 02901",0.000529465
2,PUMA,"PA, 02902",0.000448347
2,PUMA,"PA, 03001",0.000405267
2,PUMA,"PA, 03002",0.000412333
2,PUMA,"PA, 03003",0.000508035
2,PUMA,"PA, 03004",0.000527521
2,PUMA,"PA, 03101",0.000411303
2,PUMA,"PA, 03102",0.000357368
2,PUMA,"PA, 03103",0.000415756
2,PUMA,"PA, 03104",0.000383911
2,PUMA,"PA, 03105",0.000379431
2,PUMA,"PA, 03106",0.000512793
2,PUMA,"PA, 03201",0.0004696
2,PUMA,"PA, 03202",0.000395277
2,PUMA,"PA, 03203",0.000395156
2,PUMA,"PA, 03204",0.000494056
2,PUMA,"PA, 03205",0.000484411
2,PUMA,"PA, 03206",0.000489403
2,PUMA,"PA, 03207",0.000389362
2,PUMA,"PA, 03208",0.000436174
2,PUMA,"PA, 03209",0.000584436
2,PUMA,"PA, 03210",0.000472445
2,PUMA,"PA, 03211",0.00042757
2,PUMA,"PA, 03301",0.000370587
2,PUMA,"PA, 03302",0.000489719
2,PUMA,"PA, 03303",0.000453665
2,PUMA,"PA, 03304",0.000352272
2,PUMA,"PA, 03401",0.000338047
2,PUMA,"PA, 03402",0.000389813
2,PUMA,"PA, 03403",0.000425408
2,PUMA,"PA, 03404",0.000315932
2,PUMA,"PA, 03501",0.000358673
2,PUMA,"PA, 03502",0.000328887
2,PUMA,"PA, 03503",0.00046102
2,PUMA,"PA, 03504",0.000400095
2,PUMA,"PA, 03601",0.000516539
2,PUMA,"PA, 03602",0.000390788
