Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR11	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000230
CR02	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000120
CR03	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000109
CR04	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000301
CR05	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000080
CR06	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000079
CR07	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000292
CR08	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000288
CR09	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000657
CR10	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000085
CR11	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000234
CR02	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000027
CR03	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000025
CR04	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000068
CR05	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000018
CR06	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000018
CR07	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000066
CR08	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000066
CR09	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000149
CR10	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000019
CR11	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000053
CR02	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000233
CR03	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000211
CR04	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000582
CR05	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000155
CR06	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000153
CR07	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000566
CR08	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000558
CR09	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.001272
CR10	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000164
CR11	<1940	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000454
CR02	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000093
CR03	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000085
CR04	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000233
CR05	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000062
CR06	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000061
CR07	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000227
CR08	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000224
CR09	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000509
CR10	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000066
CR11	1940s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000182
CR02	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000196
CR03	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000178
CR04	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000491
CR05	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000131
CR06	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000129
CR07	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000478
CR08	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000471
CR09	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.001074
CR10	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000138
CR11	1950s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000383
CR02	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000199
CR03	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000180
CR04	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000497
CR05	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000133
CR06	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000130
CR07	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000484
CR08	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000477
CR09	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.001086
CR10	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000140
CR11	1960s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000388
CR02	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000284
CR03	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000258
CR04	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000710
CR05	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000189
CR06	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000186
CR07	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000691
CR08	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000681
CR09	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.001551
CR10	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000200
CR11	1970s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000554
CR02	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000249
CR03	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000226
CR04	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000622
CR05	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000166
CR06	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000163
CR07	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000605
CR08	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000597
CR09	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.001360
CR10	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000175
CR11	1980s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000486
CR02	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000261
CR03	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000237
CR04	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000654
CR05	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000174
CR06	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000171
CR07	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000636
CR08	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000627
CR09	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.001428
CR10	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000184
CR11	1990s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000510
CR02	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000266
CR03	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000242
CR04	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000666
CR05	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000178
CR06	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000175
CR07	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000648
CR08	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000639
CR09	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.001455
CR10	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000187
CR11	2000s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000520
CR02	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000060
CR03	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000055
CR04	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000151
CR05	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000040
CR06	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000040
CR07	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000147
CR08	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000145
CR09	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000331
CR10	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000043
CR11	2010s	Multi-Family with 5+ Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000118
CR02	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000054
CR03	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000049
CR04	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000134
CR05	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000036
CR06	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000035
CR07	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000130
CR08	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000129
CR09	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000293
CR10	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000038
CR11	<1940	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000105
CR02	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000021
CR03	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000019
CR04	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000054
CR05	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000014
CR06	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000014
CR07	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000052
CR08	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000051
CR09	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000117
CR10	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000015
CR11	1940s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000042
CR02	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000045
CR03	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000041
CR04	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000113
CR05	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000030
CR06	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000030
CR07	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000110
CR08	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000109
CR09	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000247
CR10	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000032
CR11	1950s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000088
CR02	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000046
CR03	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000042
CR04	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000115
CR05	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000031
CR06	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000030
CR07	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000111
CR08	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000110
CR09	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000250
CR10	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000032
CR11	1960s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000089
CR02	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000065
CR03	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000059
CR04	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000164
CR05	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000044
CR06	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000043
CR07	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000159
CR08	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000157
CR09	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000357
CR10	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000046
CR11	1970s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000128
CR02	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000057
CR03	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000052
CR04	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000143
CR05	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000038
CR06	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000038
CR07	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000139
CR08	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000137
CR09	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000313
CR10	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000040
CR11	1980s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000112
CR02	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000060
CR03	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000055
CR04	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000151
CR05	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000040
CR06	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000039
CR07	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000146
CR08	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000144
CR09	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000329
CR10	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000042
CR11	1990s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000117
CR02	2000s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000061
CR03	2000s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000056
CR04	2000s	Single-Family Attached	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000153
