Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Ceiling R-13	Option=Ceiling R-19	Option=Ceiling R-30	sampling_probability
CR08	2000s	Single-Family Detached	Unheated Basement	0	0.11	0.24	0.64	0	0.00148908
CR09	2000s	Single-Family Detached	Unheated Basement	0	0.26	0.17	0.57	0	0.0012905
CR10	2000s	Single-Family Detached	Unheated Basement	0	0	0.85	0.15	0	0.000177155
CR11	2000s	Single-Family Detached	Unheated Basement	0	0.45	0.41	0.14	0	0.000119795
CR02	2010s	Single-Family Detached	Unheated Basement	0	0.02	0.35	0.64	0	0.000226757
CR03	2010s	Single-Family Detached	Unheated Basement	0	0.04	0.23	0.73	0	9.86131e-05
CR04	2010s	Single-Family Detached	Unheated Basement	0	0.32	0.37	0.31	0	0.000278371
CR05	2010s	Single-Family Detached	Unheated Basement	0	0.02	0.15	0.83	0	0.000182138
CR06	2010s	Single-Family Detached	Unheated Basement	0	0.03	0.14	0.83	0	2.87074e-05
CR07	2010s	Single-Family Detached	Unheated Basement	0	0.07	0.07	0.86	0	0.000161308
CR08	2010s	Single-Family Detached	Unheated Basement	0	0.11	0.24	0.64	0	0.000309143
CR09	2010s	Single-Family Detached	Unheated Basement	0	0.26	0.17	0.57	0	0.000274304
CR10	2010s	Single-Family Detached	Unheated Basement	0	0	0.85	0.15	0	2.26729e-05
CR11	2010s	Single-Family Detached	Unheated Basement	0	0.45	0.41	0.14	0	1.54563e-05
CR02	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	2000s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	2010s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.17151e-05
CR03	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	7.95709e-05
CR04	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.0001232
CR05	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	4.98333e-05
CR06	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.86509e-05
CR07	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.00010627
CR08	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	8.03539e-05
CR09	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.000127593
CR10	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.25438e-05
CR11	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.05214e-05
CR02	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.14499e-05
CR03	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.86964e-05
CR04	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0.000110751
CR05	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	4.32135e-05
CR06	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.98858e-05
CR07	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	8.34858e-05
CR08	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	6.89497e-05
CR09	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	9.60293e-05
CR10	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.14328e-05
CR11	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.12839e-05
CR02	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.88434e-05
CR03	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.12425e-05
CR04	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.58189e-05
CR05	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.70241e-05
CR06	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.14738e-05
CR07	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	7.59775e-05
CR08	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	6.03898e-05
CR09	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.64564e-05
CR10	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	5.62145e-06
CR11	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	5.07824e-06
CR02	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.3888e-06
CR03	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	3.0701e-06
CR04	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	6.83101e-06
CR05	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	7.58881e-06
CR06	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	6.67869e-06
CR07	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.49105e-05
CR08	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	2.31939e-05
CR09	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	6.81626e-06
CR10	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	7.52398e-07
CR11	2010s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	1.70715e-06
CR02	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.00013425
CR03	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000178761
CR04	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000386176
CR05	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000140642
CR06	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	4.89016e-05
CR07	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000249482
CR08	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000224105
CR09	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.00033179
CR10	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	2.65868e-05
CR11	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	5.82171e-05
CR02	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000137597
CR03	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	9.30059e-05
CR04	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000368212
CR05	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000133954
CR06	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	6.19573e-05
CR07	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000193971
CR08	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.00021668
CR09	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000304229
CR10	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	2.71993e-05
CR11	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	3.72135e-05
CR02	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000101539
CR03	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	3.02977e-05
CR04	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	8.67508e-05
CR05	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	8.27675e-05
CR06	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000135825
CR07	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.00018425
CR08	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000240979
CR09	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	0.000108032
CR10	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	1.94041e-05
CR11	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	2.64195e-05
CR02	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	4.03931e-05
CR03	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	1.01179e-05
CR04	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	2.26832e-05
CR05	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	3.9508e-05
CR06	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	5.54721e-05
CR07	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	6.79062e-05
CR08	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	9.94423e-05
CR09	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	4.32762e-05
CR10	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	4.6143e-06
CR11	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0	7.9212e-06
CR02	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
