Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Foundation Type	Dependency=Geometry Building Type RECS	Option=Uninsulated	Option=Wall R-5	Option=Wall R-10	Option=Wall R-15	Option=None	resstock_probability
CR04	1940s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1940s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1940s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1940s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1940s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1940s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1940s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	8.796790473700289e-05
CR05	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	5.8730742232163516e-05
CR03	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	7.989754689235983e-05
CR04	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00022029240252968824
CR06	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	5.772694826419357e-05
CR07	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00021426807362151962
CR08	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00021125698781204223
CR09	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004812011742466253
CR10	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	6.192633911350902e-05
CR11	1940s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00017183170323472458
CR02	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00019205528306885197
CR05	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00012822346238624578
CR03	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00017443573347342007
CR04	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0004809517727203539
CR06	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00012603193656512228
CR07	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0004677992007997508
CR08	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00046122526978237906
CR09	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.001050578935684541
CR10	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00013520022584850646
CR11	1940s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003751503062805854
CR02	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004267678144877292
CR05	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00028492653747520135
CR03	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003876152509500477
CR04	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0010687273666107925
CR06	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0002800567277509929
CR07	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0010395009153319897
CR08	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001024892922632976
CR09	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.002334501135114316
CR10	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00030042966786250456
CR11	2010s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0008336249529692498
CR02	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.9448429077992496e-05
CR05	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.6337282064066316e-05
CR03	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.582934845966664e-05
CR04	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.878818011630475e-05
CR06	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.5887139534552113e-05
CR07	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.608662308380648e-05
CR08	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.473632827619404e-05
CR09	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00021579041186972636
CR10	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.777031923043394e-05
CR11	2010s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	7.705640800097829e-05
CR02	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	2010s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	5.6816497068154906e-05
CR05	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	3.793286942346205e-05
CR03	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	5.1604033906846395e-05
CR04	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00014228192293410383
CR06	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	3.728454140873095e-05
CR07	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00013839094398249778
CR08	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00013644615117905872
CR09	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0003107970479405507
CR10	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	3.9996833790725185e-05
CR11	2010s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00011098224394726465
CR02	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.000124044200666463
CR05	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	8.28166590589755e-05
CR03	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00011266412868539225
CR04	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003106359650873378
CR06	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	8.140120167411552e-05
CR07	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003021410138184655
CR08	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00029789505918886025
CR09	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0006785453762669635
CR10	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	8.732279413157776e-05
CR11	2010s	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00024230117041701519
CR02	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005701747197054843
CR05	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003806704796531657
CR03	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005178657095528675
CR04	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0014278521153951967
CR06	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003741642664377841
CR07	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0013888046917138205
CR08	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001369287971239907
CR09	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0031189641889084216
CR10	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00040138313117715345
CR11	<1940	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011137481735104138
CR02	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004747842121390147
CR05	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00031698412349826015
CR03	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004312265247937912
CR04	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011889717629169963
CR06	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00031156640291417494
CR07	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011564569921846204
CR08	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011402054285261495
CR09	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.002597159965081563
CR10	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003342315383612097
CR11	1950s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009274175630840796
CR02	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00048133914389570054
CR05	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00032136044698240245
CR03	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004371800935297046
CR04	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012053868596436444
CR06	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003158679286527362
CR07	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011724231858142706
CR08	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011559472509825443
CR09	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0026330166888247734
CR10	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00033884598186812305
CR11	1960s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009402216089654285
CR02	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006886272244601873
CR05	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004597539083684601
CR03	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006254511360950934
CR04	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0017244851537298763
CR06	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004518960441149052
CR07	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001677325716345637
CR08	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0016537544414608812
CR09	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0037669219247534213
CR10	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004847695662663449
CR11	1970s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001345126830365682
CR02	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006019080528893512
CR05	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004018568682225082
CR03	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005466877610009382
CR04	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001507319873871983
CR06	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00039498854875338803
CR07	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0014660992480775904
CR08	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0014454963156548637
CR09	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0032925515584892825
CR10	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004237222917814811
CR11	1980s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001175734334333512
CR02	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006307461341625523
CR05	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00042111027573278305
CR03	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005728801769474109
CR04	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0015795372380005574
CR06	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00041391288747298963
CR07	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0015363416863830516
CR08	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0015147516446554724
CR09	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0034503013493155134
CR10	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00044402329594483243
CR11	1990s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012320650681165932
CR02	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0006423101102507348
CR05	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00042883082905100097
CR03	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005833832499094186
CR04	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0016084961643598665
CR06	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00042150148528450574
CR07	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0015645086739591227
CR08	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001542522804635054
CR09	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.003513558498490883
CR10	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004521639320879605
CR11	2000s	Unheated Basement	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012546535077678355
CR02	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.270429547121527e-05
CR05	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.5187406146615776e-05
CR03	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.7869094204637965e-05
CR04	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013198399925177246
CR06	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.4586002100011744e-05
CR07	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001283746372720691
CR08	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001265706025315994
CR09	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00028830252288505236
CR10	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.710198718324335e-05
CR11	<1940	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010294969381936027
CR02	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.388684123801235e-05
CR05	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.93005360061666e-05
CR03	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.9860571492010156e-05
CR04	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001099030120663316
CR06	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.879974714868867e-05
CR07	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010689749809906359
CR08	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010539527924697602
CR09	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00024006937076476143
CR10	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.089480670536747e-05
CR11	1950s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.572616003604203e-05
CR02	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.449274859966541e-05
CR05	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.9705062966086878e-05
CR03	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.0410891656902496e-05
CR04	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011142034715357771
CR06	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.9197360153381814e-05
CR07	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010837333867481267
CR08	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010685037999648978
CR09	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0002433837993030313
CR10	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.132134437113634e-05
CR11	1960s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.690970640180546e-05
CR02	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	6.365349331204923e-05
CR05	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.249750996188245e-05
CR03	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.7813789949491525e-05
CR04	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001594033757316534
CR06	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.177116558869456e-05
CR07	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001550441769873824
CR08	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00015286535812147214
CR09	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003481967180897684
CR10	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.4809840866237476e-05
CR11	1970s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001243372592009541
CR02	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.563757699108507e-05
CR05	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.7145777229261065e-05
CR03	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.05332704002966e-05
CR04	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013932962872015563
CR06	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.651090176709011e-05
CR07	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013551938605892668
CR08	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013361494694499727
CR09	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00030434813083692096
CR10	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.916691514370707e-05
CR11	1980s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001086794058220852
CR02	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.830323490911902e-05
CR05	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.892547254576578e-05
CR03	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.29543753378514e-05
CR04	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001460050655040782
CR06	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.826017949723998e-05
CR07	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00014201226989808024
CR08	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00014001658699752307
CR09	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00031892978677305683
CR10	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.104344541558637e-05
CR11	1990s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011388635648967602
CR02	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.937215499889159e-05
CR05	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.9639124535623924e-05
CR03	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.392523048385176e-05
CR04	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001486818937790297
CR06	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.896163413464823e-05
CR07	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00014461589504040522
CR08	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00014258362368041618
CR09	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00032477698301937145
CR10	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.179592790522165e-05
CR11	2000s	Unheated Basement	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011597432664420642
CR02	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	<1940	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1950s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1960s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1970s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1980s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1980s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1980s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1980s	Unheated Basement	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
