Dependency=AHS Region	Dependency=Clothes Washer Presence	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=Usage Level	Option=Electric, 80% Usage	Option=Electric, 100% Usage	Option=Electric, 120% Usage	Option=Gas, 80% Usage	Option=Gas, 100% Usage	Option=Gas, 120% Usage	Option=None	Option=Propane, 80% Usage	Option=Propane, 100% Usage	Option=Propane, 120% Usage	source_count	source_weight	sampling_probability
Non-CBSA West North Central	Yes	Single-Family Attached	Propane	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.750000	2870.426270	0.000021
Non-CBSA West North Central	Yes	Single-Family Detached	Electricity	Low	0.935785	0.000000	0.000000	0.047883	0.000000	0.000000	0.010673	0.005659	0.000000	0.000000	91.500000	305606.093750	0.003372
Non-CBSA West North Central	Yes	Single-Family Detached	Fuel Oil	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.750000	11512.191406	0.000656
Non-CBSA West North Central	Yes	Single-Family Detached	Natural Gas	Low	0.736946	0.000000	0.000000	0.260297	0.000000	0.000000	0.002756	0.000000	0.000000	0.000000	276.750000	970616.937500	0.005716
Non-CBSA West North Central	Yes	Single-Family Detached	None	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000030
Non-CBSA West North Central	Yes	Single-Family Detached	Other Fuel	Low	0.931373	0.000000	0.000000	0.000000	0.000000	0.000000	0.016987	0.051640	0.000000	0.000000	12.500000	39601.152344	0.000349
Non-CBSA West North Central	Yes	Single-Family Detached	Propane	Low	0.891449	0.000000	0.000000	0.000000	0.000000	0.000000	0.009545	0.099006	0.000000	0.000000	48.250000	158111.937500	0.000602
Non-CBSA West South Central	Yes	Mobile Home	Electricity	Low	0.966887	0.000000	0.000000	0.004406	0.000000	0.000000	0.019307	0.009399	0.000000	0.000000	54.750000	182763.953125	0.000467
Non-CBSA West South Central	Yes	Mobile Home	Fuel Oil	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000045
Non-CBSA West South Central	Yes	Mobile Home	Natural Gas	Low	0.898932	0.000000	0.000000	0.101068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.250000	14652.421875	0.000322
Non-CBSA West South Central	Yes	Mobile Home	None	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West South Central	Yes	Mobile Home	Other Fuel	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.500000	4602.215332	0.000049
Non-CBSA West South Central	Yes	Mobile Home	Propane	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.750000	9116.866211	0.000128
Non-CBSA West South Central	Yes	Multi-Family with 2 - 4 Units	Electricity	Low	0.931057	0.000000	0.000000	0.026546	0.000000	0.000000	0.042397	0.000000	0.000000	0.000000	29.250000	65584.125000	0.000447
Non-CBSA West South Central	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000021
Non-CBSA West South Central	Yes	Multi-Family with 2 - 4 Units	Natural Gas	Low	0.739270	0.000000	0.000000	0.137201	0.000000	0.000000	0.123530	0.000000	0.000000	0.000000	9.500000	22791.685547	0.000502
Non-CBSA West South Central	Yes	Multi-Family with 2 - 4 Units	None	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000009
Non-CBSA West South Central	Yes	Multi-Family with 2 - 4 Units	Other Fuel	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	738.142090	0.000009
Non-CBSA West South Central	Yes	Multi-Family with 2 - 4 Units	Propane	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	1028.334351	0.000013
Non-CBSA West South Central	Yes	Multi-Family with 5+ Units	Electricity	Low	0.954197	0.000000	0.000000	0.023515	0.000000	0.000000	0.022288	0.000000	0.000000	0.000000	42.250000	125132.093750	0.001193
Non-CBSA West South Central	Yes	Multi-Family with 5+ Units	Fuel Oil	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000037
Non-CBSA West South Central	Yes	Multi-Family with 5+ Units	Natural Gas	Low	0.913235	0.000000	0.000000	0.064689	0.000000	0.000000	0.022075	0.000000	0.000000	0.000000	4.750000	13209.833008	0.000602
Non-CBSA West South Central	Yes	Multi-Family with 5+ Units	None	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000031
Non-CBSA West South Central	Yes	Multi-Family with 5+ Units	Other Fuel	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000016
Non-CBSA West South Central	Yes	Multi-Family with 5+ Units	Propane	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000019
Non-CBSA West South Central	Yes	Single-Family Attached	Electricity	Low	0.912865	0.000000	0.000000	0.076947	0.000000	0.000000	0.010188	0.000000	0.000000	0.000000	17.500000	39797.535156	0.000360
Non-CBSA West South Central	Yes	Single-Family Attached	Fuel Oil	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000015
Non-CBSA West South Central	Yes	Single-Family Attached	Natural Gas	Low	0.724073	0.000000	0.000000	0.166029	0.000000	0.000000	0.109898	0.000000	0.000000	0.000000	6.750000	15474.008789	0.000529
Non-CBSA West South Central	Yes	Single-Family Attached	None	Low	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West South Central	Yes	Single-Family Attached	Other Fuel	Low	0.860218	0.000000	0.000000	0.000000	0.000000	0.000000	0.139782	0.000000	0.000000	0.000000	0.500000	1046.581543	0.000010
Non-CBSA West South Central	Yes	Single-Family Attached	Propane	Low	0.599093	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400907	0.000000	0.000000	0.500000	1477.519043	0.000023
Non-CBSA West South Central	Yes	Single-Family Detached	Electricity	Low	0.917530	0.000000	0.000000	0.058283	0.000000	0.000000	0.020619	0.003568	0.000000	0.000000	272.000000	911409.500000	0.003736
Non-CBSA West South Central	Yes	Single-Family Detached	Fuel Oil	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	963.397278	0.000735
Non-CBSA West South Central	Yes	Single-Family Detached	Natural Gas	Low	0.743529	0.000000	0.000000	0.245821	0.000000	0.000000	0.010650	0.000000	0.000000	0.000000	159.750000	548992.375000	0.006285
Non-CBSA West South Central	Yes	Single-Family Detached	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	929.099548	0.000026
Non-CBSA West South Central	Yes	Single-Family Detached	Other Fuel	Low	0.854236	0.000000	0.000000	0.056634	0.000000	0.000000	0.028896	0.060234	0.000000	0.000000	9.000000	30246.253906	0.000393
Non-CBSA West South Central	Yes	Single-Family Detached	Propane	Low	0.863657	0.000000	0.000000	0.000000	0.000000	0.000000	0.012279	0.124064	0.000000	0.000000	17.500000	56755.796875	0.000658
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Mobile Home	Electricity	High	0.000000	0.000000	0.972156	0.000000	0.000000	0.000000	0.027844	0.000000	0.000000	0.000000	8.750000	8625.013672	0.000094
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000010
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Mobile Home	Natural Gas	High	0.000000	0.000000	0.799535	0.000000	0.000000	0.200465	0.000000	0.000000	0.000000	0.000000	2.750000	2614.768799	0.000068
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Mobile Home	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Mobile Home	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	999.104614	0.000014
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Mobile Home	Propane	High	0.000000	0.000000	0.837691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162309	1.500000	1504.294800	0.000031
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	11276.141602	0.000132
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000004
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.910340	0.000000	0.000000	0.056322	0.033338	0.000000	0.000000	0.000000	5.250000	5367.455566	0.000123
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	262.000732	0.000002
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.964859	0.000000	0.000000	0.020962	0.014179	0.000000	0.000000	0.000000	49.500000	51271.222656	0.000333
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000008
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.881454	0.000000	0.000000	0.098497	0.020048	0.000000	0.000000	0.000000	12.750000	13148.296875	0.000153
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000007
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000004
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000004
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Attached	Electricity	High	0.000000	0.000000	0.981027	0.000000	0.000000	0.014380	0.004593	0.000000	0.000000	0.000000	19.750000	20617.669922	0.000090
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.978850	0.000000	0.000000	0.021150	0.000000	0.000000	0.000000	0.000000	11.500000	12013.369141	0.000120
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Attached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Attached	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Detached	Electricity	High	0.000000	0.000000	0.950349	0.000000	0.000000	0.037487	0.010292	0.000000	0.000000	0.001872	129.000000	134260.453125	0.000812
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	241.610260	0.000157
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.855107	0.000000	0.000000	0.135804	0.009090	0.000000	0.000000	0.000000	206.500000	216059.031250	0.001374
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Detached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000007
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.768440	0.000000	0.000000	0.231560	0.000000	0.000000	0.000000	0.000000	2.250000	2370.283691	0.000080
CBSA Atlanta-Sandy Springs-Roswell, GA	Yes	Single-Family Detached	Propane	High	0.000000	0.000000	0.965915	0.000000	0.000000	0.000000	0.034085	0.000000	0.000000	0.000000	8.750000	9179.125977	0.000143
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Mobile Home	Electricity	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	366.016968	0.000092
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Mobile Home	Fuel Oil	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.250000	1553.078857	0.000016
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Mobile Home	Natural Gas	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.250000	969.431580	0.000064
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Mobile Home	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Mobile Home	Other Fuel	High	0.000000	0.000000	0.819924	0.000000	0.000000	0.000000	0.180076	0.000000	0.000000	0.000000	1.250000	964.579407	0.000010
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Mobile Home	Propane	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	421.379181	0.000026
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.788732	0.000000	0.000000	0.170929	0.040339	0.000000	0.000000	0.000000	6.250000	6268.369141	0.000060
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.571485	0.000000	0.000000	0.329612	0.074040	0.000000	0.000000	0.024862	10.750000	10071.763672	0.000006
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.700310	0.000000	0.000000	0.255925	0.043765	0.000000	0.000000	0.000000	39.250000	39185.265625	0.000078
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	521.073608	0.000001
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	300.852386	0.000002
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.824942	0.000000	0.000000	0.065504	0.096336	0.000000	0.000000	0.013218	16.500000	15430.354492	0.000127
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.500000	1476.760498	0.000003
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.664015	0.000000	0.000000	0.225277	0.110707	0.000000	0.000000	0.000000	18.500000	17931.117188	0.000081
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000006
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	214.331207	0.000006
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.633512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.366488	0.750000	726.183838	0.000004
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Attached	Electricity	High	0.000000	0.000000	0.864897	0.000000	0.000000	0.074370	0.060733	0.000000	0.000000	0.000000	6.500000	6248.966797	0.000074
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.758913	0.000000	0.000000	0.077477	0.070470	0.000000	0.000000	0.093141	3.000000	2851.020508	0.000005
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.686227	0.000000	0.000000	0.287530	0.026243	0.000000	0.000000	0.000000	17.000000	16731.722656	0.000100
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Attached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Attached	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	525.377319	0.000002
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Attached	Propane	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.250000	1090.330322	0.000004
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Detached	Electricity	High	0.000000	0.000000	0.787279	0.000000	0.000000	0.175480	0.000000	0.000000	0.000000	0.037241	18.500000	17934.673828	0.000678
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.905253	0.000000	0.000000	0.063396	0.014469	0.000000	0.000000	0.016881	89.250000	83178.484375	0.000131
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.542464	0.000000	0.000000	0.451535	0.006001	0.000000	0.000000	0.000000	118.750000	116217.617188	0.001174
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Detached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000006
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.781063	0.000000	0.000000	0.147816	0.000000	0.000000	0.000000	0.071120	3.750000	3520.894775	0.000072
CBSA Boston-Cambridge-Newton, MA-NH	Yes	Single-Family Detached	Propane	High	0.000000	0.000000	0.712829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.287171	11.000000	9972.732422	0.000120
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Mobile Home	Electricity	High	0.000000	0.000000	0.698877	0.000000	0.000000	0.301123	0.000000	0.000000	0.000000	0.000000	0.750000	1060.958496	0.000183
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000016
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Mobile Home	Natural Gas	High	0.000000	0.000000	0.473782	0.000000	0.000000	0.526218	0.000000	0.000000	0.000000	0.000000	3.750000	6299.519043	0.000127
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Mobile Home	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000006
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Mobile Home	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000012
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Mobile Home	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.250000	364.400543	0.000052
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.877508	0.000000	0.000000	0.122492	0.000000	0.000000	0.000000	0.000000	2.250000	3476.740723	0.000076
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000008
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.320674	0.000000	0.000000	0.632391	0.046936	0.000000	0.000000	0.000000	22.500000	43699.714844	0.000109
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.250000	430.115814	0.000009
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.797443	0.000000	0.000000	0.177729	0.024828	0.000000	0.000000	0.000000	11.750000	20365.388672	0.000202
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	869.950684	0.000012
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.467090	0.000000	0.000000	0.493458	0.039452	0.000000	0.000000	0.000000	26.000000	47664.929688	0.000144
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000011
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	382.560242	0.000004
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Attached	Electricity	High	0.000000	0.000000	0.574647	0.000000	0.000000	0.425353	0.000000	0.000000	0.000000	0.000000	2.000000	3275.917236	0.000153
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000006
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.258119	0.000000	0.000000	0.741881	0.000000	0.000000	0.000000	0.000000	35.000000	59656.984375	0.000215
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Attached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Attached	Propane	High	0.000000	0.000000	0.638018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.361982	0.750000	1056.039429	0.000009
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Detached	Electricity	High	0.000000	0.000000	0.516011	0.000000	0.000000	0.458416	0.025573	0.000000	0.000000	0.000000	13.500000	22438.111328	0.001327
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.250000	382.560242	0.000269
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.201995	0.000000	0.000000	0.793463	0.004542	0.000000	0.000000	0.000000	252.750000	440613.468750	0.002339
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Detached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000012
