Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Mobile Home	Propane	TX	<1940	0	0.704624	0	0.295376	0	39	0	2.16477e-06
Multi-Family with 2 - 4 Units	Electricity	TX	1940s	0.404803	0.31347	0.0228694	0.258857	0	51	3359.57	7.33804e-05
Multi-Family with 2 - 4 Units	Fuel Oil	TX	1940s	0	0.30158	0	0.69842	0	78	0	5.83615e-07
Multi-Family with 2 - 4 Units	Natural Gas	TX	1940s	0	0.406135	0	0.593865	0	31	0	5.27406e-05
Multi-Family with 2 - 4 Units	None	TX	1940s	0	0	0	0	1	104	0	1.54705e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	1940s	0	0.30158	0	0.69842	0	78	0	1.41589e-07
Multi-Family with 2 - 4 Units	Propane	TX	1940s	0	0.30158	0	0.69842	0	78	0	6.52135e-07
Multi-Family with 2 - 4 Units	Electricity	TX	1950s	0.333784	0.36175	0	0.304466	0	26	0	0.000145034
Multi-Family with 2 - 4 Units	Fuel Oil	TX	1950s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 2 - 4 Units	Natural Gas	TX	1950s	0	0.599197	0	0.400803	0	20	10573.2	8.05393e-05
Multi-Family with 2 - 4 Units	None	TX	1950s	0	0	0	0	1	104	0	3.27843e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	1950s	0	0.30158	0	0.69842	0	78	0	3.31525e-07
Multi-Family with 2 - 4 Units	Propane	TX	1950s	0	0.30158	0	0.69842	0	78	0	1.83468e-06
Multi-Family with 2 - 4 Units	Electricity	TX	1960s	0.298483	0.336537	0	0.36498	0	11	0	0.000291041
Multi-Family with 2 - 4 Units	Fuel Oil	TX	1960s	0	0.283877	0	0.716123	0	39	0	1.27417e-07
Multi-Family with 2 - 4 Units	Natural Gas	TX	1960s	0	0.91769	0	0.0823098	0	36	0	0.000101922
Multi-Family with 2 - 4 Units	None	TX	1960s	0	0	0	0	1	27	21284.8	3.47313e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	1960s	0	0.283877	0	0.716123	0	39	0	2.82542e-07
Multi-Family with 2 - 4 Units	Propane	TX	1960s	0	0.283877	0	0.716123	0	39	0	2.51148e-06
Multi-Family with 2 - 4 Units	Electricity	TX	1970s	0.352852	0.421299	0	0.225849	0	13	97139.7	0.000655622
Multi-Family with 2 - 4 Units	Fuel Oil	TX	1970s	0	0.283877	0	0.716123	0	39	0	4.61861e-07
Multi-Family with 2 - 4 Units	Natural Gas	TX	1970s	0	0.826129	0	0.173871	0	26	32826.8	0.000146985
Multi-Family with 2 - 4 Units	None	TX	1970s	0	0	0	0	1	22	11710.7	5.31457e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	1970s	0	0.283877	0	0.716123	0	39	0	1.64817e-07
Multi-Family with 2 - 4 Units	Propane	TX	1970s	0	0.283877	0	0.716123	0	39	0	5.01176e-06
Multi-Family with 2 - 4 Units	Electricity	TX	1980s	0.320405	0.349161	0	0.330434	0	18	198219	0.000697278
Multi-Family with 2 - 4 Units	Fuel Oil	TX	1980s	0	0.334885	0	0.665115	0	29	0	7.91446e-07
Multi-Family with 2 - 4 Units	Natural Gas	TX	1980s	0	0.846889	0	0.153111	0	23	22933.2	0.00012847
Multi-Family with 2 - 4 Units	None	TX	1980s	0	0	0	0	1	22	10925.7	7.33199e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	1980s	0	0.334885	0	0.665115	0	29	0	1.06691e-06
Multi-Family with 2 - 4 Units	Propane	TX	1980s	0	0.334885	0	0.665115	0	29	0	5.25461e-06
Multi-Family with 2 - 4 Units	Electricity	TX	1990s	0.657572	0.342428	0	0	0	10	68665.7	0.000482581
Multi-Family with 2 - 4 Units	Fuel Oil	TX	1990s	0	0.334885	0	0.665115	0	29	0	1.03961e-07
Multi-Family with 2 - 4 Units	Natural Gas	TX	1990s	0	0.750339	0	0.249661	0	21	9812.88	7.65232e-05
Multi-Family with 2 - 4 Units	None	TX	1990s	0	0	0	0	1	12	12428.8	5.70324e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	1990s	0	0.334885	0	0.665115	0	29	0	7.78453e-07
Multi-Family with 2 - 4 Units	Propane	TX	1990s	0	0.334885	0	0.665115	0	29	0	3.49906e-06
Multi-Family with 2 - 4 Units	Electricity	TX	2000s	0.140308	0.646087	0	0.213605	0	12	82249.7	0.000458282
Multi-Family with 2 - 4 Units	Fuel Oil	TX	2000s	0	0.502224	0	0.497776	0	22	0	6.81509e-08
Multi-Family with 2 - 4 Units	Natural Gas	TX	2000s	0	0.950428	0	0.0495718	0	28	10401	8.43476e-05
Multi-Family with 2 - 4 Units	None	TX	2000s	0	0	0	0	1	25	10491.3	4.72824e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	2000s	0	0.502224	0	0.497776	0	22	0	3.3898e-07
Multi-Family with 2 - 4 Units	Propane	TX	2000s	0	0.502224	0	0.497776	0	22	0	3.20272e-06
Multi-Family with 2 - 4 Units	Electricity	TX	2010s	0.345857	0.361858	0.0243348	0.26795	0	39	27458.5	0.000256734
Multi-Family with 2 - 4 Units	Fuel Oil	TX	2010s	0	0.502224	0	0.497776	0	22	0	4.05587e-07
Multi-Family with 2 - 4 Units	Natural Gas	TX	2010s	0	0.886496	0	0.113504	0	27	0	4.61535e-05
Multi-Family with 2 - 4 Units	None	TX	2010s	0	0	0	0	1	12	0	1.71781e-06
Multi-Family with 2 - 4 Units	Other Fuel	TX	2010s	0	0.502224	0	0.497776	0	22	0	6.45806e-07
Multi-Family with 2 - 4 Units	Propane	TX	2010s	0	0.502224	0	0.497776	0	22	0	1.03734e-06
Multi-Family with 2 - 4 Units	Electricity	TX	<1940	0.404803	0.31347	0.0228694	0.258857	0	51	8681.91	8.71308e-05
Multi-Family with 2 - 4 Units	Fuel Oil	TX	<1940	0	0.30158	0	0.69842	0	78	0	7.06824e-07
Multi-Family with 2 - 4 Units	Natural Gas	TX	<1940	0	0.406135	0	0.593865	0	31	0	6.82622e-05
Multi-Family with 2 - 4 Units	None	TX	<1940	0	0	0	0	1	104	0	8.80063e-07
Multi-Family with 2 - 4 Units	Other Fuel	TX	<1940	0	0.30158	0	0.69842	0	78	0	8.14367e-07
Multi-Family with 2 - 4 Units	Propane	TX	<1940	0	0.30158	0	0.69842	0	78	0	1.2586e-06
Multi-Family with 5+ Units	Electricity	TX	1940s	0.404803	0.31347	0.0228694	0.258857	0	51	12491	0.00011649
Multi-Family with 5+ Units	Fuel Oil	TX	1940s	0	0.30158	0	0.69842	0	78	0	4.54834e-07
Multi-Family with 5+ Units	Natural Gas	TX	1940s	0	0.406135	0	0.593865	0	31	0	2.92593e-05
Multi-Family with 5+ Units	None	TX	1940s	0	0	0	0	1	104	0	1.54951e-06
Multi-Family with 5+ Units	Other Fuel	TX	1940s	0	0.30158	0	0.69842	0	78	0	7.92283e-07
Multi-Family with 5+ Units	Propane	TX	1940s	0	0.30158	0	0.69842	0	78	0	1.09519e-06
Multi-Family with 5+ Units	Electricity	TX	1950s	0.333784	0.36175	0	0.304466	0	26	0	0.000340073
Multi-Family with 5+ Units	Fuel Oil	TX	1950s	0	0.30158	0	0.69842	0	78	0	1.71385e-07
Multi-Family with 5+ Units	Natural Gas	TX	1950s	0	0.599197	0	0.400803	0	20	0	7.40185e-05
Multi-Family with 5+ Units	None	TX	1950s	0	0	0	0	1	104	0	5.88739e-06
Multi-Family with 5+ Units	Other Fuel	TX	1950s	0	0.30158	0	0.69842	0	78	0	1.16589e-06
Multi-Family with 5+ Units	Propane	TX	1950s	0	0.30158	0	0.69842	0	78	0	2.04729e-06
Multi-Family with 5+ Units	Electricity	TX	1960s	0.298483	0.336537	0	0.36498	0	11	116420	0.0010646
Multi-Family with 5+ Units	Fuel Oil	TX	1960s	0	0.283877	0	0.716123	0	39	0	7.98095e-07
Multi-Family with 5+ Units	Natural Gas	TX	1960s	0	0.91769	0	0.0823098	0	36	42735.4	0.000152356
Multi-Family with 5+ Units	None	TX	1960s	0	0	0	0	1	27	0	7.73757e-06
Multi-Family with 5+ Units	Other Fuel	TX	1960s	0	0.283877	0	0.716123	0	39	0	2.25662e-06
Multi-Family with 5+ Units	Propane	TX	1960s	0	0.283877	0	0.716123	0	39	0	3.61592e-06
Multi-Family with 5+ Units	Electricity	TX	1970s	0.536595	0.166293	0.0596692	0.237444	0	13	201790	0.00265513
Multi-Family with 5+ Units	Fuel Oil	TX	1970s	0	0.283877	0	0.716123	0	39	0	3.10781e-06
Multi-Family with 5+ Units	Natural Gas	TX	1970s	0	0.826129	0	0.173871	0	26	62434.2	0.000244221
Multi-Family with 5+ Units	None	TX	1970s	0	0	0	0	1	22	16330.8	1.76536e-05
Multi-Family with 5+ Units	Other Fuel	TX	1970s	0	0.283877	0	0.716123	0	39	0	3.76881e-06
Multi-Family with 5+ Units	Propane	TX	1970s	0	0.283877	0	0.716123	0	39	0	6.32589e-06
Multi-Family with 5+ Units	Electricity	TX	1980s	0.506045	0.326924	0	0.167031	0	18	280327	0.00304427
Multi-Family with 5+ Units	Fuel Oil	TX	1980s	0	0.334885	0	0.665115	0	29	0	1.30584e-06
Multi-Family with 5+ Units	Natural Gas	TX	1980s	0	0.846889	0	0.153111	0	23	32386.2	0.000210094
Multi-Family with 5+ Units	None	TX	1980s	0	0	0	0	1	22	17918.8	1.90465e-05
Multi-Family with 5+ Units	Other Fuel	TX	1980s	0	0.334885	0	0.665115	0	29	0	4.18079e-06
Multi-Family with 5+ Units	Propane	TX	1980s	0	0.334885	0	0.665115	0	29	0	9.66578e-06
Multi-Family with 5+ Units	Electricity	TX	1990s	0.454324	0.183041	0	0.362636	0	16	253676	0.0023329
Multi-Family with 5+ Units	Fuel Oil	TX	1990s	0	0.334885	0	0.665115	0	29	0	1.76543e-06
Multi-Family with 5+ Units	Natural Gas	TX	1990s	0	0.750339	0	0.249661	0	21	31403.3	0.000198492
Multi-Family with 5+ Units	None	TX	1990s	0	0	0	0	1	12	30602.2	1.57824e-05
Multi-Family with 5+ Units	Other Fuel	TX	1990s	0	0.334885	0	0.665115	0	29	0	4.02621e-06
Multi-Family with 5+ Units	Propane	TX	1990s	0	0.334885	0	0.665115	0	29	0	1.00876e-05
Multi-Family with 5+ Units	Electricity	TX	2000s	0.201493	0.544347	0	0.25416	0	21	295593	0.00245421
Multi-Family with 5+ Units	Fuel Oil	TX	2000s	0	0.502224	0	0.497776	0	22	0	2.26359e-06
Multi-Family with 5+ Units	Natural Gas	TX	2000s	0	0.950428	0	0.0495718	0	28	16884.8	0.000213112
Multi-Family with 5+ Units	None	TX	2000s	0	0	0	0	1	25	29441.6	1.47971e-05
Multi-Family with 5+ Units	Other Fuel	TX	2000s	0	0.502224	0	0.497776	0	22	0	3.78771e-06
Multi-Family with 5+ Units	Propane	TX	2000s	0	0.502224	0	0.497776	0	22	0	1.26933e-05
Multi-Family with 5+ Units	Electricity	TX	2010s	0.344997	0.345704	0.0299281	0.279371	0	28	399598	0.00196887
Multi-Family with 5+ Units	Fuel Oil	TX	2010s	0	0.502224	0	0.497776	0	22	0	1.76091e-06
Multi-Family with 5+ Units	Natural Gas	TX	2010s	0	0.886496	0	0.113504	0	27	70950.7	0.000170516
Multi-Family with 5+ Units	None	TX	2010s	0	0	0	0	1	12	26592.9	1.38904e-05
Multi-Family with 5+ Units	Other Fuel	TX	2010s	0	0.502224	0	0.497776	0	22	0	5.3472e-06
Multi-Family with 5+ Units	Propane	TX	2010s	0	0.502224	0	0.497776	0	22	0	1.11137e-05
Multi-Family with 5+ Units	Electricity	TX	<1940	0.404803	0.31347	0.0228694	0.258857	0	51	32279.7	0.000160995
Multi-Family with 5+ Units	Fuel Oil	TX	<1940	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Natural Gas	TX	<1940	0	0.406135	0	0.593865	0	31	0	4.62335e-05
Multi-Family with 5+ Units	None	TX	<1940	0	0	0	0	1	104	0	3.82784e-06
Multi-Family with 5+ Units	Other Fuel	TX	<1940	0	0.30158	0	0.69842	0	78	0	8.51201e-07
Multi-Family with 5+ Units	Propane	TX	<1940	0	0.30158	0	0.69842	0	78	0	1.09098e-06
Single-Family Attached	Electricity	TX	1940s	0.319519	0.375659	0	0.304822	0	55	2763.37	3.28412e-05
Single-Family Attached	Fuel Oil	TX	1940s	0	0.704624	0	0.295376	0	39	0	0
Single-Family Attached	Natural Gas	TX	1940s	0	0.846452	0	0.153548	0	57	5124.48	3.10119e-05
Single-Family Attached	None	TX	1940s	0	0	0	0	1	12	0	7.03478e-08
Single-Family Attached	Other Fuel	TX	1940s	0	0	0	1	0	21	0	2.81391e-07
Single-Family Attached	Propane	TX	1940s	0	0.704624	0	0.295376	0	39	0	1.11916e-06
Single-Family Attached	Electricity	TX	1950s	0.228766	0.325716	0.0635236	0.381995	0	38	0	5.77968e-05
Single-Family Attached	Fuel Oil	TX	1950s	0	0.589157	0	0.410843	0	27	0	0
Single-Family Attached	Natural Gas	TX	1950s	0	0.839759	0	0.160241	0	68	10798.8	5.35096e-05
Single-Family Attached	None	TX	1950s	0	0	0	0	1	20	10936.5	1.45611e-06
Single-Family Attached	Other Fuel	TX	1950s	0	0	0	1	0	26	0	1.08232e-07
Single-Family Attached	Propane	TX	1950s	0	0.589157	0	0.410843	0	27	0	1.90494e-06
Single-Family Attached	Electricity	TX	1960s	0.431754	0.27361	0.0417054	0.252931	0	54	4300.76	9.48578e-05
Single-Family Attached	Fuel Oil	TX	1960s	0	0.681711	0	0.318289	0	36	0	1.19217e-07
Single-Family Attached	Natural Gas	TX	1960s	0	0.935688	0	0.0643125	0	83	8916.47	5.83031e-05
Single-Family Attached	None	TX	1960s	0	0	0	0	1	16	0	1.52589e-06
Single-Family Attached	Other Fuel	TX	1960s	0	0.139537	0	0.860463	0	19	0	4.35278e-07
Single-Family Attached	Propane	TX	1960s	0	0.681711	0	0.318289	0	36	0	2.26111e-06
Single-Family Attached	Electricity	TX	1970s	0.263887	0.535195	0.0261996	0.174718	0	119	33478.6	0.000307007
Single-Family Attached	Fuel Oil	TX	1970s	0	0.669474	0	0.330526	0	36	0	4.75054e-07
Single-Family Attached	Natural Gas	TX	1970s	0	1	0	0	0	88	11390.1	0.000112088
Single-Family Attached	None	TX	1970s	0	0	0	0	1	12	5468.27	1.81442e-06
Single-Family Attached	Other Fuel	TX	1970s	0	0.138523	0	0.861477	0	11	0	4.70245e-07
Single-Family Attached	Propane	TX	1970s	0	0.669474	0	0.330526	0	36	0	2.93036e-06
Single-Family Attached	Electricity	TX	1980s	0.203714	0.626547	0	0.169739	0	12	26821.7	0.000295216
Single-Family Attached	Fuel Oil	TX	1980s	0	0.634786	0	0.365214	0	33	0	8.25907e-07
Single-Family Attached	Natural Gas	TX	1980s	0	0.936144	0	0.0638559	0	67	12537.3	0.000102855
Single-Family Attached	None	TX	1980s	0	0	0	0	1	26	0	2.16035e-06
Single-Family Attached	Other Fuel	TX	1980s	0	0.085131	0	0.914869	0	21	0	8.46523e-07
Single-Family Attached	Propane	TX	1980s	0	0.634786	0	0.365214	0	33	0	4.70804e-06
Single-Family Attached	Electricity	TX	1990s	0.43337	0.35802	0.0302105	0.1784	0	91	3416.18	0.000121611
Single-Family Attached	Fuel Oil	TX	1990s	0	0.752032	0	0.247968	0	38	0	0
Single-Family Attached	Natural Gas	TX	1990s	0	0.985531	0	0.014469	0	76	8193.82	8.09e-05
Single-Family Attached	None	TX	1990s	0	0	0	0	1	29	0	1.81018e-06
Single-Family Attached	Other Fuel	TX	1990s	0	0	0	1	0	10	0	3.41329e-07
Single-Family Attached	Propane	TX	1990s	0	0.752032	0	0.247968	0	38	0	3.17847e-06
Single-Family Attached	Electricity	TX	2000s	0.535608	0.464392	0	0	0	10	25271	0.000204015
Single-Family Attached	Fuel Oil	TX	2000s	0	0.818745	0	0.181255	0	30	0	1.10853e-06
Single-Family Attached	Natural Gas	TX	2000s	0	1	0	0	0	103	20166.3	0.000174185
Single-Family Attached	None	TX	2000s	0	0	0	0	1	35	4630.01	2.41104e-06
Single-Family Attached	Other Fuel	TX	2000s	0	0	0	1	0	11	0	1.02103e-06
Single-Family Attached	Propane	TX	2000s	0	0.818745	0	0.181255	0	30	0	4.60363e-06
Single-Family Attached	Electricity	TX	2010s	0.465766	0.472813	0	0.0614203	0	97	21576.6	0.000102434
Single-Family Attached	Fuel Oil	TX	2010s	0	0.798689	0	0.201311	0	16	0	0
Single-Family Attached	Natural Gas	TX	2010s	0	0.968301	0	0.0316992	0	78	9021.96	7.74676e-05
Single-Family Attached	None	TX	2010s	0	0	0	0	1	24	3999.02	1.53534e-07
Single-Family Attached	Other Fuel	TX	2010s	0	0.0638347	0	0.936165	0	16	0	7.69024e-07
Single-Family Attached	Propane	TX	2010s	0	0.798689	0	0.201311	0	16	0	4.40369e-06
Single-Family Attached	Electricity	TX	<1940	0.319519	0.375659	0	0.304822	0	55	7141.19	3.17071e-05
Single-Family Attached	Fuel Oil	TX	<1940	0	0.704624	0	0.295376	0	39	0	1.14632e-08
Single-Family Attached	Natural Gas	TX	<1940	0	0.846452	0	0.153548	0	57	13242.8	3.07549e-05
Single-Family Attached	None	TX	<1940	0	0	0	0	1	12	0	7.09068e-07
Single-Family Attached	Other Fuel	TX	<1940	0	0	0	1	0	21	0	3.15237e-07
Single-Family Attached	Propane	TX	<1940	0	0.704624	0	0.295376	0	39	0	1.02235e-06
Single-Family Detached	Electricity	TX	1940s	0.231036	0.309581	0	0.459383	0	20	64602.2	0.000925995
Single-Family Detached	Fuel Oil	TX	1940s	0	0.704624	0	0.295376	0	39	0	4.11464e-06
Single-Family Detached	Natural Gas	TX	1940s	0	0.783039	0	0.216961	0	19	60781.9	0.00125303
Single-Family Detached	None	TX	1940s	0	0	0	0	1	12	3969.01	8.58199e-06
Single-Family Detached	Other Fuel	TX	1940s	0	0	0	1	0	21	0	1.85237e-05
Single-Family Detached	Propane	TX	1940s	0	0.704624	0	0.295376	0	39	3469.5	9.33306e-05
Single-Family Detached	Electricity	TX	1950s	0.159719	0.372716	0.0461835	0.421382	0	19	223268	0.0019782
Single-Family Detached	Fuel Oil	TX	1950s	0	0.589157	0	0.410843	0	27	0	5.20845e-06
Single-Family Detached	Natural Gas	TX	1950s	0	0.786839	0	0.213161	0	34	382460	0.00325443
Single-Family Detached	None	TX	1950s	0	0	0	0	1	20	13922.5	1.70058e-05
Single-Family Detached	Other Fuel	TX	1950s	0	0	0	1	0	26	10600.2	2.46565e-05
Single-Family Detached	Propane	TX	1950s	0	0.589157	0	0.410843	0	27	20678.5	0.000151063
Single-Family Detached	Electricity	TX	1960s	0.360374	0.360727	0.0515663	0.227332	0	17	173899	0.00202108
Single-Family Detached	Fuel Oil	TX	1960s	0	0.681711	0	0.318289	0	36	0	5.25017e-06
Single-Family Detached	Natural Gas	TX	1960s	0	0.943642	0	0.0563582	0	35	355988	0.00294551
Single-Family Detached	None	TX	1960s	0	0	0	0	1	16	32713.4	1.36678e-05
Single-Family Detached	Other Fuel	TX	1960s	0	0.139537	0	0.860463	0	19	0	3.29227e-05
Single-Family Detached	Propane	TX	1960s	0	0.681711	0	0.318289	0	36	34352.5	0.000173147
Single-Family Detached	Electricity	TX	1970s	0.224472	0.524579	0.0378792	0.21307	0	48	470855	0.00383451
Single-Family Detached	Fuel Oil	TX	1970s	0	0.669474	0	0.330526	0	36	0	5.24522e-06
Single-Family Detached	Natural Gas	TX	1970s	0	1	0	0	0	42	393504	0.0028976
Single-Family Detached	None	TX	1970s	0	0	0	0	1	11	63641.9	2.01069e-05
Single-Family Detached	Other Fuel	TX	1970s	0	0.138523	0	0.861477	0	11	8134.77	4.32724e-05
Single-Family Detached	Propane	TX	1970s	0	0.669474	0	0.330526	0	36	7913.66	0.000201651
Single-Family Detached	Electricity	TX	1980s	0.406981	0.486812	0	0.106208	0	60	583398	0.00408152
Single-Family Detached	Fuel Oil	TX	1980s	0	0.634786	0	0.365214	0	33	0	4.8354e-06
Single-Family Detached	Natural Gas	TX	1980s	0	0.970097	0	0.0299034	0	38	327806	0.00264178
Single-Family Detached	None	TX	1980s	0	0	0	0	1	26	17737.5	2.15731e-05
Single-Family Detached	Other Fuel	TX	1980s	0	0.085131	0	0.914869	0	21	0	5.71767e-05
Single-Family Detached	Propane	TX	1980s	0	0.634786	0	0.365214	0	33	15474.1	0.000214826
Single-Family Detached	Electricity	TX	1990s	0.399853	0.350712	0.0403486	0.209086	0	54	528865	0.00336101
Single-Family Detached	Fuel Oil	TX	1990s	0	0.752032	0	0.247968	0	38	0	7.31919e-06
Single-Family Detached	Natural Gas	TX	1990s	0	0.980008	0	0.0199921	0	45	392541	0.0030033
Single-Family Detached	None	TX	1990s	0	0	0	0	1	29	10230.8	1.84251e-05
Single-Family Detached	Other Fuel	TX	1990s	0	0	0	1	0	10	0	4.04244e-05
Single-Family Detached	Propane	TX	1990s	0	0.752032	0	0.247968	0	38	29880.4	0.000256704
Single-Family Detached	Electricity	TX	2000s	0.309498	0.618323	0	0.0721788	0	76	660627	0.00525735
Single-Family Detached	Fuel Oil	TX	2000s	0	0.818745	0	0.181255	0	30	0	5.38791e-06
Single-Family Detached	Natural Gas	TX	2000s	0	1	0	0	0	60	490815	0.00420616
Single-Family Detached	None	TX	2000s	0	0	0	0	1	35	45098.8	2.98536e-05
Single-Family Detached	Other Fuel	TX	2000s	0	0	0	1	0	11	0	5.53147e-05
Single-Family Detached	Propane	TX	2000s	0	0.818745	0	0.181255	0	30	42880.9	0.000375355
Single-Family Detached	Electricity	TX	2010s	0.53901	0.430246	0	0.0307439	0	54	458305	0.00230753
Single-Family Detached	Fuel Oil	TX	2010s	0	0.798689	0	0.201311	0	16	0	2.3867e-06
Single-Family Detached	Natural Gas	TX	2010s	0	0.973213	0	0.0267869	0	52	436053	0.00210132
Single-Family Detached	None	TX	2010s	0	0	0	0	1	24	32865.5	1.11811e-05
Single-Family Detached	Other Fuel	TX	2010s	0	0.0638347	0	0.936165	0	16	8690.09	2.46837e-05
Single-Family Detached	Propane	TX	2010s	0	0.798689	0	0.201311	0	16	32020.2	0.000166744
Single-Family Detached	Electricity	TX	<1940	0.231036	0.309581	0	0.459383	0	20	166947	0.000905551
Single-Family Detached	Fuel Oil	TX	<1940	0	0.704624	0	0.295376	0	39	0	5.4909e-06
Single-Family Detached	Natural Gas	TX	<1940	0	0.783039	0	0.216961	0	19	157074	0.00124048
Single-Family Detached	None	TX	<1940	0	0	0	0	1	12	10256.8	6.67268e-06
Single-Family Detached	Other Fuel	TX	<1940	0	0	0	1	0	21	0	3.48872e-05
Single-Family Detached	Propane	TX	<1940	0	0.704624	0	0.295376	0	39	8965.99	0.000147709
Mobile Home	Electricity	UT	1940s	0.0879119	0.517493	0.0748287	0.319766	0	19	0	1.48053e-07
Mobile Home	Fuel Oil	UT	1940s	0	0.5195	0	0.4805	0	11	0	0
Mobile Home	Natural Gas	UT	1940s	0	0.858818	0	0.141182	0	83	0	4.52386e-07
Mobile Home	None	UT	1940s	0	0	0	0	1	26	0	0
Mobile Home	Other Fuel	UT	1940s	0	0.0276248	0	0.972375	0	16	0	1.45312e-07
Mobile Home	Propane	UT	1940s	0	0.5195	0	0.4805	0	11	0	0
Mobile Home	Electricity	UT	1950s	0.235007	0.280918	0.083296	0.400779	0	69	0	3.31601e-07
Mobile Home	Fuel Oil	UT	1950s	0	0.572786	0	0.427214	0	31	0	0
Mobile Home	Natural Gas	UT	1950s	0	0.933391	0	0.0666092	0	49	0	1.69627e-06
Mobile Home	None	UT	1950s	0	0	0	0	1	32	0	0
Mobile Home	Other Fuel	UT	1950s	0	0.0180471	0	0.981953	0	25	0	5.10156e-07
Mobile Home	Propane	UT	1950s	0	0.572786	0	0.427214	0	31	0	0
Mobile Home	Electricity	UT	1960s	0.133412	0.628005	0	0.238582	0	17	0	3.50436e-06
Mobile Home	Fuel Oil	UT	1960s	0	0.731509	0	0.268491	0	16	0	2.69417e-07
Mobile Home	Natural Gas	UT	1960s	0	0.919875	0	0.0801254	0	66	0	5.71786e-06
Mobile Home	None	UT	1960s	0	0	0	0	1	39	0	3.03492e-08
Mobile Home	Other Fuel	UT	1960s	0	0	0	1	0	12	0	1.82822e-06
Mobile Home	Propane	UT	1960s	0	0.731509	0	0.268491	0	16	0	8.0825e-07
Mobile Home	Electricity	UT	1970s	0	0.753661	0	0.246339	0	10	5119.42	1.22225e-05
Mobile Home	Fuel Oil	UT	1970s	0	0.90197	0	0.0980299	0	11	0	2.83558e-07
Mobile Home	Natural Gas	UT	1970s	0	0.828105	0	0.171895	0	16	6886.05	5.49016e-05
Mobile Home	None	UT	1970s	0	0	0	0	1	56	0	3.64526e-07
Mobile Home	Other Fuel	UT	1970s	0	0	0	1	0	11	0	5.37113e-06
Mobile Home	Propane	UT	1970s	0	0.90197	0	0.0980299	0	11	0	4.55365e-06
Mobile Home	Electricity	UT	1980s	0.0591666	0.601081	0.0588806	0.280872	0	31	4161.85	1.90086e-05
Mobile Home	Fuel Oil	UT	1980s	0	0.777135	0	0.222865	0	32	0	0
Mobile Home	Natural Gas	UT	1980s	0	0.949029	0	0.0509706	0	81	3663.46	3.46719e-05
Mobile Home	None	UT	1980s	0	0	0	0	1	48	0	0
Mobile Home	Other Fuel	UT	1980s	0	0	0	1	0	23	0	5.1646e-06
Mobile Home	Propane	UT	1980s	0	0.777135	0	0.222865	0	32	0	3.34743e-06
Mobile Home	Electricity	UT	1990s	0.145521	0.670023	0	0.184455	0	30	0	1.12382e-05
Mobile Home	Fuel Oil	UT	1990s	0	0.72124	0	0.27876	0	16	0	0
Mobile Home	Natural Gas	UT	1990s	0	0.964571	0	0.0354294	0	115	4937.7	4.07468e-05
Mobile Home	None	UT	1990s	0	0	0	0	1	42	0	0
Mobile Home	Other Fuel	UT	1990s	0	0	0	1	0	20	0	2.2389e-06
Mobile Home	Propane	UT	1990s	0	0.72124	0	0.27876	0	16	0	5.75743e-06
Mobile Home	Electricity	UT	2000s	0.0791587	0.902417	0	0.0184243	0	27	0	4.16286e-06
Mobile Home	Fuel Oil	UT	2000s	0	0.86216	0	0.13784	0	38	0	1.35292e-07
Mobile Home	Natural Gas	UT	2000s	0	0.961469	0	0.038531	0	151	0	1.44871e-05
Mobile Home	None	UT	2000s	0	0	0	0	1	40	0	0
Mobile Home	Other Fuel	UT	2000s	0	0	0	1	0	16	0	4.48358e-06
Mobile Home	Propane	UT	2000s	0	0.86216	0	0.13784	0	38	0	4.43323e-06
Mobile Home	Electricity	UT	2010s	0.15962	0.580238	0	0.260142	0	23	0	1.19106e-06
Mobile Home	Fuel Oil	UT	2010s	0	0.638122	0	0.361878	0	12	0	0
Mobile Home	Natural Gas	UT	2010s	0	0.96616	0	0.0338405	0	86	0	3.2209e-06
Mobile Home	None	UT	2010s	0	0	0	0	1	22	0	0
Mobile Home	Other Fuel	UT	2010s	0	0	0	1	0	25	0	2.30663e-06
Mobile Home	Propane	UT	2010s	0	0.638122	0	0.361878	0	12	0	9.14263e-07
Mobile Home	Electricity	UT	<1940	0.0879119	0.517493	0.0748287	0.319766	0	19	0	6.46296e-08
Mobile Home	Fuel Oil	UT	<1940	0	0.5195	0	0.4805	0	11	0	0
Mobile Home	Natural Gas	UT	<1940	0	0.858818	0	0.141182	0	83	0	3.55464e-06
Mobile Home	None	UT	<1940	0	0	0	0	1	26	0	1.26674e-06
Mobile Home	Other Fuel	UT	<1940	0	0.0276248	0	0.972375	0	16	0	0
Mobile Home	Propane	UT	<1940	0	0.5195	0	0.4805	0	11	0	1.13748e-06
