Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating and Cooling	Option=Heating Only	Option=None	Option=Void	source_count	source_weight	sampling_probability
Multi-Family with 5+ Units	Room AC	Ducted Heating	2010s	0	0	0.440292	0.559708	0	11	67396.3	0.000424423
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	2010s	0	0	0	0	1	17	30578.3	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	0	1	17	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	2010s	0	0	0	0	1	0	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	1	0	11	39746.2	0.00050132
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	2010s	0	0	0	0	1	11	11248	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	2010s	0	0	0	0	1	20	24009	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	2010s	0.322443	0.16096	0.0434224	0.473175	0	43	363701	0.00175081
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	2010s	0	0	0	0	1	43	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	2010s	0	0	0	0	1	6	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	2010s	0	0	0	0	1	14	19661.5	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	2010s	0	0	0.28808	0.71192	0	12	88675.7	0.000538939
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	2010s	0	0	0.309761	0.690239	0	49	315002	0.00173496
Multi-Family with 5+ Units	Central AC	None	2010s	0.448606	0	0	0.551394	0	13	124776	0.000131872
Multi-Family with 5+ Units	Ducted Heat Pump	None	2010s	0	0	0	0	1	13	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	2010s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	2010s	0	0	0	0	1	11	1490.69	0
Multi-Family with 5+ Units	None	None	2010s	0	0	0	1	0	11	22320.1	3.89374e-05
Multi-Family with 5+ Units	Room AC	None	2010s	0	0	0	1	0	20	23531.5	4.40492e-05
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	<1940	0	0	0	0	1	18	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	<1940	0	0	0	1	0	18	95115.8	0.00107972
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	<1940	0	0	0	0	1	0	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	<1940	0	0	0	0	1	20	0	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	<1940	0	0	0	0	1	20	11016.7	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	<1940	0	0	0	0	1	41	51414.7	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	<1940	0.180084	0.264477	0.0446106	0.510829	0	49	328602	0.0023294
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	49	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	<1940	0	0	0	0	1	3	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	18	0	0
Multi-Family with 5+ Units	None	Ducted Heating	<1940	0	0	0.548251	0.451749	0	18	106460	0.000889122
Multi-Family with 5+ Units	Room AC	Ducted Heating	<1940	0	0	0.702159	0.297841	0	33	274456	0.00263844
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	21	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	0	1	21	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	<1940	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	1	0	12	7848.77	0.000201827
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	<1940	0	0	0	0	1	12	0	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	12	16765.4	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	<1940	0.102833	0.275214	0.323609	0.298345	0	19	120287	0.00107541
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	19	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	<1940	0	0	0	0	1	6	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	<1940	0	0	0.72267	0.27733	0	33	274827	0.00246232
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	<1940	0	0	0.722289	0.277711	0	111	826853	0.00763423
Multi-Family with 5+ Units	Central AC	None	<1940	0.164989	0	0	0.835011	0	21	26714.7	0.00021717
Multi-Family with 5+ Units	Ducted Heat Pump	None	<1940	0	0	0	0	1	21	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	<1940	0	0	0	0	1	2	12205	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	<1940	0	0	0	0	1	12	0	0
Multi-Family with 5+ Units	None	None	<1940	0	0	0	1	0	12	37651.6	0.000207006
Multi-Family with 5+ Units	Room AC	None	<1940	0	0	0	1	0	12	28978.8	0.000161303
Single-Family Attached	Central AC	Ducted Heat Pump	1940s	0	0	0	0	1	12	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	1940s	0	0	0	1	0	11	13614.7	0.000133595
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	1940s	0	0	0	0	1	3	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	1940s	0	0	0	0	1	21	0	0
Single-Family Attached	None	Ducted Heat Pump	1940s	0	0	0	0	1	21	0	0
Single-Family Attached	Room AC	Ducted Heat Pump	1940s	0	0	0	0	1	53	2705.69	0
Single-Family Attached	Central AC	Ducted Heating	1940s	0	0	0	1	0	73	82745.6	0.000863321
Single-Family Attached	Ducted Heat Pump	Ducted Heating	1940s	0	0	0	0	1	103	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	1940s	0	0	0	0	1	6	587.323	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	1940s	0	0	0	0	1	21	643.592	0
Single-Family Attached	None	Ducted Heating	1940s	0	0	0	1	0	12	24550.6	0.000225425
Single-Family Attached	Room AC	Ducted Heating	1940s	0	0	0	1	0	31	54920.3	0.000477351
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1940s	0	0	0	0	1	22	0	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	0	1	22	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1940s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	1	0	12	3136.88	4.81276e-05
Single-Family Attached	None	Non-Ducted Heat Pump	1940s	0	0	0	0	1	12	2142.63	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1940s	0	0	0	0	1	12	2360.2	0
Single-Family Attached	Central AC	Non-Ducted Heating	1940s	0	0	0	1	0	16	16976.6	0.000256206
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	1940s	0	0	0	0	1	21	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	1940s	0	0	0	0	1	2	739.85	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	1940s	0	0	0	0	1	21	3783.62	0
Single-Family Attached	None	Non-Ducted Heating	1940s	0	0	0	1	0	13	20542.2	0.0001117
Single-Family Attached	Room AC	Non-Ducted Heating	1940s	0	0	0	1	0	45	83501.1	0.000640866
Single-Family Attached	Central AC	None	1940s	0	0	0	1	0	22	2204.84	8.28466e-06
Single-Family Attached	Ducted Heat Pump	None	1940s	0	0	0	0	1	22	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	1940s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	1940s	0	0	0	0	1	12	0	0
Single-Family Attached	None	None	1940s	0	0	0	1	0	12	3089.03	3.5926e-05
Single-Family Attached	Room AC	None	1940s	0	0	0	1	0	12	344.735	1.58016e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1950s	0	0	0	0	1	12	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	1950s	0	0	0	1	0	12	2753.13	0.000365908
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	1950s	0	0	0	0	1	3	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	1950s	0	0	0	0	1	21	0	0
Single-Family Attached	None	Ducted Heat Pump	1950s	0	0	0	0	1	21	0	0
Single-Family Attached	Room AC	Ducted Heat Pump	1950s	0	0	0	0	1	53	4533.1	0
Single-Family Attached	Central AC	Ducted Heating	1950s	0	0	0	1	0	30	140110	0.00162533
Single-Family Attached	Ducted Heat Pump	Ducted Heating	1950s	0	0	0	0	1	103	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	1950s	0	0	0	0	1	6	10544.1	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	1950s	0	0	0	0	1	21	1320.5	0
Single-Family Attached	None	Ducted Heating	1950s	0	0	0	1	0	19	36276.9	0.000366787
Single-Family Attached	Room AC	Ducted Heating	1950s	0	0	0	1	0	20	104191	0.000827849
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1950s	0	0	0	0	1	22	0	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	0	1	22	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1950s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	1	0	12	0	4.69927e-05
Single-Family Attached	None	Non-Ducted Heat Pump	1950s	0	0	0	0	1	12	0	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1950s	0	0	0	0	1	12	0	0
Single-Family Attached	Central AC	Non-Ducted Heating	1950s	0	0	0	1	0	21	29006.5	0.000159092
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	1950s	0	0	0	0	1	21	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	1950s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	1950s	0	0	0	0	1	21	6005	0
Single-Family Attached	None	Non-Ducted Heating	1950s	0	0	0	1	0	17	12785.8	0.000130604
Single-Family Attached	Room AC	Non-Ducted Heating	1950s	0	0	0	1	0	52	34825.6	0.000446762
Single-Family Attached	Central AC	None	1950s	0	0	0	1	0	22	0	1.21888e-05
Single-Family Attached	Ducted Heat Pump	None	1950s	0	0	0	0	1	22	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	1950s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	1950s	0	0	0	0	1	12	0	0
Single-Family Attached	None	None	1950s	0	0	0	1	0	12	7046.08	4.53927e-05
Single-Family Attached	Room AC	None	1950s	0	0	0	1	0	12	9320.8	2.11344e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1960s	0	0	0	0	1	29	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	1960s	0	0	0	1	0	29	36080.2	0.000552367
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	1960s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	1960s	0	0	0	0	1	40	0	0
Single-Family Attached	None	Ducted Heat Pump	1960s	0	0	0	0	1	40	0	0
Single-Family Attached	Room AC	Ducted Heat Pump	1960s	0	0	0	0	1	32	6970.42	0
Single-Family Attached	Central AC	Ducted Heating	1960s	0	0	0	1	0	54	246067	0.00148077
Single-Family Attached	Ducted Heat Pump	Ducted Heating	1960s	0	0	0	0	1	160	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	1960s	0	0	0	0	1	6	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	1960s	0	0	0	0	1	37	0	0
Single-Family Attached	None	Ducted Heating	1960s	0	0	0	1	0	14	69256	0.000290389
Single-Family Attached	Room AC	Ducted Heating	1960s	0	0	0	1	0	12	41306.2	0.000281233
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1960s	0	0	0	0	1	11	2113.79	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	0	1	11	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1960s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	1	0	12	11678.5	5.12168e-05
Single-Family Attached	None	Non-Ducted Heat Pump	1960s	0	0	0	0	1	12	0	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1960s	0	0	0	0	1	20	0	0
Single-Family Attached	Central AC	Non-Ducted Heating	1960s	0	0	0	1	0	15	49483.1	0.000386883
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	1960s	0	0	0	0	1	15	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	1960s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	1960s	0	0	0	0	1	23	5571.28	0
Single-Family Attached	None	Non-Ducted Heating	1960s	0	0	0	1	0	21	39345.2	0.000233526
Single-Family Attached	Room AC	Non-Ducted Heating	1960s	0	0	0	1	0	18	84881.5	0.000412463
Single-Family Attached	Central AC	None	1960s	0	0	0	1	0	10	14779.1	2.48516e-05
Single-Family Attached	Ducted Heat Pump	None	1960s	0	0	0	0	1	10	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	1960s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	1960s	0	0	0	0	1	10	0	0
Single-Family Attached	None	None	1960s	0	0	0	1	0	10	16130.5	3.09647e-05
Single-Family Attached	Room AC	None	1960s	0	0	0	1	0	20	2469.96	1.72842e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1970s	0	0	0	0	1	29	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	1970s	0	0	0	1	0	21	95742.9	0.00131184
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	1970s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	1970s	0	0	0	0	1	40	0	0
Single-Family Attached	None	Ducted Heat Pump	1970s	0	0	0	0	1	40	12517.2	0
Single-Family Attached	Room AC	Ducted Heat Pump	1970s	0	0	0	0	1	32	4308.99	0
Single-Family Attached	Central AC	Ducted Heating	1970s	0	0	0	1	0	106	448486	0.00373122
Single-Family Attached	Ducted Heat Pump	Ducted Heating	1970s	0	0	0	0	1	160	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	1970s	0	0	0	0	1	6	6917.52	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	1970s	0	0	0	0	1	37	8379.46	0
Single-Family Attached	None	Ducted Heating	1970s	0	0	0	1	0	22	65864.7	0.000708943
Single-Family Attached	Room AC	Ducted Heating	1970s	0	0	0	1	0	17	84937.5	0.000583607
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1970s	0	0	0	0	1	11	0	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	0	1	11	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1970s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	1	0	12	0	6.84583e-05
Single-Family Attached	None	Non-Ducted Heat Pump	1970s	0	0	0	0	1	12	0	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1970s	0	0	0	0	1	20	0	0
Single-Family Attached	Central AC	Non-Ducted Heating	1970s	0	0	0	1	0	15	25775.5	0.00049482
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	1970s	0	0	0	0	1	15	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	1970s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	1970s	0	0	0	0	1	23	6920.42	0
Single-Family Attached	None	Non-Ducted Heating	1970s	0	0	0	1	0	14	44711.6	0.000350738
Single-Family Attached	Room AC	Non-Ducted Heating	1970s	0	0	0	1	0	18	68823.8	0.000657403
Single-Family Attached	Central AC	None	1970s	0	0	0	1	0	10	54593.2	4.55594e-05
Single-Family Attached	Ducted Heat Pump	None	1970s	0	0	0	0	1	10	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	1970s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	1970s	0	0	0	0	1	10	0	0
Single-Family Attached	None	None	1970s	0	0	0	1	0	10	26212.2	4.2097e-05
Single-Family Attached	Room AC	None	1970s	0	0	0	1	0	20	19193.4	2.79259e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1980s	0	0	0	0	1	52	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	1980s	0	0	0	1	0	29	116284	0.00169299
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	1980s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	1980s	0	0	0	0	1	45	0	0
Single-Family Attached	None	Ducted Heat Pump	1980s	0	0	0	0	1	45	2095.37	0
Single-Family Attached	Room AC	Ducted Heat Pump	1980s	0	0	0	0	1	29	0	0
Single-Family Attached	Central AC	Ducted Heating	1980s	0	0	0	1	0	163	724966	0.00558472
Single-Family Attached	Ducted Heat Pump	Ducted Heating	1980s	0	0	0	0	1	311	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	1980s	0	0	0	0	1	6	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	1980s	0	0	0	0	1	40	1320.17	0
Single-Family Attached	None	Ducted Heating	1980s	0	0	0	1	0	26	95441.3	0.000780602
Single-Family Attached	Room AC	Ducted Heating	1980s	0	0	0	1	0	16	71228.9	0.000447769
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1980s	0	0	0	0	1	13	0	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	0	1	13	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1980s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	1	0	14	9607.71	0.000158371
Single-Family Attached	None	Non-Ducted Heat Pump	1980s	0	0	0	0	1	14	0	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1980s	0	0	0	0	1	14	0	0
Single-Family Attached	Central AC	Non-Ducted Heating	1980s	0	0	0	1	0	16	82139.4	0.00060903
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	1980s	0	0	0	0	1	25	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	1980s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	1980s	0	0	0	0	1	32	10058.8	0
Single-Family Attached	None	Non-Ducted Heating	1980s	0	0	0	1	0	21	41115	0.000358194
Single-Family Attached	Room AC	Non-Ducted Heating	1980s	0	0	0	1	0	20	41022.5	0.000475957
Single-Family Attached	Central AC	None	1980s	0	0	0	1	0	13	50701.6	5.8965e-05
Single-Family Attached	Ducted Heat Pump	None	1980s	0	0	0	0	1	13	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	1980s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	1980s	0	0	0	0	1	14	0	0
Single-Family Attached	None	None	1980s	0	0	0	1	0	14	15223.4	3.03295e-05
Single-Family Attached	Room AC	None	1980s	0	0	0	1	0	14	2071.06	2.0156e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1990s	0	0	0	0	1	52	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	1990s	0	0	0	1	0	23	101440	0.00140514
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	1990s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	1990s	0	0	0	0	1	45	0	0
Single-Family Attached	None	Ducted Heat Pump	1990s	0	0	0	0	1	45	19278.2	0
Single-Family Attached	Room AC	Ducted Heat Pump	1990s	0	0	0	0	1	29	9658.16	0
Single-Family Attached	Central AC	Ducted Heating	1990s	0	0	0	1	0	148	637991	0.00474998
Single-Family Attached	Ducted Heat Pump	Ducted Heating	1990s	0	0	0	0	1	311	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	1990s	0	0	0	0	1	6	2601.38	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	1990s	0	0	0	0	1	40	0	0
Single-Family Attached	None	Ducted Heating	1990s	0	0	0	1	0	13	65391.3	0.000490689
Single-Family Attached	Room AC	Ducted Heating	1990s	0	0	0	1	0	12	43572.4	0.000378569
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1990s	0	0	0	0	1	13	0	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	1990s	0	0	0	0	1	13	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1990s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1990s	0	0	0	1	0	14	0	4.5198e-05
Single-Family Attached	None	Non-Ducted Heat Pump	1990s	0	0	0	0	1	14	0	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1990s	0	0	0	0	1	14	3756.73	0
Single-Family Attached	Central AC	Non-Ducted Heating	1990s	0	0	0	1	0	25	49960.8	0.000473872
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	1990s	0	0	0	0	1	25	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	1990s	0	0	0	0	1	2	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	1990s	0	0	0	0	1	32	0	0
Single-Family Attached	None	Non-Ducted Heating	1990s	0	0	0	1	0	28	17142.7	0.000223012
Single-Family Attached	Room AC	Non-Ducted Heating	1990s	0	0	0	1	0	29	46622.6	0.000331323
Single-Family Attached	Central AC	None	1990s	0	0	0	1	0	13	71597.3	3.96029e-05
Single-Family Attached	Ducted Heat Pump	None	1990s	0	0	0	0	1	13	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	1990s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	1990s	0	0	0	0	1	14	0	0
Single-Family Attached	None	None	1990s	0	0	0	1	0	14	1339.48	2.23261e-05
Single-Family Attached	Room AC	None	1990s	0	0	0	1	0	14	13427	1.73654e-05
Single-Family Attached	Central AC	Ducted Heat Pump	2000s	0	0	0	0	1	39	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	2000s	0	0	0	1	0	39	184755	0.00164428
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	2000s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	2000s	0	0	0	0	1	19	0	0
Single-Family Attached	None	Ducted Heat Pump	2000s	0	0	0	0	1	19	524.772	0
Single-Family Attached	Room AC	Ducted Heat Pump	2000s	0	0	0	0	1	27	1940.08	0
Single-Family Attached	Central AC	Ducted Heating	2000s	0	0	0	1	0	228	852733	0.00688223
Single-Family Attached	Ducted Heat Pump	Ducted Heating	2000s	0	0	0	0	1	228	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	2000s	0	0	0	0	1	6	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	2000s	0	0	0	0	1	18	7822.57	0
Single-Family Attached	None	Ducted Heating	2000s	0	0	0	1	0	17	49469.5	0.000298376
Single-Family Attached	Room AC	Ducted Heating	2000s	0	0	0	1	0	27	32877.2	0.000287101
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2000s	0	0	0	0	1	11	0	0
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	0	1	11	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	2000s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	1	0	14	0	3.41818e-05
Single-Family Attached	None	Non-Ducted Heat Pump	2000s	0	0	0	0	1	14	3817.81	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2000s	0	0	0	0	1	14	0	0
Single-Family Attached	Central AC	Non-Ducted Heating	2000s	0	0	0	1	0	12	60372.1	0.000480494
Single-Family Attached	Ducted Heat Pump	Non-Ducted Heating	2000s	0	0	0	0	1	12	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Non-Ducted Heating	2000s	0	0	0	0	1	2	5199.87	0
Single-Family Attached	Non-Ducted Heat Pump	Non-Ducted Heating	2000s	0	0	0	0	1	11	0	0
Single-Family Attached	None	Non-Ducted Heating	2000s	0	0	0	1	0	11	11336.1	0.000173928
Single-Family Attached	Room AC	Non-Ducted Heating	2000s	0	0	0	1	0	11	13724.6	0.000169395
Single-Family Attached	Central AC	None	2000s	0	0	0	1	0	11	71597.8	6.78651e-05
Single-Family Attached	Ducted Heat Pump	None	2000s	0	0	0	0	1	11	0	0
Single-Family Attached	Evaporative or Swamp Cooler	None	2000s	0	0	0	0	1	1	0	0
Single-Family Attached	Non-Ducted Heat Pump	None	2000s	0	0	0	0	1	14	0	0
Single-Family Attached	None	None	2000s	0	0	0	1	0	14	4630.01	1.52625e-05
Single-Family Attached	Room AC	None	2000s	0	0	0	1	0	14	5027.42	1.16049e-05
Single-Family Attached	Central AC	Ducted Heat Pump	2010s	0	0	0	0	1	25	0	0
Single-Family Attached	Ducted Heat Pump	Ducted Heat Pump	2010s	0	0	0	1	0	25	92870.6	0.000657667
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heat Pump	2010s	0	0	0	0	1	0	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heat Pump	2010s	0	0	0	0	1	11	0	0
Single-Family Attached	None	Ducted Heat Pump	2010s	0	0	0	0	1	11	0	0
Single-Family Attached	Room AC	Ducted Heat Pump	2010s	0	0	0	0	1	14	4478.7	0
Single-Family Attached	Central AC	Ducted Heating	2010s	0	0	0	1	0	134	443583	0.00217647
Single-Family Attached	Ducted Heat Pump	Ducted Heating	2010s	0	0	0	0	1	134	0	0
Single-Family Attached	Evaporative or Swamp Cooler	Ducted Heating	2010s	0	0	0	0	1	6	0	0
Single-Family Attached	Non-Ducted Heat Pump	Ducted Heating	2010s	0	0	0	0	1	11	0	0
Single-Family Attached	None	Ducted Heating	2010s	0	0	0	1	0	11	31664.7	0.000166787
Single-Family Attached	Room AC	Ducted Heating	2010s	0	0	0	1	0	14	3239.19	2.44247e-05
