Dependency=County	Option=CAISO	Option=ERCOT	Option=MISO	Option=NEISO	Option=NYISO	Option=None	Option=PJM	Option=SPP	sample_count	sample_weight
TX, Colorado County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7624.000000
TX, Comal County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.000000	45338.000000
TX, Comanche County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5079.000000
TX, Concho County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	790.000000
TX, Cooke County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	14896.000000
TX, Coryell County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.000000	22791.000000
TX, Cottle County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	679.000000
TX, Crane County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1543.000000
TX, Crockett County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1431.000000
TX, Crosby County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2110.000000
TX, Culberson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	762.000000
TX, Dallam County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2360.000000
TX, Dallas County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	529.000000	894542.000000
TX, Dawson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4329.000000
TX, DeWitt County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7105.000000
TX, Deaf Smith County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	6081.000000
TX, Delta County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1971.000000
TX, Denton County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	137.000000	265790.000000
TX, Dickens County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	869.000000
TX, Dimmit County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	3457.000000
TX, Donley County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1287.000000
TX, Duval County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3892.000000
TX, Eastland County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6752.000000
TX, Ector County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.000000	50950.000000
TX, Edwards County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	718.000000
TX, El Paso County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	161.000000	261415.000000
TX, Ellis County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.000000	53803.000000
TX, Erath County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	14197.000000
TX, Falls County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	5447.000000
TX, Fannin County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	12022.000000
TX, Fayette County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	9553.000000
TX, Fisher County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1650.000000
TX, Floyd County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2444.000000
TX, Foard County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	526.000000
TX, Fort Bend County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	76.000000	214126.000000
TX, Franklin County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4114.000000
TX, Freestone County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	7339.000000
TX, Frio County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4660.000000
TX, Gaines County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	5630.000000
TX, Galveston County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	67.000000	115685.000000
TX, Garza County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1625.000000
TX, Gillespie County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	10498.000000
TX, Glasscock County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	438.000000
TX, Goliad County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2798.000000
TX, Gonzales County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	6611.000000
TX, Gray County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	7.000000	8201.000000
TX, Grayson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.000000	47161.000000
TX, Gregg County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	25.000000	45446.000000
TX, Grimes County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9000.000000
TX, Guadalupe County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.000000	49930.000000
TX, Hale County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	9.000000	11335.000000
TX, Hall County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1235.000000
TX, Hamilton County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3231.000000
TX, Hansford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1979.000000
TX, Hardeman County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1590.000000
TX, Hardin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	20408.000000
TX, Harris County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	786.000000	1536259.000000
TX, Harrison County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	14.000000	23473.000000
TX, Hartley County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1812.000000
TX, Haskell County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2193.000000
TX, Hays County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.000000	64324.000000
TX, Hemphill County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1374.000000
TX, Henderson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.000000	29785.000000
TX, Hidalgo County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	113.000000	227477.000000
TX, Hill County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	12806.000000
TX, Hockley County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	7.000000	8103.000000
TX, Hood County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	21040.000000
TX, Hopkins County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	13259.000000
TX, Houston County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	8221.000000
TX, Howard County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	11229.000000
TX, Hudspeth County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	940.000000
TX, Hunt County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.000000	31154.000000
TX, Hutchinson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	7.000000	7910.000000
TX, Irion County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	632.000000
TX, Jack County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3066.000000
TX, Jackson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	5164.000000
TX, Jasper County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	11910.000000
TX, Jeff Davis County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1013.000000
TX, Jefferson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	73.000000	94097.000000
TX, Jim Hogg County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1592.000000
TX, Jim Wells County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	13557.000000
TX, Johnson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.000000	53880.000000
TX, Jones County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	5580.000000
TX, Karnes County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4288.000000
TX, Kaufman County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.000000	35739.000000
TX, Kendall County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	13390.000000
TX, Kenedy County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	170.000000
TX, Kent County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	284.000000
TX, Kerr County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	20476.000000
TX, Kimble County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2119.000000
TX, King County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	114.000000
TX, Kinney County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1139.000000
TX, Kleberg County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	10777.000000
TX, Knox County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1374.000000
TX, La Salle County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2101.000000
TX, Lamar County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	19077.000000
TX, Lamb County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	5.000000	4817.000000
TX, Lampasas County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7583.000000
TX, Lavaca County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	7741.000000
TX, Lee County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6014.000000
TX, Leon County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	6279.000000
TX, Liberty County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.000000	25611.000000
TX, Limestone County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	8046.000000
TX, Lipscomb County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1235.000000
TX, Live Oak County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3670.000000
TX, Llano County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	8796.000000
TX, Loving County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	37.000000
TX, Lubbock County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	68.000000	109024.000000
TX, Lynn County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2157.000000
TX, Madison County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4121.000000
TX, Marion County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	4387.000000
TX, Martin County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1629.000000
TX, Mason County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1688.000000
TX, Matagorda County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	13666.000000
TX, Maverick County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	16221.000000
TX, McCulloch County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3101.000000
TX, McLennan County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	51.000000	87185.000000
TX, McMullen County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	233.000000
TX, Medina County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	15104.000000
TX, Menard County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	936.000000
TX, Midland County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.000000	53960.000000
TX, Milam County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	9423.000000
TX, Mills County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1875.000000
TX, Mitchell County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2660.000000
TX, Montague County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	8083.000000
TX, Montgomery County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.000000	179587.000000
TX, Moore County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	6772.000000
TX, Morris County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	5015.000000
TX, Motley County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	475.000000
TX, Nacogdoches County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.000000	23942.000000
TX, Navarro County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	17409.000000
TX, Newton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4629.000000
TX, Nolan County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	5625.000000
TX, Nueces County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	82.000000	128133.000000
TX, Ochiltree County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3587.000000
TX, Oldham County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	616.000000
TX, Orange County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.000000	32269.000000
TX, Palo Pinto County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	10416.000000
TX, Panola County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	8905.000000
TX, Parker County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.000000	43270.000000
TX, Parmer County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	3219.000000
TX, Pecos County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4334.000000
TX, Polk County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	17790.000000
TX, Potter County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	34.000000	43154.000000
TX, Presidio County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2565.000000
TX, Rains County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	4252.000000
TX, Randall County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	29.000000	48893.000000
TX, Reagan County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1190.000000
TX, Real County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1192.000000
TX, Red River County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5163.000000
TX, Reeves County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	3764.000000
TX, Refugio County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2761.000000
TX, Roberts County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	342.000000
TX, Robertson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6366.000000
TX, Rockwall County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	29392.000000
TX, Runnels County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3792.000000
TX, Rusk County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.000000	17795.000000
TX, Sabine County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3682.000000
TX, San Augustine County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2972.000000
TX, San Jacinto County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	9631.000000
TX, San Patricio County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	23237.000000
TX, San Saba County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2110.000000
TX, Schleicher County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1091.000000
TX, Scurry County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5908.000000
TX, Shackelford County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1317.000000
TX, Shelby County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9120.000000
TX, Sherman County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1017.000000
TX, Smith County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	41.000000	78040.000000
TX, Somervell County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	3241.000000
TX, Starr County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.000000	16219.000000
TX, Stephens County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3338.000000
TX, Sterling County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	453.000000
TX, Stonewall County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	501.000000
TX, Sutton County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1481.000000
TX, Swisher County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2630.000000
TX, Tarrant County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	357.000000	682967.000000
TX, Taylor County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	38.000000	49489.000000
TX, Terrell County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	396.000000
TX, Terry County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	4214.000000
TX, Throckmorton County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	725.000000
TX, Titus County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	10573.000000
TX, Tom Green County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.000000	43311.000000
TX, Travis County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	218.000000	437831.000000
TX, Trinity County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	5459.000000
TX, Tyler County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7608.000000
TX, Upshur County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	13941.000000
TX, Upton County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1263.000000
TX, Uvalde County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	8512.000000
TX, Val Verde County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	14977.000000
TX, Van Zandt County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	19059.000000
TX, Victoria County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.000000	32513.000000
TX, Walker County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	20695.000000
TX, Waller County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	14082.000000
TX, Ward County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3926.000000
TX, Washington County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	11984.000000
TX, Webb County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	61.000000	71092.000000
TX, Wharton County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	14979.000000
TX, Wheeler County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2330.000000
TX, Wichita County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.000000	48615.000000
TX, Wilbarger County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5219.000000
TX, Willacy County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	5798.000000
TX, Williamson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	89.000000	165425.000000
TX, Wilson County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	15474.000000
TX, Winkler County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2623.000000
TX, Wise County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	21427.000000
TX, Wood County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	10.000000	16097.000000
TX, Yoakum County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2674.000000
TX, Young County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	7146.000000
TX, Zapata County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4501.000000
TX, Zavala County	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3638.000000
UT, Beaver County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2261.000000
UT, Box Elder County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	16655.000000
UT, Cache County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	26.000000	36093.000000
UT, Carbon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7744.000000
UT, Daggett County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	217.000000
UT, Davis County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	54.000000	99495.000000
UT, Duchesne County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	6573.000000
UT, Emery County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3514.000000
UT, Garfield County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1654.000000
UT, Grand County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3820.000000
UT, Iron County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	15210.000000
UT, Juab County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3155.000000
UT, Kane County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2592.000000
UT, Millard County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4163.000000
UT, Morgan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3079.000000
UT, Piute County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	545.000000
UT, Rich County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	625.000000
UT, Salt Lake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	212.000000	356061.000000
UT, San Juan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	3950.000000
UT, Sanpete County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	8082.000000
UT, Sevier County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7121.000000
UT, Summit County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	14542.000000
