Dependency=Location	Dependency=Geometry Building Type	Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Wilmington.Intl.AP.723013	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Bismarck.Muni.AP.727640	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Fargo-Hector.Intl.AP.727530	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Minot.Intl.AP.727676	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_North.Platte.Rgnl.AP.725620	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Omaha-Eppley.Airfield.725500	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NH_Concord.Muni.AP.726050	Single-Family Attached	0.371527778	0.371527778	0.083333334	0.083333334	0.013888889	0.013888889	0.03125	0.03125
NJ_Atlantic.City.Intl.AP.724070	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NJ_Newark.Intl.AP.725020	Single-Family Attached	0.110020822	0.110020822	0.11689636	0.11689636	0.115430882	0.115430882	0.157651937	0.157651937
NM_Albuquerque.Intl.AP.723650	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NM_Tucumcari.AP.723676	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Elko.Muni.AP.725825	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Ely-Yelland.Field.724860	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Las.Vegas-McCarran.Intl.AP.723860	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Reno-Tahoe.Intl.AP.724880	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Tonopah.AP.724855	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Winnemucca.Muni.AP.725830	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Albany.County.AP.725180	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Binghamton-Edwin.A.Link.Field.725150	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Massena.AP.726223	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_New.York-J.F.Kennedy.Intl.AP.744860	Single-Family Attached	0.125218317	0.125218317	0.072444012	0.072444012	0.206097105	0.206097105	0.096240567	0.096240567
NY_Rochester-Greater.Rochester.Intl.AP.725290	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Syracuse-Hancock.Intl.AP.725190	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Akron.Canton.Rgnl.AP.725210	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Cleveland-Hopkins.Intl.AP.725240	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Columbus-Port.Columbus.Intl.AP.724280	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Dayton.Intl.AP.724290	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Mansfield-Lahm.Muni.AP.725246	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Toledo.Express.AP.725360	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Youngstown.Rgnl.AP.725250	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OK_Oklahoma.City-Will.Rogers.World.AP.723530	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OK_Tulsa.Intl.AP.723560	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Astoria.Rgnl.AP.727910	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Burns.Muni.AP.726830	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Eugene-Mahlon.Sweet.AP.726930	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Medford-Rogue.Valley.Intl.AP.725970	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_North.Bend.Muni.AP.726917	Single-Family Attached	0.078321679	0.078321679	0.163636364	0.163636364	0.081118881	0.081118881	0.176923077	0.176923077
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Portland.Intl.AP.726980	Single-Family Attached	0.205324988	0.205324988	0.032032276	0.032032276	0.230468761	0.230468761	0.032173976	0.032173976
OR_Redmond-Roberts.Field.726835	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Salem-McNary.Field.726940	Single-Family Attached	0.192156863	0.192156863	0.059681373	0.059681373	0.18247549	0.18247549	0.065686275	0.065686275
PA_Allentown-Lehigh.Valley.Intl.AP.725170	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Bradford.Rgnl.AP.725266	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Erie.Intl.AP.725260	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Harrisburg-Capital.City.AP.725118	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Philadelphia.Intl.AP.724080	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Pittsburgh.Intl.AP.725200	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Wilkes-Barre-Scranton.Intl.AP.725130	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Williamsport.Rgnl.AP.725140	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
RI_Providence-T.F.Green.State.AP.725070	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Charleston.Intl.AP.722080	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Columbia.Metro.AP.723100	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Greer.Greenville-Spartanburg.AP.723120	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Huron.Rgnl.AP.726540	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Pierre.Muni.AP.726686	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Rapid.City.Rgnl.AP.726620	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Sioux.Falls-Foss.Field.726510	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Bristol-TriCities.Rgnl.AP.723183	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Chattanooga-Lovell.Field.AP.723240	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Knoxville-McGhee.Tyson.AP.723260	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Memphis.Intl.AP.723340	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Nashville.Intl.AP.723270	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Abilene.Rgnl.AP.722660	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Amarillo.Intl.AP.723630	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Austin-Mueller.Muni.AP.722540	Single-Family Attached	0.10628143	0.10628143	0.146580397	0.146580397	0.104392996	0.104392996	0.142745178	0.142745178
TX_Brownsville-South.Padre.Island.AP.722500	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Corpus.Christi.Intl.AP.722510	Single-Family Attached	0.069749259	0.069749259	0.155918037	0.155918037	0.087274198	0.087274198	0.187058507	0.187058507
TX_Dallas-Fort.Worth.Intl.AP.722590	Single-Family Attached	0.2	0.2	0.019047619	0.019047619	0.266666667	0.266666667	0.014285715	0.014285715
TX_El.Paso.Intl.AP.722700	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Houston-Bush.Intercontinental.AP.722430	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Lubbock.Intl.AP.722670	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Lufkin-Angelina.Co.AP.722446	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Midland.Intl.AP.722650	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Port.Arthur-Jefferson.Co.AP.722410	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Angelo-Mathis.AP.722630	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Antonio.Intl.AP.722530	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Victoria.Rgnl.AP.722550	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Waco.Rgnl.AP.722560	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Wichita.Falls.Muni.AP.723510	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Cedar.City.Muni.AP.724755	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Salt.Lake.City.Intl.AP.725720	Single-Family Attached	0.174421346	0.174421346	0.068542875	0.068542875	0.187220101	0.187220101	0.069815679	0.069815679
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Norfolk.Intl.AP.723080	Single-Family Attached	0.154777391	0.154777391	0.098575692	0.098575692	0.145037876	0.145037876	0.101609042	0.101609042
VA_Richmond.Intl.AP.724010	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Sterling-Washington.Dulles.Intl.AP.724030	Single-Family Attached	0.094339623	0.094339623	0.212264151	0.212264151	0.12264151	0.12264151	0.070754717	0.070754717
VT_Burlington.Intl.AP.726170	Single-Family Attached	0.140083864	0.140083864	0.103820469	0.103820469	0.147383134	0.147383134	0.108712533	0.108712533
WA_Olympia.AP.727920	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Quillayute.State.AP.727970	Single-Family Attached	0.130617571	0.130617571	0.138590896	0.138590896	0.119309945	0.119309945	0.111481589	0.111481589
WA_Seattle-Tacoma.Intl.AP.727930	Single-Family Attached	0.218213059	0.218213059	0.089347079	0.089347079	0.135738832	0.135738832	0.056701031	0.056701031
WA_Spokane.Intl.AP.727850	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Yakima.Air.Terminal-McAllister.Field.727810	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Eau.Claire.County.AP.726435	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_La.Crosse.Muni.AP.726430	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Madison-Dane.County.Rgnl.AP.726410	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Milwaukee-Mitchell.Intl.AP.726400	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Charleston-Yeager.AP.724140	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Elkins-Randolph.County.AP.724170	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Huntington-Tri.State.Walker.Long.Field.724250	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Casper-Natrona.County.Intl.AP.725690	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Cheyenne.Muni.AP.725640	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Lander-Hunt.Field.725760	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Sheridan.County.AP.726660	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Birmingham.Muni.AP.722280	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Huntsville.Intl.AP-Jones.Field.723230	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Mobile-Rgnl.AP.722230	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Montgomery-Dannelly.Field.722260	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AR_Fort.Smith.Rgnl.AP.723440	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AR_Little.Rock-Adams.Field.723403	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Flagstaff-Pulliam.AP.723755	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Phoenix-Sky.Harbor.Intl.AP.722780	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Prescott-Love.Field.723723	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Tucson.Intl.AP.722740	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CA_Arcata.AP.725945	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CA_Bakersfield-Meadows.Field.723840	Multi-Family with 2 - 4 Units	0.179236711	0.179236711	0.058155384	0.058155384	0.21399364	0.21399364	0.048614266	0.048614266
CA_Barstow.Daggett.AP.723815	Multi-Family with 2 - 4 Units	0.244139968	0.244139968	0.016654828	0.016654828	0.221727915	0.221727915	0.017477289	0.017477289
CA_Fresno.Air.Terminal.723890	Multi-Family with 2 - 4 Units	0.144983687	0.144983687	0.124252311	0.124252311	0.136691137	0.136691137	0.094072866	0.094072866
CA_Long.Beach-Daugherty.Field.722970	Multi-Family with 2 - 4 Units	0.182501627	0.182501627	0.057381775	0.057381775	0.205566229	0.205566229	0.05455037	0.05455037
CA_Los.Angeles.Intl.AP.722950	Multi-Family with 2 - 4 Units	0.180801125	0.180801125	0.066514922	0.066514922	0.185254949	0.185254949	0.067429006	0.067429006
CA_Sacramento.Exec.AP.724830	Multi-Family with 2 - 4 Units	0.149105368	0.149105368	0.099182682	0.099182682	0.146785951	0.146785951	0.104926	0.104926
CA_San.Diego-Lindbergh.Field.722900	Multi-Family with 2 - 4 Units	0.186346864	0.186346864	0.053505535	0.053505535	0.201107011	0.201107011	0.059040591	0.059040591
CA_San.Francisco.Intl.AP.724940	Multi-Family with 2 - 4 Units	0.136894932	0.136894932	0.058101659	0.058101659	0.253670177	0.253670177	0.051333233	0.051333233
CA_Santa.Maria.Public.AP.723940	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Alamosa.Muni.AP.724620	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Boulder-Broomfield-Jefferson.County.AP.724699	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Colorado.Springs-Peterson.Field.724660	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Eagle.County.Rgnl.AP.724675	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Grand.Junction-Walker.Field.724760	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Pueblo.Mem.AP.724640	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CT_Bridgeport-Sikorsky.Mem.AP.725040	Multi-Family with 2 - 4 Units	0.171517857	0.171517857	0.086428572	0.086428572	0.15125	0.15125	0.090803572	0.090803572
CT_Hartford-Bradley.Intl.AP.725080	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
DE_Wilmington-New.Castle.County.AP.724089	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Daytona.Beach.Intl.AP.722056	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Jacksonville.Intl.AP.722060	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Key.West.Intl.AP.722010	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Miami.Intl.AP.722020	Multi-Family with 2 - 4 Units	0.166147007	0.166147007	0.085998292	0.085998292	0.166892522	0.166892522	0.080962181	0.080962181
FL_Orlando.Intl.AP.722050	Multi-Family with 2 - 4 Units	0.224562267	0.224562267	0.02411926	0.02411926	0.22217646	0.22217646	0.029142014	0.029142014
FL_Tallahassee.Rgnl.AP.722140	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_West.Palm.Beach.Intl.AP.722030	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Athens-Ben.Epps.AP.723110	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Augusta-Bush-Field.722180	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Columbus.Metro.AP.722255	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Savannah.Intl.AP.722070	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Des.Moines.Intl.AP.725460	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Mason.City.Muni.AP.725485	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Sioux.City-Sioux.Gateway.AP.725570	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Waterloo.Muni.AP.725480	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ID_Boise.Air.Terminal.726810	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ID_Pocatello.Muni.AP.725780	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Chicago-OHare.Intl.AP.725300	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Moline-Quad.City.Intl.AP.725440	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Peoria-Greater.Peoria.AP.725320	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Rockford-Greater.Rockford.AP.725430	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Springfield-Capital.AP.724390	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Evansville.Rgnl.AP.724320	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Fort.Wayne.Intl.AP.725330	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Indianapolis.Intl.AP.724380	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_South.Bend-Michiana.Rgnl.AP.725350	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Dodge.City.Rgnl.AP.724510	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Goodland-Renner.Field.724650	Multi-Family with 2 - 4 Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
