Dependency=AHS Region	Dependency=Geometry Building Type RECS	Dependency=Vintage ACS	Option=0-499	Option=1000-1499	Option=1500-1999	Option=2000-2499	Option=2500-2999	Option=3000-3999	Option=4000+	Option=500-749	Option=750-999	sample_count	sample_weight
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Mobile Home	1940-59s	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Mobile Home	1960-79s	0.000000	0.324360	0.000000	0.317508	0.000000	0.000000	0.000000	0.000000	0.358132	3.000000	2857.090088
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Mobile Home	1980-99s	0.293350	0.429938	0.276712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	6976.077637
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Mobile Home	2000-09s	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1930.365479
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Mobile Home	2010s	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Mobile Home	<1940	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 2 - 4 Units	1940-59s	0.106889	0.198062	0.092405	0.000000	0.097974	0.000000	0.000000	0.302088	0.202582	10.000000	8887.537109
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 2 - 4 Units	1960-79s	0.000000	0.370023	0.000000	0.000000	0.000000	0.000000	0.000000	0.157801	0.472176	7.000000	6382.949219
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 2 - 4 Units	1980-99s	0.000000	0.482198	0.000000	0.000000	0.000000	0.000000	0.000000	0.355481	0.162321	6.000000	5364.380371
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 2 - 4 Units	2000-09s	0.000000	0.415944	0.000000	0.186302	0.000000	0.000000	0.000000	0.201000	0.196755	6.000000	5327.153320
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	0.555856	0.000000	0.444144	0.000000	0.000000	0.000000	0.000000	2.000000	2040.235474
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 2 - 4 Units	<1940	0.101367	0.092520	0.092913	0.000000	0.000000	0.000000	0.000000	0.508946	0.204255	10.000000	9371.672852
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 5+ Units	1940-59s	0.102347	0.142808	0.000000	0.000000	0.000000	0.000000	0.000000	0.348003	0.406842	74.000000	66120.664062
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 5+ Units	1960-79s	0.064986	0.276966	0.039258	0.011177	0.000000	0.000000	0.000000	0.199331	0.408281	188.000000	167767.093750
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 5+ Units	1980-99s	0.046284	0.358765	0.029775	0.000000	0.007754	0.006803	0.006848	0.167764	0.376008	144.000000	127995.757812
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 5+ Units	2000-09s	0.016564	0.399519	0.041342	0.007528	0.000000	0.000000	0.000000	0.200285	0.334762	130.000000	115939.625000
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 5+ Units	2010s	0.057488	0.200114	0.061248	0.023604	0.000000	0.000000	0.000000	0.327122	0.330425	48.000000	48157.816406
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Multi-Family with 5+ Units	<1940	0.207769	0.211838	0.000000	0.000000	0.000000	0.000000	0.000000	0.328858	0.251535	42.000000	37115.125000
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Attached	1940-59s	0.000000	0.353117	0.292258	0.119126	0.000000	0.056858	0.033829	0.000000	0.144812	35.000000	33029.347656
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Attached	1960-79s	0.000000	0.372069	0.254441	0.188464	0.087895	0.033954	0.000000	0.025620	0.037556	58.000000	51791.703125
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Attached	1980-99s	0.002025	0.324040	0.348997	0.221206	0.029324	0.017195	0.005348	0.027273	0.024592	182.000000	160423.156250
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Attached	2000-09s	0.000000	0.183071	0.324302	0.236414	0.144090	0.094522	0.000000	0.000000	0.017602	63.000000	56145.531250
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Attached	2010s	0.000000	0.101327	0.306014	0.176496	0.152093	0.135400	0.023409	0.082681	0.022579	36.000000	37838.464844
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Attached	<1940	0.020902	0.343815	0.155744	0.109706	0.077915	0.040916	0.061419	0.037508	0.152076	52.000000	46429.851562
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Detached	1940-59s	0.002112	0.258285	0.252537	0.196228	0.085642	0.059303	0.061151	0.015589	0.069154	180.000000	165825.312500
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Detached	1960-79s	0.000000	0.154969	0.241863	0.251957	0.125316	0.124672	0.044368	0.021927	0.034927	249.000000	230228.171875
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Detached	1980-99s	0.000000	0.071898	0.161967	0.222462	0.146942	0.264630	0.122196	0.003555	0.006349	303.000000	277979.656250
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Detached	2000-09s	0.000000	0.051460	0.034046	0.081532	0.124477	0.292101	0.416384	0.000000	0.000000	166.000000	152076.781250
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Detached	2010s	0.000000	0.022298	0.000000	0.268313	0.147403	0.223991	0.337994	0.000000	0.000000	37.000000	38476.984375
CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV	Single-Family Detached	<1940	0.000000	0.150325	0.211654	0.173286	0.180035	0.126533	0.076936	0.027651	0.053579	79.000000	72093.664062
Non-CBSA East North Central	Mobile Home	1940-59s	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	5176.667969
Non-CBSA East North Central	Mobile Home	1960-79s	0.000000	0.328407	0.039028	0.017200	0.000000	0.000000	0.000000	0.380012	0.235353	41.000000	153999.875000
Non-CBSA East North Central	Mobile Home	1980-99s	0.000000	0.435953	0.189318	0.026175	0.000000	0.009303	0.012699	0.055211	0.271342	78.000000	233490.265625
Non-CBSA East North Central	Mobile Home	2000-09s	0.000000	0.431973	0.324460	0.117299	0.000000	0.000000	0.000000	0.000000	0.126268	23.000000	76663.492188
Non-CBSA East North Central	Mobile Home	2010s	0.000000	0.519506	0.216754	0.144916	0.000000	0.000000	0.000000	0.000000	0.118823	7.000000	29760.826172
Non-CBSA East North Central	Mobile Home	<1940	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
Non-CBSA East North Central	Multi-Family with 2 - 4 Units	1940-59s	0.000000	0.226126	0.000000	0.141983	0.007378	0.039553	0.000000	0.249662	0.335299	32.000000	96128.273438
Non-CBSA East North Central	Multi-Family with 2 - 4 Units	1960-79s	0.110310	0.401471	0.080084	0.000000	0.000000	0.000000	0.000000	0.169933	0.238202	51.000000	124383.085938
Non-CBSA East North Central	Multi-Family with 2 - 4 Units	1980-99s	0.069984	0.286049	0.045512	0.068434	0.002984	0.000000	0.000000	0.190896	0.336141	43.000000	135521.156250
Non-CBSA East North Central	Multi-Family with 2 - 4 Units	2000-09s	0.000000	0.172228	0.133343	0.055275	0.094255	0.000000	0.000000	0.383561	0.161339	18.000000	53178.187500
Non-CBSA East North Central	Multi-Family with 2 - 4 Units	2010s	0.000000	0.614906	0.175383	0.000000	0.000000	0.209711	0.000000	0.000000	0.000000	5.000000	21996.103516
Non-CBSA East North Central	Multi-Family with 2 - 4 Units	<1940	0.089654	0.340331	0.058709	0.000000	0.000000	0.000000	0.000000	0.260702	0.250604	53.000000	153284.828125
Non-CBSA East North Central	Multi-Family with 5+ Units	1940-59s	0.129712	0.187296	0.000000	0.000000	0.000000	0.000000	0.000000	0.242344	0.440647	47.000000	115311.445312
Non-CBSA East North Central	Multi-Family with 5+ Units	1960-79s	0.097082	0.190397	0.008734	0.000000	0.000000	0.000000	0.000000	0.316130	0.387657	152.000000	358276.406250
Non-CBSA East North Central	Multi-Family with 5+ Units	1980-99s	0.119826	0.263811	0.041103	0.000000	0.000000	0.000000	0.000000	0.213564	0.361696	135.000000	327249.875000
Non-CBSA East North Central	Multi-Family with 5+ Units	2000-09s	0.045100	0.246730	0.027426	0.017012	0.000000	0.000000	0.000000	0.279717	0.384015	69.000000	223498.875000
Non-CBSA East North Central	Multi-Family with 5+ Units	2010s	0.005118	0.368271	0.167720	0.000000	0.000000	0.000000	0.000000	0.106451	0.352440	21.000000	74806.421875
Non-CBSA East North Central	Multi-Family with 5+ Units	<1940	0.216643	0.143110	0.033744	0.000000	0.000000	0.000000	0.000000	0.276701	0.329803	46.000000	124938.296875
Non-CBSA East North Central	Single-Family Attached	1940-59s	0.010284	0.511885	0.058181	0.063031	0.000000	0.000000	0.000000	0.110956	0.245663	17.000000	55278.910156
Non-CBSA East North Central	Single-Family Attached	1960-79s	0.000000	0.388558	0.202601	0.079216	0.000000	0.000000	0.022494	0.059939	0.247192	45.000000	141582.140625
Non-CBSA East North Central	Single-Family Attached	1980-99s	0.000000	0.517334	0.205505	0.051765	0.031950	0.036320	0.000000	0.021616	0.135509	76.000000	256990.984375
Non-CBSA East North Central	Single-Family Attached	2000-09s	0.020106	0.298068	0.282436	0.127620	0.042151	0.089929	0.000000	0.058761	0.080928	41.000000	146261.625000
Non-CBSA East North Central	Single-Family Attached	2010s	0.000000	0.229769	0.770231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	16376.246094
Non-CBSA East North Central	Single-Family Attached	<1940	0.011161	0.200273	0.178093	0.096918	0.125482	0.041452	0.000000	0.112385	0.234235	25.000000	63965.011719
Non-CBSA East North Central	Single-Family Detached	1940-59s	0.005700	0.352202	0.238251	0.160642	0.038137	0.036085	0.017565	0.024874	0.126544	484.000000	1657432.750000
Non-CBSA East North Central	Single-Family Detached	1960-79s	0.001864	0.302671	0.292467	0.167887	0.080409	0.063245	0.013459	0.010356	0.067641	586.000000	2083564.500000
Non-CBSA East North Central	Single-Family Detached	1980-99s	0.000000	0.164041	0.232837	0.235087	0.120013	0.152634	0.055015	0.005376	0.034998	525.000000	1925526.625000
Non-CBSA East North Central	Single-Family Detached	2000-09s	0.000000	0.095120	0.206321	0.201927	0.131324	0.221755	0.136048	0.000000	0.007505	261.000000	923925.312500
Non-CBSA East North Central	Single-Family Detached	2010s	0.000000	0.099346	0.133281	0.190350	0.213877	0.157712	0.142739	0.000000	0.062696	75.000000	273758.406250
Non-CBSA East North Central	Single-Family Detached	<1940	0.002212	0.300644	0.292045	0.158667	0.073919	0.046477	0.023009	0.018617	0.084409	495.000000	1692867.875000
Non-CBSA East South Central	Mobile Home	1940-59s	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	2621.518311
Non-CBSA East South Central	Mobile Home	1960-79s	0.000000	0.268386	0.049304	0.000000	0.000000	0.000000	0.000000	0.251479	0.430832	31.000000	105405.968750
Non-CBSA East South Central	Mobile Home	1980-99s	0.025359	0.419139	0.178230	0.059253	0.010433	0.000000	0.000000	0.065664	0.241922	116.000000	398704.531250
Non-CBSA East South Central	Mobile Home	2000-09s	0.021794	0.474643	0.238749	0.078074	0.039849	0.000000	0.000000	0.025756	0.121135	40.000000	137092.953125
Non-CBSA East South Central	Mobile Home	2010s	0.000000	0.134559	0.865441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	22999.517578
Non-CBSA East South Central	Mobile Home	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4189.690430
Non-CBSA East South Central	Multi-Family with 2 - 4 Units	1940-59s	0.123075	0.281784	0.000000	0.000000	0.000000	0.000000	0.115629	0.348317	0.131196	16.000000	33999.109375
Non-CBSA East South Central	Multi-Family with 2 - 4 Units	1960-79s	0.062966	0.358890	0.142303	0.000000	0.000000	0.005866	0.000000	0.160327	0.269648	57.000000	93476.335938
Non-CBSA East South Central	Multi-Family with 2 - 4 Units	1980-99s	0.043427	0.391502	0.111452	0.000000	0.000000	0.000000	0.000000	0.157194	0.296425	42.000000	92391.929688
Non-CBSA East South Central	Multi-Family with 2 - 4 Units	2000-09s	0.000000	0.166422	0.089613	0.000000	0.000000	0.000000	0.000000	0.357295	0.386670	12.000000	32572.537109
Non-CBSA East South Central	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3509.201660
Non-CBSA East South Central	Multi-Family with 2 - 4 Units	<1940	0.000000	0.000000	0.093599	0.000000	0.000000	0.000000	0.028117	0.194315	0.683969	14.000000	33021.667969
Non-CBSA East South Central	Multi-Family with 5+ Units	1940-59s	0.000000	0.411971	0.051233	0.000000	0.000000	0.000000	0.054106	0.204077	0.278613	29.000000	69608.320312
Non-CBSA East South Central	Multi-Family with 5+ Units	1960-79s	0.121472	0.270715	0.000000	0.000000	0.000000	0.000000	0.000000	0.437798	0.170016	70.000000	173129.515625
Non-CBSA East South Central	Multi-Family with 5+ Units	1980-99s	0.089274	0.199946	0.082361	0.000000	0.000000	0.000000	0.029395	0.273248	0.325775	69.000000	175908.093750
Non-CBSA East South Central	Multi-Family with 5+ Units	2000-09s	0.085428	0.291673	0.037090	0.000000	0.000000	0.000000	0.000000	0.250501	0.335308	35.000000	92498.062500
Non-CBSA East South Central	Multi-Family with 5+ Units	2010s	0.053673	0.273381	0.150097	0.000000	0.000000	0.000000	0.000000	0.091704	0.431145	21.000000	80428.085938
Non-CBSA East South Central	Multi-Family with 5+ Units	<1940	0.013171	0.043259	0.152067	0.000000	0.000000	0.000000	0.000000	0.458958	0.332545	10.000000	21900.564453
Non-CBSA East South Central	Single-Family Attached	1940-59s	0.027972	0.446133	0.000000	0.000000	0.000000	0.000000	0.000000	0.041208	0.484686	8.000000	15386.958984
Non-CBSA East South Central	Single-Family Attached	1960-79s	0.021087	0.274760	0.068682	0.223283	0.131617	0.000000	0.000000	0.240401	0.040170	24.000000	47728.804688
Non-CBSA East South Central	Single-Family Attached	1980-99s	0.000000	0.265164	0.191339	0.175018	0.043211	0.040148	0.000000	0.005339	0.279781	23.000000	76984.867188
Non-CBSA East South Central	Single-Family Attached	2000-09s	0.000000	0.427954	0.426605	0.070559	0.000000	0.000000	0.000000	0.000000	0.074882	18.000000	43804.210938
Non-CBSA East South Central	Single-Family Attached	2010s	0.000000	0.329082	0.296283	0.000000	0.000000	0.000000	0.000000	0.374635	0.000000	4.000000	11826.870117
Non-CBSA East South Central	Single-Family Attached	<1940	0.000000	0.000000	0.044528	0.372875	0.000000	0.000000	0.000000	0.412447	0.170150	5.000000	9230.781250
Non-CBSA East South Central	Single-Family Detached	1940-59s	0.006219	0.361348	0.277872	0.108174	0.034259	0.036467	0.013629	0.033701	0.128331	204.000000	663037.125000
Non-CBSA East South Central	Single-Family Detached	1960-79s	0.002210	0.345338	0.287434	0.145405	0.085182	0.055894	0.014735	0.008280	0.055523	400.000000	1411578.500000
Non-CBSA East South Central	Single-Family Detached	1980-99s	0.003695	0.227236	0.281407	0.170895	0.084758	0.118575	0.061681	0.010455	0.041299	351.000000	1267106.500000
Non-CBSA East South Central	Single-Family Detached	2000-09s	0.000000	0.207328	0.238563	0.215697	0.110687	0.102394	0.092050	0.004382	0.028898	220.000000	790379.062500
Non-CBSA East South Central	Single-Family Detached	2010s	0.000000	0.066324	0.210136	0.193841	0.224670	0.187907	0.061599	0.011492	0.044031	67.000000	250371.828125
Non-CBSA East South Central	Single-Family Detached	<1940	0.007849	0.317764	0.173345	0.138286	0.072933	0.076078	0.050765	0.038638	0.124342	119.000000	397268.625000
Non-CBSA Middle Atlantic	Mobile Home	1940-59s	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
Non-CBSA Middle Atlantic	Mobile Home	1960-79s	0.003960	0.384209	0.119355	0.061832	0.000000	0.000000	0.000000	0.217736	0.212908	31.000000	99813.546875
Non-CBSA Middle Atlantic	Mobile Home	1980-99s	0.086649	0.253580	0.121991	0.059142	0.000000	0.000000	0.000000	0.112747	0.365892	38.000000	130588.671875
Non-CBSA Middle Atlantic	Mobile Home	2000-09s	0.000000	0.444471	0.296237	0.000000	0.120163	0.000000	0.000000	0.139129	0.000000	8.000000	33296.230469
Non-CBSA Middle Atlantic	Mobile Home	2010s	0.156932	0.321346	0.097247	0.000000	0.000000	0.000000	0.000000	0.000000	0.424474	9.000000	30910.093750
Non-CBSA Middle Atlantic	Mobile Home	<1940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	3286.395020
Non-CBSA Middle Atlantic	Multi-Family with 2 - 4 Units	1940-59s	0.111723	0.111850	0.000000	0.000000	0.000000	0.000000	0.000000	0.193710	0.582717	17.000000	51156.808594
Non-CBSA Middle Atlantic	Multi-Family with 2 - 4 Units	1960-79s	0.077387	0.253832	0.000000	0.000000	0.006337	0.000000	0.000000	0.208913	0.453532	23.000000	58258.875000
Non-CBSA Middle Atlantic	Multi-Family with 2 - 4 Units	1980-99s	0.000000	0.343734	0.000000	0.077216	0.000000	0.000000	0.000000	0.221997	0.357054	10.000000	33728.421875
Non-CBSA Middle Atlantic	Multi-Family with 2 - 4 Units	2000-09s	0.000000	0.000000	0.321474	0.000000	0.000000	0.000000	0.000000	0.058383	0.620142	5.000000	13365.083984
Non-CBSA Middle Atlantic	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	0.602769	0.000000	0.000000	0.000000	0.000000	0.397231	0.000000	3.000000	7086.288086
Non-CBSA Middle Atlantic	Multi-Family with 2 - 4 Units	<1940	0.058187	0.282919	0.018467	0.079819	0.023659	0.013342	0.000000	0.258104	0.265503	59.000000	205856.468750
Non-CBSA Middle Atlantic	Multi-Family with 5+ Units	1940-59s	0.192354	0.029675	0.371334	0.000000	0.000000	0.000000	0.000000	0.353869	0.052768	11.000000	19356.900391
Non-CBSA Middle Atlantic	Multi-Family with 5+ Units	1960-79s	0.090997	0.192992	0.000000	0.000000	0.000000	0.000000	0.000000	0.328587	0.387423	53.000000	151578.343750
Non-CBSA Middle Atlantic	Multi-Family with 5+ Units	1980-99s	0.212367	0.324078	0.033237	0.055902	0.000000	0.000000	0.000000	0.085167	0.289249	34.000000	77537.976562
Non-CBSA Middle Atlantic	Multi-Family with 5+ Units	2000-09s	0.000000	0.215146	0.000000	0.077135	0.000000	0.000000	0.000000	0.024467	0.683253	13.000000	33887.488281
Non-CBSA Middle Atlantic	Multi-Family with 5+ Units	2010s	0.000000	0.320899	0.000000	0.000000	0.000000	0.000000	0.000000	0.572915	0.106187	7.000000	21122.574219
Non-CBSA Middle Atlantic	Multi-Family with 5+ Units	<1940	0.106043	0.099435	0.000000	0.000000	0.054631	0.000000	0.000000	0.325501	0.414390	28.000000	84265.710938
Non-CBSA Middle Atlantic	Single-Family Attached	1940-59s	0.000000	0.343760	0.176066	0.115428	0.000000	0.114334	0.000000	0.237381	0.013032	11.000000	38616.617188
Non-CBSA Middle Atlantic	Single-Family Attached	1960-79s	0.000000	0.489491	0.106714	0.000000	0.067472	0.000000	0.000000	0.064372	0.271951	22.000000	61991.933594
Non-CBSA Middle Atlantic	Single-Family Attached	1980-99s	0.000000	0.394759	0.337384	0.089912	0.057113	0.044651	0.000000	0.000000	0.076181	26.000000	88688.078125
Non-CBSA Middle Atlantic	Single-Family Attached	2000-09s	0.000000	0.096873	0.346274	0.163277	0.227319	0.000000	0.000000	0.082992	0.083264	13.000000	47915.507812
Non-CBSA Middle Atlantic	Single-Family Attached	2010s	0.000000	0.126256	0.297220	0.327135	0.000000	0.249388	0.000000	0.000000	0.000000	7.000000	23468.603516
Non-CBSA Middle Atlantic	Single-Family Attached	<1940	0.024485	0.429752	0.366342	0.040379	0.021940	0.023105	0.000000	0.036721	0.057276	49.000000	180323.562500
Non-CBSA Middle Atlantic	Single-Family Detached	1940-59s	0.000000	0.337851	0.326159	0.112943	0.050367	0.030482	0.018693	0.005044	0.118460	200.000000	743922.312500
Non-CBSA Middle Atlantic	Single-Family Detached	1960-79s	0.000000	0.261683	0.280706	0.211416	0.106625	0.052309	0.033972	0.013275	0.040014	219.000000	792173.062500
Non-CBSA Middle Atlantic	Single-Family Detached	1980-99s	0.000000	0.170725	0.287605	0.241034	0.160557	0.069504	0.039538	0.008127	0.022910	187.000000	674611.937500
Non-CBSA Middle Atlantic	Single-Family Detached	2000-09s	0.000000	0.094068	0.195037	0.256898	0.165084	0.184019	0.083070	0.000000	0.021824	87.000000	308658.593750
Non-CBSA Middle Atlantic	Single-Family Detached	2010s	0.000000	0.078731	0.252217	0.215431	0.206306	0.169730	0.041967	0.000000	0.035619	36.000000	134256.843750
Non-CBSA Middle Atlantic	Single-Family Detached	<1940	0.000657	0.270567	0.254411	0.178226	0.087506	0.109104	0.034689	0.020625	0.044214	251.000000	959129.562500
Non-CBSA Mountain	Mobile Home	1940-59s	0.196569	0.457519	0.000000	0.000000	0.000000	0.000000	0.000000	0.286092	0.059820	5.000000	17297.292969
Non-CBSA Mountain	Mobile Home	1960-79s	0.000000	0.244107	0.048329	0.073631	0.000558	0.000000	0.026030	0.160922	0.446424	57.000000	208828.234375
Non-CBSA Mountain	Mobile Home	1980-99s	0.059371	0.460178	0.198788	0.075108	0.014451	0.011131	0.000379	0.011067	0.169528	73.000000	255117.125000
Non-CBSA Mountain	Mobile Home	2000-09s	0.115641	0.478009	0.159942	0.064398	0.000000	0.000000	0.000000	0.049494	0.132516	23.000000	84426.945312
Non-CBSA Mountain	Mobile Home	2010s	0.000000	0.279850	0.686984	0.000000	0.000000	0.000000	0.000000	0.033166	0.000000	4.000000	12553.183594
Non-CBSA Mountain	Mobile Home	<1940	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
Non-CBSA Mountain	Multi-Family with 2 - 4 Units	1940-59s	0.178275	0.151177	0.128778	0.000000	0.000000	0.000000	0.000000	0.199860	0.341910	12.000000	25447.041016
Non-CBSA Mountain	Multi-Family with 2 - 4 Units	1960-79s	0.137382	0.153755	0.000000	0.000000	0.000000	0.000000	0.000000	0.163875	0.544987	32.000000	82968.437500
Non-CBSA Mountain	Multi-Family with 2 - 4 Units	1980-99s	0.042272	0.240111	0.100111	0.045324	0.024358	0.000000	0.000000	0.318239	0.229587	49.000000	165501.296875
Non-CBSA Mountain	Multi-Family with 2 - 4 Units	2000-09s	0.000000	0.284585	0.223908	0.132301	0.010708	0.000000	0.000000	0.009896	0.338602	17.000000	50823.656250
Non-CBSA Mountain	Multi-Family with 2 - 4 Units	2010s	0.000000	0.548170	0.159106	0.000000	0.000000	0.000000	0.000000	0.165624	0.127100	7.000000	28570.292969
Non-CBSA Mountain	Multi-Family with 2 - 4 Units	<1940	0.086524	0.228883	0.091790	0.000000	0.000000	0.000000	0.000000	0.210572	0.382232	11.000000	36863.105469
Non-CBSA Mountain	Multi-Family with 5+ Units	1940-59s	0.359853	0.088212	0.000000	0.000000	0.000000	0.010191	0.000000	0.285960	0.255784	22.000000	45009.726562
Non-CBSA Mountain	Multi-Family with 5+ Units	1960-79s	0.109391	0.143432	0.014111	0.015610	0.000000	0.000000	0.000000	0.399866	0.317591	86.000000	226955.890625
Non-CBSA Mountain	Multi-Family with 5+ Units	1980-99s	0.126061	0.359183	0.029998	0.000000	0.000000	0.010060	0.000000	0.196160	0.278539	111.000000	317218.312500
Non-CBSA Mountain	Multi-Family with 5+ Units	2000-09s	0.061019	0.417686	0.019620	0.000000	0.000000	0.000000	0.000000	0.186701	0.314973	61.000000	180568.000000
Non-CBSA Mountain	Multi-Family with 5+ Units	2010s	0.000000	0.515454	0.050331	0.000000	0.000000	0.000000	0.000000	0.211254	0.222961	23.000000	85789.750000
Non-CBSA Mountain	Multi-Family with 5+ Units	<1940	0.207168	0.026652	0.000000	0.000000	0.000000	0.000000	0.000000	0.556476	0.209705	17.000000	39598.585938
Non-CBSA Mountain	Single-Family Attached	1940-59s	0.000000	0.218698	0.000000	0.000000	0.000000	0.000000	0.000000	0.165892	0.615410	10.000000	23176.164062
Non-CBSA Mountain	Single-Family Attached	1960-79s	0.000000	0.500993	0.069212	0.067621	0.138815	0.000000	0.000000	0.008055	0.215305	34.000000	104951.429688
Non-CBSA Mountain	Single-Family Attached	1980-99s	0.000000	0.380037	0.123074	0.103245	0.024009	0.024054	0.024116	0.106131	0.215334	46.000000	146904.703125
Non-CBSA Mountain	Single-Family Attached	2000-09s	0.000000	0.372047	0.269309	0.158761	0.034801	0.130079	0.035002	0.000000	0.000000	26.000000	101215.710938
Non-CBSA Mountain	Single-Family Attached	2010s	0.000000	0.408674	0.106455	0.136711	0.000000	0.348160	0.000000	0.000000	0.000000	8.000000	33508.773438
Non-CBSA Mountain	Single-Family Attached	<1940	0.324320	0.173898	0.179775	0.000000	0.000000	0.151741	0.000000	0.143673	0.026594	7.000000	23508.343750
Non-CBSA Mountain	Single-Family Detached	1940-59s	0.000000	0.347383	0.230168	0.213775	0.027924	0.030561	0.000000	0.034165	0.116024	129.000000	456098.375000
Non-CBSA Mountain	Single-Family Detached	1960-79s	0.009728	0.213002	0.247963	0.210587	0.139265	0.087949	0.032992	0.012932	0.045582	325.000000	1157775.750000
Non-CBSA Mountain	Single-Family Detached	1980-99s	0.002671	0.219653	0.252127	0.176591	0.118384	0.146412	0.063703	0.000000	0.020459	355.000000	1326298.875000
Non-CBSA Mountain	Single-Family Detached	2000-09s	0.000000	0.154369	0.209892	0.209678	0.150825	0.145100	0.123908	0.000000	0.006229	264.000000	965241.687500
Non-CBSA Mountain	Single-Family Detached	2010s	0.000000	0.109031	0.243924	0.156743	0.118354	0.229225	0.094896	0.000000	0.047827	80.000000	335371.375000
Non-CBSA Mountain	Single-Family Detached	<1940	0.000000	0.343824	0.201429	0.170386	0.096518	0.036093	0.010341	0.019533	0.121876	91.000000	340628.250000
Non-CBSA New England	Mobile Home	1940-59s	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	372.003174
Non-CBSA New England	Mobile Home	1960-79s	0.120057	0.252406	0.089480	0.000000	0.000000	0.000000	0.000000	0.145654	0.392404	13.000000	41641.031250
Non-CBSA New England	Mobile Home	1980-99s	0.000000	0.157869	0.127405	0.000000	0.000000	0.000000	0.000000	0.682322	0.032404	7.000000	23601.626953
Non-CBSA New England	Mobile Home	2000-09s	0.000000	0.342746	0.342746	0.000000	0.000000	0.000000	0.000000	0.000000	0.314508	6.000000	19657.449219
Non-CBSA New England	Mobile Home	2010s	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
Non-CBSA New England	Mobile Home	<1940	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000
