Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Foundation Type	Dependency=Geometry Building Type	Option=Uninsulated	Option=Wall R-5	Option=Wall R-10	Option=Wall R-15	Option=None
CR10	1950s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	1950s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR05	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR03	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR04	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR06	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR07	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR08	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR09	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR10	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	1960s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR05	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR03	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR04	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR06	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR07	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR08	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR09	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR10	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	1970s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR05	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR03	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR04	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR06	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR07	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR08	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR09	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR10	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	1980s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR05	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR03	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR04	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR06	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR07	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR08	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR09	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR10	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	1990s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR05	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR03	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR04	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR06	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR07	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR08	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR09	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR10	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	2000s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	1940s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR05	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR03	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR04	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR06	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR07	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR08	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR09	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR10	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR11	1940s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR02	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR05	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR03	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR04	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR06	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR07	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR08	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR09	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR10	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR11	1940s	Pier and Beam	Mobile Home	0	0	0	0	1
CR02	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR05	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR03	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR04	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR06	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR07	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR08	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR09	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR10	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR11	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR02	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR05	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR03	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR04	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR06	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR07	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR08	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR09	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR10	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	1940s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	2010s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR05	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR03	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR04	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR06	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR07	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR08	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR09	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR10	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR11	2010s	Pier and Beam	Single-Family Attached	0	0	0	0	1
CR02	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR05	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR03	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR04	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR06	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR07	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR08	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR09	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR10	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR11	2010s	Pier and Beam	Mobile Home	0	0	0	0	1
CR02	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR05	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR03	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR04	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR06	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR07	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR08	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR09	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR10	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR11	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0	0	0	0	1
CR02	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR05	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR03	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR04	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR06	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR07	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR08	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR09	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR10	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR11	2010s	Pier and Beam	Multi-Family with 5+ Units	0	0	0	0	1
CR02	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	<1940	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	1950s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	1960s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	1970s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	1980s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	1990s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR05	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR03	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR04	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR06	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR07	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR08	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR09	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR10	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR11	2000s	Pier and Beam	Single-Family Detached	0	0	0	0	1
CR02	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR05	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR03	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR04	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR06	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR07	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR08	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR09	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR10	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR11	<1940	Slab	Single-Family Detached	0	0	0	0	1
CR02	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR05	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR03	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR04	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR06	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR07	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR08	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR09	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR10	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR11	1950s	Slab	Single-Family Detached	0	0	0	0	1
CR02	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR05	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR03	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR04	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR06	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR07	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR08	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR09	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR10	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR11	1960s	Slab	Single-Family Detached	0	0	0	0	1
CR02	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR05	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR03	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR04	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR06	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR07	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR08	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR09	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR10	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR11	1970s	Slab	Single-Family Detached	0	0	0	0	1
CR02	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR05	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR03	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR04	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR06	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR07	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR08	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR09	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR10	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR11	1980s	Slab	Single-Family Detached	0	0	0	0	1
CR02	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR05	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR03	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR04	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR06	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR07	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR08	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR09	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR10	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR11	1990s	Slab	Single-Family Detached	0	0	0	0	1
CR02	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR05	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR03	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR04	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR06	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR07	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR08	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR09	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR10	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR11	2000s	Slab	Single-Family Detached	0	0	0	0	1
CR02	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR05	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR03	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR04	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR06	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR07	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR08	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR09	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR10	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR11	<1940	Slab	Single-Family Attached	0	0	0	0	1
CR02	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR05	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR03	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR04	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR06	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR07	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR08	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR09	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR10	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR11	1950s	Slab	Single-Family Attached	0	0	0	0	1
CR02	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR05	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR03	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR04	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR06	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR07	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR08	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR09	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR10	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR11	1960s	Slab	Single-Family Attached	0	0	0	0	1
CR02	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR05	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR03	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR04	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR06	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR07	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR08	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR09	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR10	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR11	1970s	Slab	Single-Family Attached	0	0	0	0	1
CR02	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR05	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR03	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR04	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR06	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR07	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR08	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR09	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR10	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR11	1980s	Slab	Single-Family Attached	0	0	0	0	1
CR02	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR05	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR03	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR04	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR06	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR07	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR08	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR09	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR10	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR11	1990s	Slab	Single-Family Attached	0	0	0	0	1
CR02	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR05	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR03	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR04	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR06	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR07	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR08	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR09	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR10	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR11	2000s	Slab	Single-Family Attached	0	0	0	0	1
CR02	<1940	Slab	Mobile Home	0	0	0	0	1
CR05	<1940	Slab	Mobile Home	0	0	0	0	1
CR03	<1940	Slab	Mobile Home	0	0	0	0	1
CR04	<1940	Slab	Mobile Home	0	0	0	0	1
CR06	<1940	Slab	Mobile Home	0	0	0	0	1
CR07	<1940	Slab	Mobile Home	0	0	0	0	1
CR08	<1940	Slab	Mobile Home	0	0	0	0	1
CR09	<1940	Slab	Mobile Home	0	0	0	0	1
CR10	<1940	Slab	Mobile Home	0	0	0	0	1
CR11	<1940	Slab	Mobile Home	0	0	0	0	1
CR02	1950s	Slab	Mobile Home	0	0	0	0	1
CR05	1950s	Slab	Mobile Home	0	0	0	0	1
CR03	1950s	Slab	Mobile Home	0	0	0	0	1
CR04	1950s	Slab	Mobile Home	0	0	0	0	1
CR06	1950s	Slab	Mobile Home	0	0	0	0	1
CR07	1950s	Slab	Mobile Home	0	0	0	0	1
CR08	1950s	Slab	Mobile Home	0	0	0	0	1
CR09	1950s	Slab	Mobile Home	0	0	0	0	1
CR10	1950s	Slab	Mobile Home	0	0	0	0	1
CR11	1950s	Slab	Mobile Home	0	0	0	0	1
CR02	1960s	Slab	Mobile Home	0	0	0	0	1
CR05	1960s	Slab	Mobile Home	0	0	0	0	1
CR03	1960s	Slab	Mobile Home	0	0	0	0	1
CR04	1960s	Slab	Mobile Home	0	0	0	0	1
CR06	1960s	Slab	Mobile Home	0	0	0	0	1
CR07	1960s	Slab	Mobile Home	0	0	0	0	1
CR08	1960s	Slab	Mobile Home	0	0	0	0	1
CR09	1960s	Slab	Mobile Home	0	0	0	0	1
CR10	1960s	Slab	Mobile Home	0	0	0	0	1
CR11	1960s	Slab	Mobile Home	0	0	0	0	1
CR02	1970s	Slab	Mobile Home	0	0	0	0	1
CR05	1970s	Slab	Mobile Home	0	0	0	0	1
CR03	1970s	Slab	Mobile Home	0	0	0	0	1
CR04	1970s	Slab	Mobile Home	0	0	0	0	1
CR06	1970s	Slab	Mobile Home	0	0	0	0	1
CR07	1970s	Slab	Mobile Home	0	0	0	0	1
CR08	1970s	Slab	Mobile Home	0	0	0	0	1
CR09	1970s	Slab	Mobile Home	0	0	0	0	1
CR10	1970s	Slab	Mobile Home	0	0	0	0	1
CR11	1970s	Slab	Mobile Home	0	0	0	0	1
CR02	1980s	Slab	Mobile Home	0	0	0	0	1
CR05	1980s	Slab	Mobile Home	0	0	0	0	1
CR03	1980s	Slab	Mobile Home	0	0	0	0	1
CR04	1980s	Slab	Mobile Home	0	0	0	0	1
CR06	1980s	Slab	Mobile Home	0	0	0	0	1
