wmo,station_name,state,latitude,longitude,timezone,elevation,class,filename
725350,South_Bend_Michiana_Rgnl_Ap,IN,41.7,-86.33,-5,236,I,USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3.epw
725360,Toledo_Express_Airport,OH,41.58,-83.8,-5,204,I,USA_OH_Toledo.Express.AP.725360_TMY3.epw
725366,Findlay_Airport,OH,41.02,-83.67,-5,244,II,USA_OH_Findlay.AP.725366_TMY3.epw
725370,Detroit_Metropolitan_Arpt,MI,42.22,-83.35,-5,194,I,USA_MI_Detroit.Metro.AP.725370_TMY3.epw
725374,Ann_Arbor_Municipal,MI,42.22,-83.75,-5,256,II,USA_MI_Ann.Arbor.Muni.AP.725374_TMY3.epw
725375,Detroit_City_Airport,MI,42.4,-83,-5,190,I,USA_MI_Detroit-City.AP.725375_TMY3.epw
725376,Detroit_Willow_Run_Ap,MI,42.23,-83.53,-5,218,II,USA_MI_Detroit-Willow.Run.AP.725376_TMY3.epw
725377,Mount_Clemens_Selfridge_Fld,MI,42.62,-82.83,-5,177,II,USA_MI_Mount.Clemens-Selfridge.ANGB.725377_TMY3.epw
725378,Howell,MI,42.63,-83.98,-5,293,III,USA_MI_Howell-Livingston.County.AP.725378_TMY3.epw
725384,St_Clair_County_Int,MI,42.92,-82.53,-5,198,III,USA_MI_St.Clair.County.Intl.AP.725384_TMY3.epw
725390,Lansing_Capital_City_Arpt,MI,42.78,-84.58,-5,256,I,USA_MI_Lansing-Capital.City.AP.725390_TMY3.epw
725395,Jackson_Reynolds_Field,MI,42.27,-84.47,-5,304,II,USA_MI_Jackson-Reynolds.Field.725395_TMY3.epw
725396,Battle_Creek_Kellogg_Ap,MI,42.3,-85.25,-5,283,II,USA_MI_Battle.Creek-Kellogg.AP.725396_TMY3.epw
725430,Rockford_Greater_Rockford_Ap,IL,42.2,-89.1,-6,223,I,USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3.epw
725440,Moline_Quad_City_Intl_Ap,IL,41.47,-90.52,-6,180,I,USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3.epw
725450,Cedar_Rapids_Municipal_Ap,IA,41.88,-91.72,-6,256,II,USA_IA_Cedar.Rapids.Muni.AP.725450_TMY3.epw
725453,Atlantic,IA,41.4,-95.05,-6,360,III,USA_IA_Atlantic.Muni.AP.725453_TMY3.epw
725454,Washington,IA,41.28,-91.67,-6,230,III,USA_IA_Washington.Muni.AP.725454_TMY3.epw
725455,Burlington_Municipal_Ap,IA,40.78,-91.12,-6,211,II,USA_IA_Burlington.Muni.AP.725455_TMY3.epw
725456,Keokuk_Muni,IA,40.47,-91.43,-6,205,III,USA_IA_Keokuk.Muni.AP.725456_TMY3.epw
725457,Algona,IA,43.08,-94.27,-6,372,III,USA_IA_Algona.Muni.AP.725457_TMY3.epw
725460,Des_Moines_Intl_Ap,IA,41.53,-93.67,-6,292,I,USA_IA_Des.Moines.Intl.AP.725460_TMY3.epw
725463,Charles_City,IA,43.07,-92.62,-6,343,III,USA_IA_Charles.City.Muni.AP.725463_TMY3.epw
725464,Newton_Muni,IA,41.68,-93.02,-6,290,III,USA_IA_Newton.Muni.AP.725464_TMY3.epw
725465,Ottumwa_Industrial_Ap,IA,41.1,-92.45,-6,257,II,USA_IA_Ottumwa.Industrial.AP.725465_TMY3.epw
725467,Shenandoah_Muni,IA,40.75,-95.42,-6,296,III,USA_IA_Shenandoah.Muni.AP.725467_TMY3.epw
725468,Carroll,IA,42.05,-94.78,-6,375,III,USA_IA_Carroll.Muni.AP.725468_TMY3.epw
725469,Chariton,IA,41.03,-93.37,-6,320,III,USA_IA_Chariton.Muni.AP.725469_TMY3.epw
725470,Dubuque_Regional_Ap,IA,42.4,-90.7,-6,322,I,USA_IA_Dubuque.Rgnl.AP.725470_TMY3.epw
725473,Clinton_Muni_Awos,IA,41.83,-90.33,-6,216,II,USA_IA_Clinton.Muni.AWOS.725473_TMY3.epw
725474,Creston,IA,41.02,-94.37,-6,394,III,USA_IA_Creston.Muni.AP.725474_TMY3.epw
725475,Monticello_Muni,IA,42.23,-91.17,-6,259,III,USA_IA_Monticello.Muni.AP.725475_TMY3.epw
725476,Decorah,IA,43.28,-91.73,-6,353,III,USA_IA_Decorah.Muni.AP.725476_TMY3.epw
725477,Denison,IA,41.98,-95.38,-6,388,III,USA_IA_Denison.Muni.AP.725477_TMY3.epw
725478,Webster_City,IA,42.43,-93.87,-6,342,III,USA_IA_Webster.City.Muni.AP.725478_TMY3.epw
725479,Clarinda,IA,40.72,-95.03,-6,303,III,USA_IA_Clarinda.Muni.AP.725479_TMY3.epw
725480,Waterloo_Municipal_Ap,IA,42.55,-92.4,-6,264,I,USA_IA_Waterloo.Muni.AP.725480_TMY3.epw
725483,Fort_Madison,IA,40.67,-91.33,-6,221,III,USA_IA_Fort.Madison.Muni.AP.725483_TMY3.epw
725484,Le_Mars,IA,42.78,-96.2,-6,365,III,USA_IA_Le.Mars.Muni.AP.725484_TMY3.epw
725485,Mason_City_Municipal_Arpt,IA,43.15,-93.33,-6,364,I,USA_IA_Mason.City.Muni.AP.725485_TMY3.epw
725486,Boone_Muni,IA,42.05,-93.85,-6,354,III,USA_IA_Boone.Muni.AP.725486_TMY3.epw
725487,Muscatine,IA,41.37,-91.15,-6,167,III,USA_IA_Muscatine.Muni.AP.725487_TMY3.epw
725488,Oelwen,IA,42.68,-91.97,-6,328,III,USA_IA_Oelwein.Muni.AP.725488_TMY3.epw
725489,Orange_City,IA,42.98,-96.07,-6,431,III,USA_IA_Orange.City.Muni.AP.725489_TMY3.epw
725490,Fort_Dodge_Awos,IA,42.55,-94.18,-6,355,II,USA_IA_Fort.Dodge.AWOS.725490_TMY3.epw
725493,Knoxville,IA,41.3,-93.12,-6,283,III,USA_IA_Knoxville.Muni.AP.725493_TMY3.epw
725494,Red_Oak,IA,41.02,-95.27,-6,318,III,USA_IA_Red.Oak.Muni.AP.725494_TMY3.epw
725495,Sheldon,IA,43.22,-95.83,-6,432,III,USA_IA_Sheldon.Muni.AP.725495_TMY3.epw
725496,Storm_Lake,IA,42.6,-95.23,-6,454,III,USA_IA_Storm.Lake.Muni.AP.725496_TMY3.epw
725497,Council_Bluffs,IA,41.27,-95.77,-6,382,III,USA_IA_Council.Bluffs.Muni.AP.725497_TMY3.epw
725500,Omaha_Eppley_Airfield,NE,41.32,-95.9,-6,299,I,USA_NE_Omaha-Eppley.Airfield.725500_TMY3.epw
725510,Lincoln_Municipal_Arpt,NE,40.83,-96.77,-6,357,II,USA_NE_Lincoln.Muni.AP.725510_TMY3.epw
725515,Beatrice_Municipal,NE,40.3,-96.75,-6,403,III,USA_NE_Beatrice.Muni.AP.725515_TMY3.epw
725520,Grand_Island_Central_Ne_Regio,NE,40.97,-98.32,-6,561,II,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.epw
725524,Ord_Sharp_Field,NE,41.62,-98.95,-6,631,II,USA_NE_Ord-Sharp.Field.725524_TMY3.epw
725525,Hastings_Municipal,NE,40.6,-98.43,-6,596,II,USA_NE_Hastings.Muni.AP.725525_TMY3.epw
725526,Kearney_Muni_Awos,NE,40.73,-99,-6,649,II,USA_NE_Kearney.Muni.AWOS.725526_TMY3.epw
725527,Tekamah_Asos,NE,41.77,-96.17,-6,312,III,USA_NE_Tekamah.AWOS.725527_TMY3.epw
725530,Omaha_Wsfo,NE,41.37,-96.02,-6,399,III,USA_NE_Omaha.WSFO.725530_TMY3.epw
725533,Falls_City_Brenner,NE,40.08,-95.6,-6,300,II,USA_NE_Falls.City-Brenner.Field.725533_TMY3.epw
725540,Bellevue_Offutt_Afb,NE,41.12,-95.92,-6,319,II,USA_NE_Bellevue-Offutt.AFB.725540_TMY3.epw
725555,Broken_Bow_Muni,NE,41.43,-99.65,-6,776,II,USA_NE_Broken.Bow.Muni.AP.725555_TMY3.epw
725556,Ainsworth_Municipal,NE,42.58,-100,-6,789,II,USA_NE_Ainsworth.Muni.AP.725556_TMY3.epw
725560,Norfolk_Karl_Stefan_Mem_Arpt,NE,41.98,-97.43,-6,472,I,USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.epw
725564,Fremont_Muni_Arpt,NE,41.45,-96.52,-6,379,III,USA_NE_Fremont.Muni.AP.725564_TMY3.epw
725565,Columbus_Muni,NE,41.45,-97.33,-6,451,II,USA_NE_Columbus.Muni.AP.725565_TMY3.epw
725566,O_Neill_Baker_Field,NE,42.47,-98.68,-6,619,III,USA_NE_ONeill-Baker.Field.725566_TMY3.epw
725570,Sioux_City_Sioux_Gateway_Ap,IA,42.38,-96.38,-6,333,I,USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw
725610,Sidney_Municipal_Ap,NE,41.1,-102.98,-7,1313,II,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
725620,North_Platte_Regional_Ap,NE,41.12,-100.67,-6,847,I,USA_NE_North.Platte.Rgnl.AP.725620_TMY3.epw
725625,Mccook_Municipal,NE,40.2,-100.58,-6,786,II,USA_NE_McCook.Muni.AP.725625_TMY3.epw
725626,Imperial_Faa_Ap,NE,40.52,-101.62,-7,998,II,USA_NE_Imperial.Muni.AP.725626_TMY3.epw
725628,Brewster_Field_Arpt,NE,40.45,-99.33,-6,704,III,USA_NE_Holdrege-Brewster.Field.725628_TMY3.epw
725635,Alliance_Municipal,NE,42.05,-102.8,-7,1198,II,USA_NE_Alliance.Muni.AP.725635_TMY3.epw
725636,Chadron_Municipal_Ap,NE,42.83,-103.08,-7,1011,II,USA_NE_Chadron.Muni.AP.725636_TMY3.epw
725640,Cheyenne_Municipal_Arpt,WY,41.15,-104.8,-7,1867,I,USA_WY_Cheyenne.Muni.AP.725640_TMY3.epw
725645,Laramie_General_Brees_Field,WY,41.32,-105.68,-7,2215,II,USA_WY_Laramie-General.Brees.Field.725645_TMY3.epw
725650,Denver_Intl_Ap,CO,39.83,-104.65,-7,1650,I,USA_CO_Denver.Intl.AP.725650_TMY3.epw
725660,Scottsbluff_W_B_Heilig_Field,NE,41.87,-103.6,-7,1202,I,USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.epw
725670,Valentine_Miller_Field,NE,42.87,-100.55,-6,789,I,USA_NE_Valentine-Miller.Field.725670_TMY3.epw
725690,Casper_Natrona_Co_Intl_Ap,WY,42.9,-106.47,-7,1627,I,USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3.epw
725700,Craig_Moffat,CO,40.5,-107.53,-7,1915,II,USA_CO_Craig.Moffat.AP.725700_TMY3.epw
725705,Vernal,UT,40.43,-109.52,-7,1608,II,USA_UT_Vernal.AP.725705_TMY3.epw
725715,Hayden_Yampa_Awos,CO,40.48,-107.22,-7,2012,II,USA_CO_Hayden-Yampa.AWOS.725715_TMY3.epw
725717,Rifle_Garfield_Rgnl,CO,39.53,-107.72,-7,1691,III,USA_CO_Rifle-Garfield.County.Rgnl.AP.725717_TMY3.epw
725720,Salt_Lake_City_IntL_Arpt_Isis,UT,40.77,-111.97,-7,1288,I,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.epw
725724,Provo_Muni_Awos,UT,40.22,-111.72,-7,1369,II,USA_UT_Provo.Muni.AWOS.725724_TMY3.epw
725744,Rock_Springs_Arpt_Green_River,WY,41.46,-109.44,-7,1000,I,USA_WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744_TMY3.epw
725745,Rawlins_Municipal_Ap,WY,41.8,-107.2,-7,2053,II,USA_WY_Rawlins.Muni.AP.725745_TMY3.epw
725750,Ogden_Hinkley_Airport,UT,41.2,-112.02,-7,1362,II,USA_UT_Ogden-Hinkley.AP.725750_TMY3.epw
725755,Ogden_Hill_Afb,UT,41.12,-111.97,-7,1459,II,USA_UT_Ogden-Hill.AFB.725755_TMY3.epw
725760,Lander_Hunt_Field,WY,42.82,-108.73,-7,1694,I,USA_WY_Lander-Hunt.Field.725760_TMY3.epw
725765,Riverton_Municipl_Ap,WY,43.05,-108.45,-7,1663,II,USA_WY_Riverton.Rgnl.AP.725765_TMY3.epw
725775,Evanston_Burns_Fld,WY,41.28,-111.03,-7,2183,II,USA_WY_Evanston-Uinta.County.AP-Burns.Field.725775_TMY3.epw
725776,Jackson_Hole,WY,43.6,-110.73,-7,2016,II,USA_WY_Jackson.Hole.AP.725776_TMY3.epw
725780,Pocatello_Regional_Ap,ID,42.92,-112.57,-7,1353,I,USA_ID_Pocatello.Muni.AP.725780_TMY3.epw
725785,Idaho_Falls_Fanning_Field,ID,43.52,-112.07,-7,1441,II,USA_ID_Idaho.Falls-Fanning.Field.725785_TMY3.epw
725786,Malad_City,ID,42.15,-112.28,-7,1362,II,USA_ID_Malad.City.AP.725786_TMY3.epw
725805,Lovelock_Derby_Field,NV,40.07,-118.55,-8,1189,I,USA_NV_Lovelock-Derby.Field.725805_TMY3.epw
725810,Wendover_Usaf_Auxiliary_Field,UT,40.72,-114.03,-8,1291,II,USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3.epw
725825,Elko_Municipal_Arpt,NV,40.83,-115.8,-8,1548,II,USA_NV_Elko.Muni.AP.725825_TMY3.epw
725830,Winnemucca_Municipal_Arpt,NV,40.9,-117.8,-8,1310,I,USA_NV_Winnemucca.Muni.AP.725830_TMY3.epw
725845,Blue_Canyon_Ap,CA,39.3,-120.72,-8,1609,II,USA_CA_Blue.Canyon.AP.725845_TMY3.epw
725846,Truckee_Tahoe,CA,39.32,-120.13,-8,1798,II,USA_CA_Truckee.Tahoe.AP.725846_TMY3.epw
725847,South_Lake_Tahoe,CA,38.9,-120,-8,1909,II,USA_CA_South.Lake.Tahoe-Lake.Tahoe.AP.725847_TMY3.epw
725865,Hailey_Friedman_Mem,ID,43.5,-114.3,-7,1620,II,USA_ID_Hailey-Sun.Valley.AP.725865_TMY3.epw
725866,Joslin_Fld_Magic_Va_Twin_Fall,ID,42.55,-114.35,-7,1200,II,USA_ID_Twin.Falls-Magic.Valley.Rgnl.AP-Joslin.Field.725866_TMY3.epw
725867,Burley_Municipal_Arpt,ID,42.53,-113.77,-7,1267,II,USA_ID_Burley.Muni.AP.725867_TMY3.epw
725868,Soda_Springs_Tigert,ID,42.65,-111.58,-7,1780,II,USA_ID_Soda.Springs-Tigert.AP.725868_TMY3.epw
725895,Klamath_Falls_Intl_Ap_Uo,OR,42.22,-121.74,-8,1220,II,USA_OR_Klamath.Falls.Intl.AP.725895_TMY3.epw
725905,Ukiah_Municipal_Ap,CA,39.13,-123.2,-8,189,II,USA_CA_Ukiah.Muni.AP.725905_TMY3.epw
725910,Red_Bluff_Municipal_Arpt,CA,40.15,-122.25,-8,106,II,USA_CA_Red.Bluff.Muni.AP.725910_TMY3.epw
725920,Redding_Municipal_Arpt,CA,40.52,-122.32,-8,153,I,USA_CA_Redding.Muni.AP.725920_TMY3.epw
725945,Arcata_Airport,CA,40.98,-124.1,-8,62,I,USA_CA_Arcata.AP.725945_TMY3.epw
725946,Crescent_City_Faa_Ai,CA,41.78,-124.23,-8,17,II,USA_CA_Crescent.City-Jack.McNamara.Field.725946_TMY3.epw
725955,Montague_Siskiyou_County_Ap,CA,41.78,-122.47,-8,803,II,USA_CA_Montague-Siskiyou.County.AP.725955_TMY3.epw
725958,Alturas,CA,41.5,-120.53,-8,1341,II,USA_CA_Alturas.725958_TMY3.epw
725970,Medford_Rogue_Valley_Intl_Ap,OR,42.19,-122.7,-8,595,I,USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY3.epw
725975,Sexton_Summit,OR,42.6,-123.37,-8,1168,II,USA_OR_Sexton.Summit.725975_TMY3.epw
725976,Lakeview_Awos,OR,42.17,-120.4,-8,1441,II,USA_OR_Lakeview.AWOS.725976_TMY3.epw
726050,Concord_Municipal_Arpt,NH,43.2,-71.5,-5,106,I,USA_NH_Concord.Muni.AP.726050_TMY3.epw
726055,Pease_Intl_Tradepor,NH,43.08,-70.82,-5,31,II,USA_NH_Pease.Intl.Tradeport.726055_TMY3.epw
726060,Portland_Intl_Jetport,ME,43.65,-70.3,-5,14,I,USA_ME_Portland.Intl.Jetport.726060_TMY3.epw
726064,Sanford_Muni_Awos,ME,43.4,-70.72,-5,74,II,USA_ME_Sanford.Muni.AWOS.726064_TMY3.epw
726073,Waterville_Awos,ME,44.53,-69.68,-5,101,II,USA_ME_Waterville.AWOS.726073_TMY3.epw
726077,Bar_Harbor_Awos,ME,44.45,-68.37,-5,26,II,USA_ME_Bar.Harbor.AWOS.726077_TMY3.epw
726079,Rockland_Knox_Awos,ME,44.07,-69.1,-5,17,II,USA_ME_Rockland-Knox.AWOS.726079_TMY3.epw
726083,Northern_Aroostook,ME,47.28,-68.32,-5,309,III,USA_ME_Edmundston-Northern.Aroostook.Rgnl.AP.726083_TMY3.epw
726088,Bangor_International_Ap,ME,44.8,-68.82,-5,56,I,USA_ME_Bangor.Intl.AP.726088_TMY3.epw
726115,Springfield_Hartnes,VT,43.35,-72.52,-5,176,III,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3.epw
726116,Lebanon_Municipal,NH,43.63,-72.3,-5,182,II,USA_NH_Lebanon.Muni.AP.726116_TMY3.epw
726130,Mount_Washington,NH,44.27,-71.3,-5,1910,II,USA_NH_Mount.Washington.726130_TMY3.epw
726145,Montpelier_Ap,VT,44.2,-72.57,-5,343,II,USA_VT_Montpelier.AP.726145_TMY3.epw
726155,Laconia_Muni_Awos,NH,43.57,-71.42,-5,166,II,USA_NH_Laconia.Muni.AWOS.726155_TMY3.epw
726160,Berlin_Municipal,NH,44.58,-71.18,-5,353,III,USA_NH_Berlin.Muni.AP.726160_TMY3.epw
726165,Dillant_Hopkins,NH,42.9,-72.27,-5,153,II,USA_NH_Keene-Dillant.Hopkins.AP.726165_TMY3.epw
726170,Burlington_International_Ap,VT,44.47,-73.15,-5,101,I,USA_VT_Burlington.Intl.AP.726170_TMY3.epw
726184,Auburn_Lewiston,ME,44.05,-70.28,-5,88,II,USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3.epw
726185,Augusta_Airport,ME,44.32,-69.8,-5,107,II,USA_ME_Augusta.AP.726185_TMY3.epw
726196,Millinocket_Municipal_Ap,ME,45.65,-68.68,-5,124,III,USA_ME_Millinocket.Muni.AP.726196_TMY3.epw
726223,Massena_Ap,NY,44.93,-74.85,-5,65,I,USA_NY_Massena.AP.726223_TMY3.epw
726227,Watertown_Ap,NY,44,-76.02,-5,97,II,USA_NY_Watertown.AP.726227_TMY3.epw
726228,Adirondack_Rgnl,NY,44.38,-74.2,-5,520,II,USA_NY_Saranac.Lake-Adirondack.Rgnl.AP.726228_TMY3.epw
726350,Grand_Rapids_Kent_County_Int,MI,42.88,-85.52,-5,242,I,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3.epw
726355,Benton_Harbor_Ross,MI,42.13,-86.43,-5,196,II,USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3.epw
726357,Kalamazoo_Battle_Cr,MI,42.23,-85.55,-5,273,II,USA_MI_Kalamazoo-Battle.Creek.Intl.AP.726357_TMY3.epw
726360,Muskegon_County_Arpt,MI,43.17,-86.23,-5,190,I,USA_MI_Muskegon.County.AP.726360_TMY3.epw
726370,Flint_Bishop_Intl_Arpt,MI,42.97,-83.75,-5,234,I,USA_MI_Flint-Bishop.Intl.AP.726370_TMY3.epw
726375,Oakland_Co_Intl,MI,42.67,-83.42,-5,306,II,USA_MI_Oakland.County.Intl.AP.726375_TMY3.epw
726379,Saginaw_Tri_City_Intl_Ap,MI,43.53,-84.08,-5,201,II,USA_MI_Saginaw-Tri.City.Intl.AP.726379_TMY3.epw
726380,Houghton_Lake_Roscommon_Co_Ar,MI,44.37,-84.68,-5,351,I,USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3.epw
726384,Cadillac_Wexford_Co_Ap,MI,44.28,-85.42,-5,396,III,USA_MI_Cadillac-Wexford.County.AP.726384_TMY3.epw
726385,Manistee_Awos,MI,44.27,-86.25,-5,189,II,USA_MI_Manistee.AWOS.726385_TMY3.epw
726387,Traverse_City_Cherry_Capital,MI,44.73,-85.58,-5,188,I,USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3.epw
726390,Alpena_County_Regional_Ap,MI,45.07,-83.58,-5,210,I,USA_MI_Alpena.County.Rgnl.AP.726390_TMY3.epw
726395,Oscoda_Wurtsmith_Afb,MI,44.45,-83.4,-5,188,III,USA_MI_Oscoda-Wurtsmith.AFB.726395_TMY3.epw
726400,Milwaukee_Mitchell_Intl_Ap,WI,42.95,-87.9,-6,205,I,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3.epw
726404,Minocqua_Woodruff,WI,45.93,-89.73,-6,496,II,USA_WI_Minocqua-Woodruff-Lee.Field.726404_TMY3.epw
726410,Madison_Dane_Co_Regional_Arpt,WI,43.13,-89.33,-6,262,I,USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3.epw
726415,Janesville_Rock_Co,WI,42.62,-89.03,-6,246,III,USA_WI_Janesville-Rock.County.AP.726415_TMY3.epw
726416,Lone_Rock_Faa_Ap,WI,43.2,-90.18,-6,219,II,USA_WI_Lone.Rock.AP.726416_TMY3.epw
726430,La_Crosse_Municipal_Arpt,WI,43.87,-91.25,-6,198,I,USA_WI_La.Crosse.Muni.AP.726430_TMY3.epw
726435,Eau_Claire_County_Ap,WI,44.87,-91.48,-6,271,I,USA_WI_Eau.Claire.County.AP.726435_TMY3.epw
726440,Rochester_International_Arpt,MN,43.9,-92.5,-6,398,I,USA_MN_Rochester.Intl.AP.726440_TMY3.epw
726450,Green_Bay_Austin_Straubel_Int,WI,44.48,-88.13,-6,209,I,USA_WI_Green.Bay-Austin.Straubel.Intl.AP.726450_TMY3.epw
726455,Manitowac_Muni_Awos,WI,44.13,-87.68,-6,198,II,USA_WI_Manitowac.Muni.AWOS.726455_TMY3.epw
726456,Wittman_Rgnl,WI,43.98,-88.55,-6,253,II,USA_WI_Wittman.Rgnl.AP.726456_TMY3.epw
726457,Appleton_Outagamie,WI,44.25,-88.52,-6,280,II,USA_WI_Appleton-Outagamie.County.AP.726457_TMY3.epw
726458,Sturgeon_Bay,WI,44.85,-87.42,-5,221,II,USA_WI_Sturgeon.Bay-Door.County.AP.726458_TMY3.epw
726463,Wausau_Municipal_Arpt,WI,44.92,-89.63,-6,366,II,USA_WI_Wausau.Muni.AP.726463_TMY3.epw
726464,Watertown,WI,43.17,-88.72,-6,254,III,USA_WI_Watertown.Muni.AP.726464_TMY3.epw
726465,Mosinee_Central_Wi,WI,44.78,-89.67,-6,389,II,USA_WI_Mosinee-Central.Wisconsin.AP.726465_TMY3.epw
726467,Rice_Lake_Municipal,WI,45.48,-91.72,-6,347,III,USA_WI_Rice.Lake.Muni.AP.726467_TMY3.epw
726468,Phillips_Price_Co,WI,45.7,-90.4,-6,449,II,USA_WI_Phillips-Price.County.AP.726468_TMY3.epw
726480,Escanaba_Awos,MI,45.75,-87.03,-5,187,II,USA_MI_Escanaba.AWOS.726480_TMY3.epw
726487,Menominee_Awos,MI,45.13,-87.63,-6,191,II,USA_MI_Menominee.AWOS.726487_TMY3.epw
726498,Fair_Field,IA,41.05,-91.98,-6,244,III,USA_IA_Fairfield.Muni.AP.726498_TMY3.epw
726499,Estherville_Muni,IA,43.4,-94.75,-6,401,II,USA_IA_Estherville.Muni.AP.726499_TMY3.epw
726500,Spencer,IA,43.17,-95.15,-6,408,II,USA_IA_Spencer.Muni.AP.726500_TMY3.epw
726510,Sioux_Falls_Foss_Field,SD,43.58,-96.75,-6,433,I,USA_SD_Sioux.Falls-Foss.Field.726510_TMY3.epw
726515,Brookings_Awos,SD,44.3,-96.82,-6,502,II,USA_SD_Brookings.AWOS.726515_TMY3.epw
726525,Chan_Gurney_Muni,SD,42.92,-97.38,-6,408,II,USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3.epw
726540,Huron_Regional_Arpt,SD,44.4,-98.22,-6,390,I,USA_SD_Huron.Rgnl.AP.726540_TMY3.epw
726544,Orr,MN,48.02,-92.87,-6,397,III,USA_MN_Orr.Rgnl.AP.726544_TMY3.epw
726545,Mitchell_Awos,SD,43.77,-98.03,-6,397,II,USA_SD_Mitchell.AWOS.726545_TMY3.epw
726546,Watertown_Municipal_Ap,SD,44.93,-97.15,-6,532,II,USA_SD_Watertown.Muni.AP.726546_TMY3.epw
726547,Glenwood_Asos,MN,45.65,-95.32,-6,425,III,USA_MN_Glenwood.AWOS.726547_TMY3.epw
726550,St_Cloud_Regional_Arpt,MN,45.55,-94.05,-6,311,I,USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw
726555,Brainerd_Wieland,MN,46.4,-94.13,-6,374,II,USA_MN_Brainerd-Crow.Wing.County.AP.726555_TMY3.epw
726556,Redwood_Falls_Muni,MN,44.55,-95.08,-6,312,II,USA_MN_Redwood.Falls.Muni.AP.726556_TMY3.epw
726557,Alexandria_Municipal_Ap,MN,45.88,-95.4,-6,433,II,USA_MN_Alexandria.Muni.AP.726557_TMY3.epw
726558,Cloquet_Awos,MN,46.7,-92.5,-6,390,III,USA_MN_Cloquet.AWOS.726558_TMY3.epw
726559,Marshall_Ryan_Awos,MN,44.45,-95.82,-6,359,II,USA_MN_Marshall.Muni-Ryan.Field.AWOS.726559_TMY3.epw
726560,Fergus_Falls_Awos,MN,46.28,-96.15,-6,361,II,USA_MN_Fergus.Falls.AWOS.726560_TMY3.epw
726563,Faribault_Muni_Awos,MN,44.33,-93.32,-6,322,II,USA_MN_Faribault.Muni.AWOS.726563_TMY3.epw
726564,Red_Wing,MN,44.58,-92.48,-6,239,II,USA_MN_Red.Wing.Muni.AP.726564_TMY3.epw
726565,Morris_Muni_Awos,MN,45.57,-95.97,-6,344,II,USA_MN_Morris.Muni.AWOS.726565_TMY3.epw
726566,Pipestone_Awos,MN,43.98,-96.32,-6,529,II,USA_MN_Pipestone.AWOS.726566_TMY3.epw
726567,New_Ulm_Muni_Awos,MN,44.32,-94.5,-6,308,II,USA_MN_New.Ulm.Muni.AWOS.726567_TMY3.epw
726568,Owatonna_Awos,MN,44.12,-93.25,-6,350,III,USA_MN_Owatonna.AWOS.726568_TMY3.epw
726569,Hutchinson_Awos,MN,44.87,-94.38,-6,323,III,USA_MN_Hutchinson.AWOS.726569_TMY3.epw
726574,Marshfield_Muni,WI,44.63,-90.18,-6,389,III,USA_WI_Marshfield.Muni.AP.726574_TMY3.epw
726575,Minneapolis_Crystal,MN,45.07,-93.35,-6,265,II,USA_MN_Minneapolis-Crystal.AP.726575_TMY3.epw
726576,Willmar,MN,45.12,-95.08,-6,345,II,USA_MN_Willmar.Muni.AP.726576_TMY3.epw
726578,Little_Falls_Awos,MN,45.95,-94.35,-6,342,III,USA_MN_Little.Falls.AWOS.726578_TMY3.epw
726579,Flying_Cloud,MN,44.82,-93.45,-6,283,II,USA_MN_Edin.Prairie-Flying.Cloud.AP.726579_TMY3.epw
726580,Minneapolis_St_Paul_IntL_Arp,MN,44.88,-93.23,-6,254,I,USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3.epw
726583,Litchfield_Muni,MN,45.1,-94.5,-6,347,II,USA_MN_Litchfield.Muni.AP.726583_TMY3.epw
726584,St_Paul_Downtown_Ap,MN,44.93,-93.05,-6,220,II,USA_MN_St.Paul-Downtown.AP.726584_TMY3.epw
726585,Mankato_Awos,MN,44.22,-93.92,-6,311,II,USA_MN_Mankato.AWOS.726585_TMY3.epw
726586,Fairmont_Muni_Awos,MN,43.65,-94.42,-6,354,II,USA_MN_Fairmont.Muni.AWOS.726586_TMY3.epw
726587,Worthington_Awos,MN,43.65,-95.58,-6,480,II,USA_MN_Worthington.AWOS.726587_TMY3.epw
