Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR07	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	1980s	Mobile Home	Heated Basement	0	0.3	0.34	0.36	0	0
CR03	1980s	Mobile Home	Heated Basement	0	0.31	0.34	0.35	0	0
CR04	1980s	Mobile Home	Heated Basement	0	0.37	0.26	0.37	0	0
CR05	1980s	Mobile Home	Heated Basement	0	0.33	0.23	0.44	0	0
CR06	1980s	Mobile Home	Heated Basement	0	0.4	0.04	0.56	0	0
CR07	1980s	Mobile Home	Heated Basement	0	0.38	0.33	0.29	0	0
CR08	1980s	Mobile Home	Heated Basement	0	0.11	0.15	0.74	0	0
CR09	1980s	Mobile Home	Heated Basement	0	0.33	0.35	0.32	0	0
CR10	1980s	Mobile Home	Heated Basement	0	0.91	0	0.09	0	0
CR11	1980s	Mobile Home	Heated Basement	0	0.4	0.04	0.56	0	0
CR02	1990s	Mobile Home	Heated Basement	0	0.06	0.26	0.45	0.23	0
CR03	1990s	Mobile Home	Heated Basement	0	0.1	0.34	0.43	0.12	0
CR04	1990s	Mobile Home	Heated Basement	0	0.12	0.37	0.44	0.07	0
CR05	1990s	Mobile Home	Heated Basement	0	0.02	0.09	0.78	0.11	0
CR06	1990s	Mobile Home	Heated Basement	0	0.02	0.34	0.28	0.36	0
CR07	1990s	Mobile Home	Heated Basement	0	0.08	0.46	0.46	0	0
CR08	1990s	Mobile Home	Heated Basement	0	0.07	0.06	0.69	0.19	0
CR09	1990s	Mobile Home	Heated Basement	0	0.55	0.04	0.22	0.19	0
CR10	1990s	Mobile Home	Heated Basement	0	0.3	0	0.7	0	0
CR11	1990s	Mobile Home	Heated Basement	0	0.67	0.17	0.07	0.09	0
CR02	2000s	Mobile Home	Heated Basement	0	0.01	0.3	0.51	0.18	0
CR03	2000s	Mobile Home	Heated Basement	0	0.06	0.15	0.56	0.22	0
CR04	2000s	Mobile Home	Heated Basement	0	0.13	0.24	0.53	0.1	0
CR05	2000s	Mobile Home	Heated Basement	0	0.02	0.05	0.58	0.36	0
CR06	2000s	Mobile Home	Heated Basement	0	0.03	0.04	0.07	0.87	0
CR07	2000s	Mobile Home	Heated Basement	0	0.05	0.08	0.79	0.09	0
CR08	2000s	Mobile Home	Heated Basement	0	0.09	0.23	0.51	0.17	0
CR09	2000s	Mobile Home	Heated Basement	0	0.45	0.09	0.21	0.25	0
CR10	2000s	Mobile Home	Heated Basement	0	0	0.51	0	0.49	0
CR11	2000s	Mobile Home	Heated Basement	0	0.24	0	0.4	0.36	0
CR02	2010s	Mobile Home	Heated Basement	0	0.01	0.3	0.51	0.18	0
CR03	2010s	Mobile Home	Heated Basement	0	0.06	0.15	0.56	0.22	0
CR04	2010s	Mobile Home	Heated Basement	0	0.13	0.24	0.53	0.1	0
CR05	2010s	Mobile Home	Heated Basement	0	0.02	0.05	0.58	0.36	0
CR06	2010s	Mobile Home	Heated Basement	0	0.03	0.04	0.07	0.87	0
CR07	2010s	Mobile Home	Heated Basement	0	0.05	0.08	0.79	0.09	0
CR08	2010s	Mobile Home	Heated Basement	0	0.09	0.23	0.51	0.17	0
CR09	2010s	Mobile Home	Heated Basement	0	0.45	0.09	0.21	0.25	0
CR10	2010s	Mobile Home	Heated Basement	0	0	0.51	0	0.49	0
CR11	2010s	Mobile Home	Heated Basement	0	0.24	0	0.4	0.36	0
CR02	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.3	0.34	0.36	0	0
CR03	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.31	0.34	0.35	0	0
CR04	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.37	0.26	0.37	0	0
CR05	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.33	0.23	0.44	0	0
CR06	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.04	0.56	0	0
CR07	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.38	0.33	0.29	0	0
CR08	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.11	0.15	0.74	0	0
CR09	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.33	0.35	0.32	0	0
CR10	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.91	0	0.09	0	0
CR11	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.04	0.56	0	0
CR02	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.06	0.26	0.45	0.23	0
CR03	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.1	0.34	0.43	0.12	0
CR04	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.12	0.37	0.44	0.07	0
CR05	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.02	0.09	0.78	0.11	0
CR06	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.02	0.34	0.28	0.36	0
CR07	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.08	0.46	0.46	0	0
CR08	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.07	0.06	0.69	0.19	0
CR09	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.55	0.04	0.22	0.19	0
CR10	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.3	0	0.7	0	0
CR11	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.67	0.17	0.07	0.09	0
CR02	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.01	0.3	0.51	0.18	0
CR03	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.06	0.15	0.56	0.22	0
CR04	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.13	0.24	0.53	0.1	0
CR05	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.02	0.05	0.58	0.36	0
CR06	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.03	0.04	0.07	0.87	0
CR07	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.05	0.08	0.79	0.09	0
CR08	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.09	0.23	0.51	0.17	0
CR09	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.45	0.09	0.21	0.25	0
CR10	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.51	0	0.49	0
CR11	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.24	0	0.4	0.36	0
CR02	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.01	0.3	0.51	0.18	0
CR03	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.06	0.15	0.56	0.22	0
CR04	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.13	0.24	0.53	0.1	0
CR05	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.02	0.05	0.58	0.36	0
CR06	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.03	0.04	0.07	0.87	0
CR07	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.05	0.08	0.79	0.09	0
CR08	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.09	0.23	0.51	0.17	0
CR09	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.45	0.09	0.21	0.25	0
CR10	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.51	0	0.49	0
CR11	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.24	0	0.4	0.36	0
CR02	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.3	0.34	0.36	0	0
CR03	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.31	0.34	0.35	0	0
CR04	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.37	0.26	0.37	0	0
CR05	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.33	0.23	0.44	0	0
CR06	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.04	0.56	0	0
CR07	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.38	0.33	0.29	0	0
CR08	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.11	0.15	0.74	0	0
CR09	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.33	0.35	0.32	0	0
CR10	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.91	0	0.09	0	0
CR11	1980s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.04	0.56	0	0
CR02	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.06	0.26	0.45	0.23	0
CR03	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.1	0.34	0.43	0.12	0
CR04	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.12	0.37	0.44	0.07	0
CR05	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.02	0.09	0.78	0.11	0
CR06	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.02	0.34	0.28	0.36	0
CR07	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.08	0.46	0.46	0	0
CR08	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.07	0.06	0.69	0.19	0
CR09	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.55	0.04	0.22	0.19	0
CR10	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.3	0	0.7	0	0
CR11	1990s	Multi-Family with 5+ Units	Heated Basement	0	0.67	0.17	0.07	0.09	0
CR02	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.01	0.3	0.51	0.18	0
CR03	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.06	0.15	0.56	0.22	0
CR04	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.13	0.24	0.53	0.1	0
CR05	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.02	0.05	0.58	0.36	0
CR06	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.03	0.04	0.07	0.87	0
CR07	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.05	0.08	0.79	0.09	0
CR08	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.09	0.23	0.51	0.17	0
CR09	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.45	0.09	0.21	0.25	0
CR10	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0.51	0	0.49	0
CR11	2000s	Multi-Family with 5+ Units	Heated Basement	0	0.24	0	0.4	0.36	0
CR02	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.01	0.3	0.51	0.18	0
CR03	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.06	0.15	0.56	0.22	0
CR04	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.13	0.24	0.53	0.1	0
CR05	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.02	0.05	0.58	0.36	0
CR06	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.03	0.04	0.07	0.87	0
CR07	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.05	0.08	0.79	0.09	0
CR08	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.09	0.23	0.51	0.17	0
CR09	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.45	0.09	0.21	0.25	0
CR10	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0.51	0	0.49	0
CR11	2010s	Multi-Family with 5+ Units	Heated Basement	0	0.24	0	0.4	0.36	0
CR02	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	4.79272e-05
CR03	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000119779
CR04	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000156417
CR05	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	1.92215e-05
CR06	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	9.95049e-06
CR07	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000918748
CR08	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000244442
CR09	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	3.36851e-06
CR10	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	1.89084e-06
CR11	<1940	Single-Family Attached	Heated Basement	0	1	0	0	0	3.69083e-05
CR02	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	2.50903e-05
CR03	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	2.55275e-05
CR04	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	9.20737e-05
CR05	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	1.37845e-05
CR06	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	1.47971e-05
CR07	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.00038472
CR08	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.00013908
CR09	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	4.78103e-06
CR10	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	1.35215e-06
CR11	1940s	Single-Family Attached	Heated Basement	0	1	0	0	0	7.33412e-06
CR02	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	5.26464e-05
CR03	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	4.75467e-05
CR04	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000141629
CR05	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	2.75318e-05
CR06	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	2.21558e-05
CR07	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000419836
CR08	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000217285
CR09	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	7.92192e-06
CR10	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	5.61547e-06
CR11	1950s	Single-Family Attached	Heated Basement	0	1	0	0	0	8.85277e-06
CR02	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	7.29208e-05
CR03	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	5.09961e-05
CR04	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000155426
CR05	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	3.0775e-05
CR06	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	9.13774e-06
CR07	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.00025025
CR08	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000151645
CR09	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	1.36676e-05
CR10	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	4.59276e-06
CR11	1960s	Single-Family Attached	Heated Basement	0	1	0	0	0	3.84167e-06
CR02	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.00018932
CR03	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	9.71176e-05
CR04	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000315885
CR05	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000113965
CR06	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	2.49047e-05
CR07	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.000315159
CR08	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	0.00034669
CR09	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	3.24966e-05
CR10	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	1.12167e-05
CR11	1970s	Single-Family Attached	Heated Basement	0	1	0	0	0	8.21363e-06
CR02	1980s	Single-Family Attached	Heated Basement	0	0.3	0.34	0.36	0	0.000183126
CR03	1980s	Single-Family Attached	Heated Basement	0	0.31	0.34	0.35	0	0.000206691
CR04	1980s	Single-Family Attached	Heated Basement	0	0.37	0.26	0.37	0	0.000301243
CR05	1980s	Single-Family Attached	Heated Basement	0	0.33	0.23	0.44	0	0.000131378
CR06	1980s	Single-Family Attached	Heated Basement	0	0.4	0.04	0.56	0	9.67813e-06
CR07	1980s	Single-Family Attached	Heated Basement	0	0.38	0.33	0.29	0	0.000484718
CR08	1980s	Single-Family Attached	Heated Basement	0	0.11	0.15	0.74	0	0.000547611
CR09	1980s	Single-Family Attached	Heated Basement	0	0.33	0.35	0.32	0	7.94079e-05
CR10	1980s	Single-Family Attached	Heated Basement	0	0.91	0	0.09	0	1.5026e-05
CR11	1980s	Single-Family Attached	Heated Basement	0	0.4	0.04	0.56	0	5.38567e-06
CR02	1990s	Single-Family Attached	Heated Basement	0	0.06	0.26	0.45	0.23	0.000240946
CR03	1990s	Single-Family Attached	Heated Basement	0	0.1	0.34	0.43	0.12	8.35703e-05
CR04	1990s	Single-Family Attached	Heated Basement	0	0.12	0.37	0.44	0.07	0.000448406
CR05	1990s	Single-Family Attached	Heated Basement	0	0.02	0.09	0.78	0.11	0.000117676
CR06	1990s	Single-Family Attached	Heated Basement	0	0.02	0.34	0.28	0.36	1.58622e-05
CR07	1990s	Single-Family Attached	Heated Basement	0	0.08	0.46	0.46	0	0.000423063
CR08	1990s	Single-Family Attached	Heated Basement	0	0.07	0.06	0.69	0.19	0.000484205
CR09	1990s	Single-Family Attached	Heated Basement	0	0.55	0.04	0.22	0.19	6.3131e-05
CR10	1990s	Single-Family Attached	Heated Basement	0	0.3	0	0.7	0	1.00761e-05
CR11	1990s	Single-Family Attached	Heated Basement	0	0.67	0.17	0.07	0.09	3.29495e-06
CR02	2000s	Single-Family Attached	Heated Basement	0	0.01	0.3	0.51	0.18	0.000337547
CR03	2000s	Single-Family Attached	Heated Basement	0	0.06	0.15	0.56	0.22	0.000160044
CR04	2000s	Single-Family Attached	Heated Basement	0	0.13	0.24	0.53	0.1	0.000613812
CR05	2000s	Single-Family Attached	Heated Basement	0	0.02	0.05	0.58	0.36	0.000103302
CR06	2000s	Single-Family Attached	Heated Basement	0	0.03	0.04	0.07	0.87	1.62777e-05
CR07	2000s	Single-Family Attached	Heated Basement	0	0.05	0.08	0.79	0.09	0.000386654
CR08	2000s	Single-Family Attached	Heated Basement	0	0.09	0.23	0.51	0.17	0.000391167
CR09	2000s	Single-Family Attached	Heated Basement	0	0.45	0.09	0.21	0.25	8.42583e-05
CR10	2000s	Single-Family Attached	Heated Basement	0	0	0.51	0	0.49	5.60321e-06
CR11	2000s	Single-Family Attached	Heated Basement	0	0.24	0	0.4	0.36	2.79632e-06
CR02	2010s	Single-Family Attached	Heated Basement	0	0.01	0.3	0.51	0.18	5.76608e-05
CR03	2010s	Single-Family Attached	Heated Basement	0	0.06	0.15	0.56	0.22	4.09456e-05
CR04	2010s	Single-Family Attached	Heated Basement	0	0.13	0.24	0.53	0.1	6.21446e-05
CR05	2010s	Single-Family Attached	Heated Basement	0	0.02	0.05	0.58	0.36	2.58495e-05
CR06	2010s	Single-Family Attached	Heated Basement	0	0.03	0.04	0.07	0.87	3.45553e-06
CR07	2010s	Single-Family Attached	Heated Basement	0	0.05	0.08	0.79	0.09	9.06181e-05
CR08	2010s	Single-Family Attached	Heated Basement	0	0.09	0.23	0.51	0.17	0.000112435
