utility,eiaid,name,label
"Borough of St Clair, Pennsylvania (Utility Company)",16853,RESIDENTIAL SERVICE,542ac8be5257a3a4684b1ab6
Tillamook Peoples Utility Dist,18917,Residential,562e495b5457a31204bc06b2
"City of Seaside Heights, New Jersey (Utility Company)",16864,Residential,542b04a25257a3ad6d4b1ab6
"Town of Hamilton, North Carolina (Utility Company)",7996,Residential Rate,542d6fb65257a38526a21c11
"City of Redding, California (Utility Company)",15783,Residential Service,542ece625257a3e94e3fd2e8
"City of Healdsburg, California (Utility Company)",8348,D-1 Residential Service,542edd785257a3e84e3fd2e8
Indianapolis Power & Light Co,9273,RS - Residential - 0 - 325 KWH per month,58d056d05457a3c01fd557ef
"City of Vernon, California (Utility Company)",19798,Domestic Service,5433fa695257a3b3685d60b1
"City of Vernon, California (Utility Company)",19798,Domestic Service TOU,5433fd405257a395665d60b2
"City of Chattahoochee, Florida (Utility Company)",3406,"Residential, Single Phase",5437ffd85257a3635959604f
"City of Chattahoochee, Florida (Utility Company)",3406,"Residential, Three Phase",543800015257a3485e59604f
"Borough of Watsontown, Pennsylvania (Utility Company)",20206,Residential Service,543d35f75257a32e7b638816
"City of Brownfield, Texas (Utility Company)",2404,Residential Utility Rates,5446bfd75257a3b01069a566
"City of Brownfield, Texas (Utility Company)",2404,Residential Utility - Senior Citizen,5446c09d5257a3591369a569
"City of Burbank Water and Power, California (Utility Company)",2507,Residential - Basic Service,544a7a0c5257a30d7ce6b367
"City of Burbank Water and Power, California (Utility Company)",2507,Residential - Lifeline Service,544a7c0e5257a34f7ce6b367
Weatherford Mun Utility System,20230,Residential service,5453cf495257a3b73d0b7177
"Farmers Electric Coop, Inc (Texas)",6182,Residential (Single Phase),5457994f5257a3683796dffc
"Farmers Electric Coop, Inc (Texas)",6182,Residential (Three phase),54579e6a5257a3d73696dffc
"Town of Frederick, Colorado (Utility Company)",6752,Residential,546620c65257a31113ae56a9
"City of Wapakoneta, Ohio (Utility Company)",20077,Residential Service,546e34f75357a3a144553e48
"City of Napoleon, Ohio (Utility Company)",13209,Residential- Rural,547df37b5357a3a850d03360
"City of Napoleon, Ohio (Utility Company)",13209,Residential Service,547df40c5357a3ab50d03361
"City of Grafton, North Dakota (Utility Company)",7444,Residential,5489cb985357a30133f0c30a
"City of Albemarle, North Carolina (Utility Company)",232,RESIDENTIAL SERVICE - SCHEDULE RS,548a0ac05357a30238f0c30c
City & County of San Francisco (Utility Company),16612,R-2 Low-Income Residential Service,587e79955457a3ee1b316ce6
Indiana Michigan Power Co (Indiana),9324,Residential,577fc6d75457a397433068ee
"City of Concord, North Carolina (Utility Company)",4150,Residential,548b426a5357a3897cd11dc9
Gold Country Energy,56739,Residential Rate,548b4b4a5357a3887cd11dca
"City of Concord, North Carolina (Utility Company)",4150,Residential- Energy Star- Standard (Schedule ES),548f25b65357a3bd352f2cdb
"City of Newton, North Carolina (Utility Company)",13561,Residential Service,54b586835357a39176fe8c6f
"City of Newton, North Carolina (Utility Company)",13561,Residential Service- Energy Efficient,54b58a155357a3ed77fe8c6e
Flathead Electric Coop Inc,6395,Residential - RES01 - Single Phase,56295d305457a3006b418741
Big Horn Rural Electric Co,1675,"Small Time-of-Use (STU) Three Phase, (200 amp/30 kVA or less)",56295a5d5457a3ab75418740
Cheyenne Light Fuel & Power Co,3461,Residential Service,5629516c5457a3b556418740
PUD No 1 of Grays Harbor Cnty,7548,Residential,5630eea25457a3d315bc06b2
Flathead Electric Coop Inc,6395,Residential - RES01 - Three Phase,56295d805457a38e1b418740
Big Horn Rural Electric Co,1675,"Small Time-of-Use (STU) Single Phase, (200 amp/15 kVA or less)",56295d9b5457a3b713418740
Big Horn Rural Electric Co,1675,"Small General Service (SGS)Three Phase, (200 amp/30 kVA or less)",56295dfd5457a32329418740
"City of Kinston, North Carolina (Utility Company)",10345,Residential Service (General) E21,54b684655357a3cf0d3893e1
"City of Kinston, North Carolina (Utility Company)",10345,Residential Service (General) E21 - Three Phase,54b684d55357a35b0d3893e3
"City of Kinston, North Carolina (Utility Company)",10345,Residential Time-of-Use Service Single Phase (E95),54b685455357a3590d3893e1
"City of Kinston, North Carolina (Utility Company)",10345,Residential Time-of-Use Service (E95) - Three Phase,54b686035357a35a0d3893e2
"Wheatland Electric Coop, Inc (Colorado)",20510,General Service (09-GS),54b81da15357a363214be8fc
Imperial Irrigation District,9216,SCHEDULE D RESIDENTIAL SERVICE,54bfe5a35357a34d756bdba2
Brunswick Electric Member Corp,24889,Residential,54c903465357a3f504125a43
Halifax Electric Member Corp,7978,RESIDENTIAL SERVICE,54c9119e5357a39b05125a43
"City of Whitesboro, Texas (Utility Company)",20588,Residential Service,54cbc25d5357a3472b00ca87
Roanoke Electric Member Corp,16101,Residential Service,54d24dc45357a3617ddbda4c
Southeast Colorado Power Assn,17592,Farm & Home/Single Phase - General,54e23eac5357a3be1649f631
Sharyland Utilities LP,17008,Residential LSP POLR,54e4de865357a3bb49d712c6
Sharyland Utilities LP,17008,Residential LSP POLR(McAllen Service Area),54e4eb9e5357a35449d712c6
Snapping Shoals El Member Corp,17832,Residential Electric Rate,54e758e95357a39062246f99
Rockland Electric Co (New Jersey),16213,Residential Service,54eb6f205357a36518d31519
Rockland Electric Co (New Jersey),16213,Residential Service TOU,54eb74d25357a3f717d3151a
Rockland Electric Co (New Jersey),16213,Residential Service TOU,54eb75715357a3fb17d31519
"Mountain Electric Coop, Inc (North Carolina)",13027,Schedule RS- Residential Class 22,54ee0ad15357a37548b837e7
CenterPoint Energy,8901,Residential LSP POLR,54f0a66b5357a3a17fa9f699
Entergy Texas Inc.,55937,Residential Service - Time Of Day,5772eb355457a34866ff4c82
United Illuminating Co,19497,Residential Service,54f73e0a5357a304241cbccf
United Illuminating Co,19497,Residential Service Time-of-Use,54f740a75357a3cc251cbccf
Sawnee Electric Membership Corporation,16865,Residential Rate Single Phase (Schedule H-18),54f746c55357a3c8251cbccf
Sawnee Electric Membership Corporation,16865,Residential Service- Three Phase (Schedule H-18),54f747865357a311261cbccf
Nantucket Electric Co (Massachusetts),13206,Residential Low Income Regular R-2,54f74a825357a3c9251cbccf
Nantucket Electric Co (Massachusetts),13206,Residential Regular R-1,54f74bbb5357a3c8251cbcd0
Nantucket Electric Co (Massachusetts),13206,Residential Time-of-Use R-4,54f74fe45357a39f251cbccf
Sawnee Electric Membership Corporation,16865,Residential Time of Use Rate (Schedule TU-22)- Single Phase,54f7509b5357a3d2251cbccf
Sawnee Electric Membership Corporation,16865,Residential Time of Use- Schedule TU-22- Three Phase,54f7535d5357a3ce251cbccf
Sussex Rural Electric Coop Inc,40299,Residential Service(New Jersey),54f9e3ca5357a3225db4b12d
Sussex Rural Electric Coop Inc,40299,Residential Service(New York),54f9e9ba5357a37c5cb4b12d
"City of Anderson, Indiana (Utility Company)",636,Residential,556611cd5457a38533084543
Delta Montrose Electric Assn,5086,Residential Geo-Exchange System,556617c95457a38d07084543
Delta Montrose Electric Assn,5086,Residential Three-Phase,556616be5457a3cc5b084541
Delta Montrose Electric Assn,5086,Optional Residential Time Of Use,556617055457a3b043084542
"City of Gilbert, Minnesota (Utility Company)",7194,Residential,550b351f5357a312732b0d3c
Unitil Energy Systems (Massachusetts),24590,Standard Residential Rate R-1,55157f495357a3fa5c84f75b
Unitil Energy Systems (Massachusetts),24590,Low Income Residential Optional Fuel Assistance Rate R-2,55157fac5357a3f65c84f75b
"City of Madison, Minnesota (Utility Company)",11482,Residential,55197ad65357a3e22e0caa2f
Minnesota Valley Electric Coop,12651,Residential General Service Rates,551c25da5357a3ff6197868f
New River Light & Power Co,13482,SCHEDULE R (RESIDENTIAL USE),551c27005357a3706197868f
Ontonagon County R E A,14156,Schedule  AS,551eb6495357a3a213e1bc2c
"City of Gallatin, Tennessee (Utility Company)",6923,Residential,552556005357a3c42d7418a1
Missouri Rural Electric Coop,12700,Residential Single-Phase,552be17b5357a3bc36002a77
Randolph Electric Member Corp,15671,A25 - SINGLE-PHASE SERVICE,552e79855357a3985840adda
Randolph Electric Member Corp,15671,A25EE - SINGLE-PHASE ENERGY EFFICIENT HOME SERVICE,552e7c195357a3205840adda
Randolph Electric Member Corp,15671,A25TOU - SINGLE-PHASE TIME-OF-USE SERVICE,552e852a5357a3ec5840adda
"City of Luverne, Minnesota (Utility Company)",11332,Farm Mixed - Residential and non-residential uses (1),553528bc5357a3b106df3842
"City of Luverne, Minnesota (Utility Company)",11332,General Residential,553530ca5357a38307df3842
"National Grid Generation, LLC",26751,Standard Service (SC-1) (New York - Includes standard offer electricity service),56a8fb5b5457a3b45b074327
Central Electric Membership Corporation,3250,Residential Time Of Day Service - (Demand/Energy)Three Phase,5553a08e5457a3012d8b456d
Central Electric Membership Corporation,3250,Residential Time of Day Service (D/E) Single Phase,5554ddd25457a3b8748b4569
Central Electric Membership Corporation,3250,Residential Time-of-Day Single Phase,5554e1c15457a33d558b4567
Carteret-Craven El Member Corp,3107,Residential Service Single Phase,539fc7baec4f024d2f53df50
Carteret-Craven El Member Corp,3107,Residential Service Time-of-Use Single Phase,539f6f11ec4f024411ecca23
Carteret-Craven El Member Corp,3107,Residential Solar Energy Service Three Phase,539fb89cec4f024bc1dc193f
Carteret-Craven El Member Corp,3107,Residential Solar Energy Service Single Phase,539fc7ccec4f024d2f53e024
Madison Gas & Electric Co,11479,Residential Service,5565cd8d5457a38907084541
Madison Gas & Electric Co,11479,TOD Residential Time of Day,5565d9a55457a3241c084541
Pioneer Power and Light Co,15086,General and Residential Service (Single-Phase) Optional Time-of-Day Gs-2 Option B,539fcbadec4f024d2f54081a
"City of Concord, North Carolina (Utility Company)",4150,Residential- Energy Star- All- Electric,539fcb10ec4f024d2f540238
Pioneer Power and Light Co,15086,General and Residential Service (Three-Phase) Optional Time-of-Day Gs-2 Option A,539f6decec4f024411ecbbcb
Pioneer Power and Light Co,15086,General and Residential Service (Single-Phase) Optional Time-of-Day Gs-2 Option A,539f6e4cec4f024411ecc0df
Haywood Electric Member Corp,8333,10 Small General Service Single Phase,556f1cb65457a30019db22a2
Haywood Electric Member Corp,8333,11 Small General Service Three Phase,556f1cd75457a30419db22a3
Haywood Electric Member Corp,8333,PPM-10 Small General Prepay Meter Service Single Phase,556f1f1d5457a3421bdb22a2
"Town of Hookerton, North Carolina (Utility Company)",8825,RESIDENTIAL SERVICE,556f63775457a3a23cdb22a2
Black Hills Power Inc,19545,Residential Service: R,557060835457a30f19db22aa
"City of Statesville, North Carolina (Utility Company)",18022,RESIDENTIAL SERVICE,55706fb55457a37354db22a3
"City of Huntsville, Alabama (Utility Company)",9094,Schedule RS - Residential,58d3e3d25457a33b74d557ef
Groton Dept of Utilities,7716,Residential,5575c5475457a3f3748ba379
Groton Dept of Utilities,7716,"Residential, GRT",5575c6505457a3de4d8ba379
"City of Cheney, Washington (Utility Company)",3420,Schedule 1 - Residential Rate Single Phase,5575db745457a3e24d8ba37b
"City of Westby, Wisconsin (Utility Company)",20434,Residential TOU (7am-7pm peak time),539fc1f0ec4f024c27d8ac77
"City of Westby, Wisconsin (Utility Company)",20434,Residential,539f6af9ec4f024411ec96d9
Black Hills/Colorado Elec.Utility Co. LP,56146,Residential Service: RS-1,5576fb265457a3964c8ba37f
Black Hills/Colorado Elec.Utility Co. LP,56146,Residential Service: RS-2,557701c85457a3bc1e8ba375
Black Hills/Colorado Elec.Utility Co. LP,56146,Residential Service: RS-3,557704435457a3de4d8ba37e
South Central Indiana REMC,12929,Residential Demand Reduction Rate - RS - DR,55773d025457a319618ba377
South Central Indiana REMC,12929,Residential & Farm Rate - RS - HP,55773e915457a3e9438ba379
Corn Belt Energy Corporation,4362,RATE 1 Residential & Farm Service (Central Region),539fb8afec4f024bc1dc1a69
Corn Belt Energy Corporation,4362,RATE 2 Residential & Farm Service - Three Phase (Central Region),539fb670ec4f024bc1dc0085
Corn Belt Energy Corporation,4362,RATE 2 Residential & Farm Service - Three-Phase (Northern Region),539fb6daec4f024bc1dc054f
Corn Belt Energy Corporation,4362,RATE 12 Residential Electrically Heated Apartments (Central Region),539fc2b0ec4f024c27d8b43d
Miami-Cass County Rural E M C,12406,RATE SCHEDULE DG-1 Member Generated less than/equal to 10 kW,557898585457a39d428ba378
Miami-Cass County Rural E M C,12406,RATE SCHEDULE DG-2 Member Generated Power  10kW,557898ed5457a30e1d8ba378
Hawaii Electric Light Co Inc,8287,"SCHEDULE ""R"" Residential Service-Single Phase",5579a0775457a3512a8ba375
Hawaii Electric Light Co Inc,8287,"SCHEDULE ""R"" Residential Service-Three Phase",5579a0cc5457a3f0108ba375
Hawaii Electric Light Co Inc,8287,SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Single Phase,5579acc35457a302378ba376
Hawaii Electric Light Co Inc,8287,SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Three Phase,5579ad6c5457a34f2a8ba376
The Potomac Edison Co (Maryland),15263,Schedule R Residential Service,557b35a25457a3b2028ba377
Piedmont Electric Member Corp,15023,RESIDENTIAL SERVICE Three-Phase(RS-3),558429525457a3fd146c88a2
Piedmont Electric Member Corp,15023,RESIDENTIAL SERVICE - ENERGY EFFICIENT SINGLE PHASE(EE-1),558429d95457a38e336c88a2
Piedmont Electric Member Corp,15023,RESIDENTIAL SERVICE - ENERGY EFFICIENT THREE PHASE(EE-3),55842b625457a3f1586c88a4
Piedmont Electric Member Corp,15023,Residential Service Single Phase,558420765457a3842d6c88aa
Piedmont Electric Member Corp,15023,RESIDENTIAL SERVICE - ENERGY STAR All- Electric Single Phase(RS-ES),55842c995457a3b71c6c88a2
Piedmont Electric Member Corp,15023,RESIDENTIAL SERVICE - ENERGY STAR All- Electric Three Phase (RS-ES),55842d365457a38e336c88a3
Piedmont Electric Member Corp,15023,RESIDENTIAL SERVICE - ENERGY STAR Standard Single Phase,55842de75457a3b21c6c88a2
Piedmont Electric Member Corp,15023,RESIDENTIAL SERVICE - ENERGY STAR Standard Three Phase,55842e965457a3fd146c88a3
Piedmont Electric Member Corp,15023,RESIDENTIAL TIME-OF-DAY - DEMAND/ENERGY Single-Phase(R/SGS-TOD-1),55843d325457a3b21c6c88a3
Piedmont Electric Member Corp,15023,RESIDENTIAL - TIME-OF-DAY - ENERGY ONLY Three Phase,558ab8d55457a3ff588b4568
Southern Public Power District,17642,Rural Residential and Farm Service,558b008a5457a3f1738b4568
Southern Public Power District,17642,Village Residential Service,558b020e5457a3c9028b4569
"City of Owatonna, Minnesota (Utility Company)",14246,Residential Service Rate,558dc0ba5457a3d00b8b4567
Orange & Rockland Utils Inc,14154,SC1 Residential - Bundled Service,5592b9305457a3e648ce826c
Orange & Rockland Utils Inc,14154,"SC19 Residental Time Of Use (multiple bills, full service)",5594102c5457a32d42ce826e
Wagoner Public Works Authority,20163,Residential Service,559567685457a35a7fce826e
"City of Arcadia, Wisconsin (Utility Company)",765,Residential Service,559582dd5457a35a7fce826f
"City of Arcadia, Wisconsin (Utility Company)",765,Residential Service- Three Phase,559583405457a34034ce8271
Edgecombe-Martin County E M C,5656,Residential Service,559c054e5457a3a663271884
"Town of Middletown, Indiana (Utility Company)",12476,Residential Service,539f6fb9ec4f024411ecd15d
"Village of Cashton, Wisconsin (Utility Company)",3156,Rg-1 Residential Service Single Phase,539fb6ebec4f024bc1dc062d
"Village of Muscoda, Wisconsin (Utility Company)",13145,Residential Service  Optional Time-of-Day- Single,55b93e8e5457a3e449995e8f
"Village of Muscoda, Wisconsin (Utility Company)",13145,Residential Service  Optional Time-of-Day- Three,55b93f4d5457a31353995e8d
"Village of Viola, Wisconsin (Utility Company)",19867,Rg-1 Residential Three Phase Service,539fb740ec4f024bc1dc0977
"Village of Viola, Wisconsin (Utility Company)",19867,Rg-1 Residential Single Phase Service,539f7209ec4f024411ececad
"City of Lewes, Delaware (Utility Company)",10935,Residential,539fb47aec4f024bc1dbe9dd
"City of Garrett, Indiana (Utility Company)",6970,Residential Service,539fb62cec4f024bc1dbfd97
"City of Jackson, Georgia (Utility Company)",9573,RESIDENTIAL,539f761dec4f024411ed1beb
"Town of Knightstown, Indiana (Utility Company)",10407,RS Electric Residential Service,55ca45875457a3f60455f066
"Village of Morrisville, Vermont (Utility Company)",12989,Residential Demand Rate Schedule 11,55e476e55457a33c5f8e8007
"Northern Neck Elec Coop, Inc",13762,SCHEDULE R-3-U RESIDENTIAL SERVICE,539fc24cec4f024c27d8b04f
Wyrulec Company,21079,"General Service (Optional, Single-Phase) Residential GS-2",539fc37cec4f024c27d8bc99
Marshall County Rural E M C,11767,RESIDENTIAL AND FARM SERVICE(SCHEDULE A-8),539fc9c3ec4f024d2f53f4c8
"City of Laurel, Nebraska (Utility Company)",10760,Residential Service All Ellectric,539fcb5bec4f024d2f540534
"City of Lebanon, Missouri (Utility Company)",10832,RESIDENTIAL,539f6e0bec4f024411ecbda5
"Grand Valley Rrl Pwr Line, Inc",7563,"Farm and Home (Residential Home) Service, Schedule (10)-FH-1",56210f155457a32215a988fe
"Grand Valley Rrl Pwr Line, Inc",7563,Time of Use - Farm and Home: Schedule TOU-1,562113c05457a31619a988fe
Stillwater Utilities Authority,18125,Block Billing Service (BB),562120b55457a35e5aa98900
Stillwater Utilities Authority,18125,Low Usage Resdiential Service (LURS),5621229b5457a3bb24a988ff
Stillwater Utilities Authority,18125,Residential Heat Pump Rate (RHP),562123df5457a35e5aa98901
"City of Harmony, Minnesota (Utility Company)",8131,Residential Electric Service,539fbd49ec4f024c27d87a19
"City of Franklin, Virginia (Utility Company)",6715,Residential,562e52265457a3b314bc06b2
Electrical Dist No2 Pinal Cnty,15048,Residential Solar Rate Schedule No. 5S,5636c1b45457a372121090ee
"City of Lakin, Kansas (Utility Company)",10628,Residential,539f6dbbec4f024411ecb961
"Town of Reading, Massachusetts (Utility Company)",15748,Residential Time-of-Use Schedule A2 Rate,5647b0595457a3fe3785a255
NSTAR Electric Company,54913,South Shore Residential R-1 Annual BS (32),564f6e3c5457a3a221c58358
"City of Fort Collins, Colorado (Utility Company)",6604,RESIDENTIAL ENERGY SERVICE,566885545457a3aa10b1cdd4
"City of Fort Collins, Colorado (Utility Company)",6604,RESIDENTIAL DEMAND SERVICE,5668860e5457a3bc78b1cdd4
"City of Fort Collins, Colorado (Utility Company)",6604,RESIDENTIAL ENERGY SERVICE-Medical Assistance Program(Electrical Durable equipment),566886a35457a3c610b1cdd4
"Town of Reading, Massachusetts (Utility Company)",15748,Residential Schedule A Rate,5647adbb5457a3023885a255
Ohio Edison Co,13998,RS (Residential Service),56732bb15457a32b637bbfb4
"City of San Antonio, Texas (Utility Company)",16604,RE - Residential Service,567487a45457a36c3d7bbfb4
Entergy Gulf States Louisiana LLC,55936,Residential Service (RS-G),568da89e5457a3d62eabca37
The Toledo Edison Co,18997,RS (Residential Service),56902b575457a3e133abca30
The Narragansett Electric Co,13214,A-16 (Residential Service),5696d6a65457a3ea11c53ea1
The Narragansett Electric Co,13214,Residential Low income (A-60),5696d79c5457a38d16c53ea1
NorthWestern Energy,13809,Rate 10: Residential Electric,569d6e295457a3b0693910b8
Cleveland Electric Illum Co,3755,RS (Residential Service),5696e5975457a30031c53ea3
Jersey Central Power & Lt Co (New Jersey),9726,Residential Service,5696ee835457a3432ac53ea1
Jersey Central Power & Lt Co (New Jersey),9726,Residential TOD Service,569966dc5457a34732c53ea2
West Penn Power Co,20387,Domestic Service Schedule 10 (Residential Service),56a26a5b5457a31e5c3910b8
West Penn Power Co,20387,10 Residential Service TOU Rate,56a27b935457a317163910b8
Consumers Energy Co,4254,Residential Service - Secondary (Rate RS),56a2a8135457a3dc7e3910b9
Consumers Energy Co,4254,Residential ToD Service - Secondary (Rate RT),56a2ae985457a313653910b9
Georgia Power Co,7140,SCHEDULE TOU-REO-10 TIME OF USE - RESIDENTIAL ENERGY ONLY,56a8f6885457a32b13074327
Georgia Power Co,7140,SCHEDULE R-22 RESIDENTIAL SERVICE,56a8f4b95457a3e34d074327
"National Grid Generation, LLC",26751,Regular Residential (R-1) (Massachusetts - Includes Basic Service Rate Standard Offer),56a8f7645457a32a13074327
Georgia Power Co,7140,TOU-Residential Demand (TOU-RD-3),56a8f9a55457a3e277074327
NSTAR Electric Company,54913,Greater Boston Residential R-1 (A1),56a914de5457a32b13074328
NSTAR Electric Company,54913,Cambridge Electric Light Company Residential R-1 (01),56a9225b5457a3b65b074329
NSTAR Electric Company,54913,Greater Boston Optional Residential Time-of-Use R-4 (A5),56a92a025457a3552f074329
Alabama Power Co,195,Rate PAE - Option A - Single Phase,56a94b015457a3f52b074328
Alabama Power Co,195,Rate PAE - Option A - Three Phase,56a94c2b5457a3f52b074329
Alabama Power Co,195,Rate PAE - Option B - Single Phase Demand Customers,56a94f045457a34225074327
Alabama Power Co,195,Rate PAE - Option B - Single Phase Standard Customers,56a94ff95457a3043d074327
Alabama Power Co,195,Rate PAE - Option B - Single Phase TOU Customers,56a950a85457a3013d074327
Alabama Power Co,195,Rate PAE - Option B - Three Phase,56a951265457a33d25074327
Alabama Power Co,195,Rate PAE - Option C - Single Phase,56a951b75457a34a0e074327
Alabama Power Co,195,Rate PAE - Option C - Three Phase,56a9526c5457a3be15074327
Owen Electric Coop Inc,14251,Schedule 1-B2- Farm and Home TOD,58de66665457a34d273d33cc
Owen Electric Coop Inc,14251,Schedule 1-B1- Farm & Home- TOD,58de65ad5457a307443d33cc
Union Electric Co,19436,1(M) Residential Service Rate,56ab99535457a34f7c074327
Union Electric Co,19436,1(M)TOD-Residential Time Of Day,56ab9ab55457a35b61074327
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 9,586bdd365457a30f661c9605
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 8,586bdca45457a34f5e1c9605
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 10,586bddcf5457a310661c9605
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 14,586bdee75457a30f661c9606
Ohio Power Co,14006,Residential Service Bundled (RS),56be4c9f5457a3af1e8b456c
Ohio Power Co,14006,Residential Time-of-Day Bundled (RS-TOD),56be50f05457a332548b456e
NSTAR Electric Company,54913,Cambridge Electric Light Company Optional Residential Time-of-Use R-5 (48),56c7856f5457a32664b338bb
NSTAR Electric Company,54913,Western Massachusetts Residential Electric R-1 (A1),56c799675457a35039b338bd
PPL Electric Utilities Corp,14715,RS (Residential Service),56cb8f015457a3ed0efd6d38
Progress Energy Carolinas Inc,3046,Residential Service-Time of Use (R-TOUD-36) - Single Phase,56cba2645457a3a74cfd6d3a
Progress Energy Carolinas Inc,3046,Residential Time Of Use Schedule (R-TOUD-36) - Three Phase,56cba4535457a38946fd6d39
"Duke Energy Carolinas, LLC",5416,RS (Residential Service),56d0c74a5457a3ab2cfd6d39
"Duke Energy Carolinas, LLC",5416,"ES (Residential Service Energy Star, Standard)",56d0d49a5457a3c566fd6d38
"Duke Energy Carolinas, LLC",5416,RT (Residential Service Time of Use),56d0d5765457a32457fd6d3b
Potomac Electric Power Co,15270,Residential All - Electric Service - Schedule AE,56e06efe5457a3ad2cfe4449
South Carolina Electric&Gas Co,17539,5 (Residential Service Time-Of-Use),56e9822e5457a34373544164
South Carolina Electric&Gas Co,17539,6 (Residential Service Energy Conservation Rate),56e982ef5457a3d726544165
South Carolina Electric&Gas Co,17539,7 (Residential Service Time-Of-Use Demand),56e983b65457a34373544165
South Carolina Electric&Gas Co,17539,8 (Residential Service),56e984735457a34a06544164
Nevada Power Co,13407,RS - NEM,56ea38735457a38c55544165
"Duke Energy Carolinas, LLC (South Carolina)",5416,Residential - RS,56eac6b15457a3d726544167
"Duke Energy Carolinas, LLC (South Carolina)",5416,Residential Service Energy Star Standard ES,56eac8f65457a3d726544168
"Duke Energy Carolinas, LLC (South Carolina)",5416,Residential Time-of-Use RT,56eaca135457a36245544165
Oklahoma Gas & Electric Co,14063,Residential Service Time-Of-Use(R-TOU),56eb166f5457a34013544164
Oklahoma Gas & Electric Co,14063,R-VPP Residental Variable Peak Pricing,56eb182b5457a38371544164
Oklahoma Gas & Electric Co,14063,RT-CPP Residential Time-of-Use with CPP,56eb18ba5457a3775c544164
Public Service Elec & Gas Co,15477,RHS - Residential Heating Service,56f069475457a3fb127112bc
Niagara Mohawk Power Corp.,13573,SC1- Zone A,56f595835457a3177a7112bc
Niagara Mohawk Power Corp.,13573,SC1- Zone B,56f598a45457a3177a7112bd
Niagara Mohawk Power Corp.,13573,SC1- Zone C,56f5990b5457a3674e7112bc
Niagara Mohawk Power Corp.,13573,SC1- Zone D,56f599715457a3664e7112bc
Niagara Mohawk Power Corp.,13573,SC1- Zone E,56f59a085457a377077112bc
Niagara Mohawk Power Corp.,13573,SC1- Zone F,56f59a715457a3033f7112bc
Niagara Mohawk Power Corp.,13573,SC1C (TOU)- Zone A,56f59f3b5457a326077112bc
Niagara Mohawk Power Corp.,13573,SC1C (TOU)- Zone B,56f5a3bc5457a326077112bd
Niagara Mohawk Power Corp.,13573,SC1C (TOU)- Zone C,56f5a5195457a377077112bd
Niagara Mohawk Power Corp.,13573,SC1C (TOU)- Zone D,56f5a5d65457a3f8207112bc
Niagara Mohawk Power Corp.,13573,SC1C (TOU)- Zone E,56f5a7875457a3033f7112bd
Niagara Mohawk Power Corp.,13573,SC1C (TOU)- Zone F,56f5a8625457a377077112be
Indiana Michigan Power Co (Michigan),9324,Residential - TOD2,577fd8385457a3c0433068ee
Connecticut Light & Power Co,4176,Residential Electric Service,56fef0125457a3a02831b39a
Connecticut Light & Power Co,4176,Rate 7 - Residential Time-Of-Day Electric Service,56fef15c5457a3261e31b399
Southwestern Public Service Co (Texas),17718,Residential Service,5702e3235457a380703158bc
Southwestern Public Service Co (Texas),17718,Residential Service - Alternate Experiemential Time of Use,5702e68f5457a38b6f3158bc
Nevada Power Co,13407,LRS-NEM,571137ff5457a3852be65442
Sierra Pacific Power Co (Nevada),17166,D1 - NEM,571138c95457a33319e65444
Cleco Power LLC,3265,Residential Service,5717f38c5457a3f209fc9aff
Jacksonville Electric Authority,9617,RS Residential Electric,58c9b4035457a33209a6d668
"Beartooth Electric Coop, Inc",1417,Residential,57196af65457a3e215fc9aff
"Broad River Electric Coop, Inc",2212,Standard Residential 10,571ad3635457a3de15fc9b01
"Broad River Electric Coop, Inc (North Carolina)",2212,Standard Residential 10,571ad3dc5457a31e2cfc9b00
Kentucky Power Co,22053,Residential Service,58c9796d5457a38c3da6d668
Westar Energy Inc,22500,Residential,57214c025457a3095fb3387b
PUD No 2 of Grant County,14624,Domestic Service (Rate Schedule No. 1),5723c5125457a3bd5cb3387c
Mississippi Power Co,12686,Residential Electric Service  (R-55) Single-Phase,5723d2f85457a3c05cb3387d
Mississippi Power Co,12686,Residential Electric Service (R-55) Three-Phase,5723d5045457a37e62b3387c
Dayton Power & Light Co,4922,Residential Service,572a65c15457a30c35ade1d1
Dayton Power & Light Co,4922,Residential Heating Service,572a68ea5457a34f6fade1d1
Delmarva Power,5027,Residential Service (Bundled),572cf9e35457a3e366ade1d1
Delmarva Power,5027,Residential TOU Non-Demand Service (Bundled),572cfd895457a3d966ade1d1
Green Mountain Power Corp,7601,Rate 11: Residential Optional Time of Use-Electric Assistance Program (EAP),57310f095457a3ad5fa31af8
Green Mountain Power Corp,7601,Rate 61: Residential Time Of Day - Electric Assistance Program (EAP),573114685457a3750aa31af9
South Carolina Pub Serv Auth,17543,RESIDENTIAL TIME-OF-USE RATE SCHEDULE RT-16,57362ccc5457a3c54ba31af8
South Carolina Pub Serv Auth,17543,RESIDENTIAL TRANSITION ADJUSTMENT SCHEDULE RTA-16,57362d9d5457a34c40a31af8
Pennsylvania Electric Co (Pennsylvania),14711,Residential Service Rate,57363d835457a3af06a31af8
