Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating Only	Option=Heating and Cooling	Option=None	sample_count	sample_weight	resstock_probability
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	12837.906250	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	12837.906250	0.000007
Single-Family Attached	None	Non-Ducted Heat Pump	1980s	0.000000	0.020576	0.000000	0.979424	24.000000	24184.539062	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1980s	0.000000	0.020576	0.000000	0.979424	24.000000	24184.539062	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	12837.906250	0.000378
Single-Family Attached	Heat Pump	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	12837.906250	0.000000
Single-Family Attached	None	Non-Ducted Heating	1980s	0.000000	0.020576	0.000000	0.979424	24.000000	24184.539062	0.000382
Single-Family Attached	Room AC	Non-Ducted Heating	1980s	0.000000	0.020576	0.000000	0.979424	24.000000	24184.539062	0.000488
Single-Family Attached	Central AC	None	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	13226.933594	0.000004
Single-Family Attached	Heat Pump	None	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	13226.933594	0.000000
Single-Family Attached	None	None	1980s	0.000000	0.000000	0.000000	1.000000	24.000000	24917.402344	0.000003
Single-Family Attached	Room AC	None	1980s	0.000000	0.000000	0.000000	1.000000	24.000000	24917.402344	0.000000
Single-Family Attached	Central AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.013214	0.986786	80.000000	144946.734375	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	1990s	0.000000	0.000000	0.013214	0.986786	80.000000	144946.734375	0.000079
Single-Family Attached	None	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	17.000000	19193.560547	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	17.000000	19193.560547	0.000000
Single-Family Attached	Central AC	Ducted Heating	1990s	0.000000	0.000000	0.013214	0.986786	80.000000	144946.734375	0.002227
Single-Family Attached	Heat Pump	Ducted Heating	1990s	0.000000	0.000000	0.013214	0.986786	80.000000	144946.734375	0.000257
Single-Family Attached	None	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	17.000000	19193.560547	0.000339
Single-Family Attached	Room AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	17.000000	19193.560547	0.000038
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.109251	0.890749	7.000000	8769.797852	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.109251	0.890749	7.000000	8769.797852	0.000000
Single-Family Attached	None	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	8254.335938	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	8254.335938	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.109251	0.890749	7.000000	8769.797852	0.000291
Single-Family Attached	Heat Pump	Non-Ducted Heating	1990s	0.000000	0.000000	0.109251	0.890749	7.000000	8769.797852	0.000000
Single-Family Attached	None	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	8254.335938	0.000128
Single-Family Attached	Room AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	8254.335938	0.000214
Single-Family Attached	Central AC	None	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	9035.548828	0.000048
Single-Family Attached	Heat Pump	None	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	9035.548828	0.000000
Single-Family Attached	None	None	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	8504.467773	0.000000
Single-Family Attached	Room AC	None	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	8504.467773	0.000000
Single-Family Attached	Central AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	2000s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.000428
Single-Family Attached	None	Ducted Heat Pump	2000s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	2000s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000000
Single-Family Attached	Central AC	Ducted Heating	2000s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.002653
Single-Family Attached	Heat Pump	Ducted Heating	2000s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.000244
Single-Family Attached	None	Ducted Heating	2000s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000245
Single-Family Attached	Room AC	Ducted Heating	2000s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000116
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000000
Single-Family Attached	None	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000081
Single-Family Attached	Heat Pump	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000044
Single-Family Attached	None	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000042
Single-Family Attached	Room AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000269
Single-Family Attached	Central AC	None	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	1924.879395	0.000016
Single-Family Attached	Heat Pump	None	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	1924.879395	0.000000
Single-Family Attached	None	None	2000s	0.000000	0.000000	0.000000	1.000000	6.000000	2755.439941	0.000007
Single-Family Attached	Room AC	None	2000s	0.000000	0.000000	0.000000	1.000000	6.000000	2755.439941	0.000000
Single-Family Attached	Central AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	2010s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.000106
Single-Family Attached	None	Ducted Heat Pump	2010s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	2010s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000000
Single-Family Attached	Central AC	Ducted Heating	2010s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.000370
Single-Family Attached	Heat Pump	Ducted Heating	2010s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688	0.000034
Single-Family Attached	None	Ducted Heating	2010s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000034
Single-Family Attached	Room AC	Ducted Heating	2010s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195	0.000016
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000000
Single-Family Attached	None	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000013
Single-Family Attached	Heat Pump	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259	0.000007
Single-Family Attached	None	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000007
Single-Family Attached	Room AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461	0.000044
Single-Family Attached	Central AC	None	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1924.879395	0.000014
Single-Family Attached	Heat Pump	None	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1924.879395	0.000000
Single-Family Attached	None	None	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2755.439941	0.000006
Single-Family Attached	Room AC	None	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2755.439941	0.000000
Single-Family Attached	Central AC	Ducted Heat Pump	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281	0.000171
Single-Family Attached	None	Ducted Heat Pump	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125	0.000000
Single-Family Attached	Central AC	Ducted Heating	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281	0.002562
Single-Family Attached	Heat Pump	Ducted Heating	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281	0.000200
Single-Family Attached	None	Ducted Heating	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125	0.002141
Single-Family Attached	Room AC	Ducted Heating	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125	0.003368
Single-Family Attached	Central AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949	0.000000
Single-Family Attached	None	Non-Ducted Heat Pump	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949	0.000482
Single-Family Attached	Heat Pump	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949	0.000000
Single-Family Attached	None	Non-Ducted Heating	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250	0.000830
Single-Family Attached	Room AC	Non-Ducted Heating	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250	0.005537
Single-Family Attached	Central AC	None	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	8175.864258	0.000195
Single-Family Attached	Heat Pump	None	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	8175.864258	0.000000
Single-Family Attached	None	None	<1940	0.000000	0.000000	0.000000	1.000000	57.000000	92496.000000	0.000000
Single-Family Attached	Room AC	None	<1940	0.000000	0.000000	0.000000	1.000000	57.000000	92496.000000	0.000000
Single-Family Detached	Central AC	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500	0.001261
Single-Family Detached	None	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875	0.000000
Single-Family Detached	Central AC	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500	0.013373
Single-Family Detached	Heat Pump	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500	0.000831
Single-Family Detached	None	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875	0.003723
Single-Family Detached	Room AC	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875	0.003698
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625	0.000000
Single-Family Detached	None	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625	0.001393
Single-Family Detached	Heat Pump	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625	0.000223
Single-Family Detached	None	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625	0.002216
Single-Family Detached	Room AC	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625	0.005034
Single-Family Detached	Central AC	None	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	37444.835938	0.000071
Single-Family Detached	Heat Pump	None	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	37444.835938	0.000000
Single-Family Detached	None	None	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	169301.468750	0.000287
Single-Family Detached	Room AC	None	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	169301.468750	0.000071
Single-Family Detached	Central AC	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000	0.000403
Single-Family Detached	None	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000	0.000000
Single-Family Detached	Central AC	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000	0.029968
Single-Family Detached	Heat Pump	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000	0.000874
Single-Family Detached	None	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000	0.007065
Single-Family Detached	Room AC	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000	0.006908
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875	0.000143
Single-Family Detached	None	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875	0.003464
Single-Family Detached	Heat Pump	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875	0.000221
Single-Family Detached	None	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000	0.005582
Single-Family Detached	Room AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000	0.011527
Single-Family Detached	Central AC	None	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	91464.945312	0.000036
Single-Family Detached	Heat Pump	None	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	91464.945312	0.000000
Single-Family Detached	None	None	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	408673.562500	0.000084
Single-Family Detached	Room AC	None	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	408673.562500	0.000023
Single-Family Detached	Central AC	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000	0.000324
Single-Family Detached	None	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750	0.000000
Single-Family Detached	Central AC	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000	0.025581
Single-Family Detached	Heat Pump	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000	0.001127
Single-Family Detached	None	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750	0.004464
Single-Family Detached	Room AC	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750	0.003850
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188	0.000000
Single-Family Detached	None	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188	0.004886
Single-Family Detached	Heat Pump	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188	0.001041
Single-Family Detached	None	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500	0.006019
Single-Family Detached	Room AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500	0.006917
Single-Family Detached	Central AC	None	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	132918.359375	0.000154
Single-Family Detached	Heat Pump	None	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	132918.359375	0.000000
Single-Family Detached	None	None	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	296003.562500	0.000301
Single-Family Detached	Room AC	None	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	296003.562500	0.000110
Single-Family Detached	Central AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000	0.000854
Single-Family Detached	None	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250	0.000000
Single-Family Detached	Central AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000	0.024358
Single-Family Detached	Heat Pump	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000	0.001101
Single-Family Detached	None	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250	0.003881
Single-Family Detached	Room AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250	0.001871
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500	0.000091
Single-Family Detached	None	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500	0.005718
Single-Family Detached	Heat Pump	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500	0.000665
Single-Family Detached	None	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250	0.004530
Single-Family Detached	Room AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250	0.009113
Single-Family Detached	Central AC	None	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	113125.148438	0.000020
Single-Family Detached	Heat Pump	None	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	113125.148438	0.000000
Single-Family Detached	None	None	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	248819.890625	0.000061
Single-Family Detached	Room AC	None	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	248819.890625	0.000011
Single-Family Detached	Central AC	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000	0.000916
Single-Family Detached	None	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250	0.000000
Single-Family Detached	Central AC	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000	0.015049
Single-Family Detached	Heat Pump	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000	0.000832
Single-Family Detached	None	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250	0.002235
Single-Family Detached	Room AC	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250	0.001205
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250	0.000054
Single-Family Detached	None	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250	0.002178
Single-Family Detached	Heat Pump	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250	0.000536
Single-Family Detached	None	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750	0.002525
Single-Family Detached	Room AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750	0.004367
Single-Family Detached	Central AC	None	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	79694.484375	0.000019
Single-Family Detached	Heat Pump	None	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	79694.484375	0.000002
Single-Family Detached	None	None	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	193128.218750	0.000030
Single-Family Detached	Room AC	None	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	193128.218750	0.000003
Single-Family Detached	Central AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000	0.000609
Single-Family Detached	None	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125	0.000000
Single-Family Detached	Central AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000	0.018583
Single-Family Detached	Heat Pump	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000	0.001525
Single-Family Detached	None	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125	0.001370
Single-Family Detached	Room AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125	0.000538
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812	0.000000
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812	0.000000
Single-Family Detached	None	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562	0.000000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562	0.000000
Single-Family Detached	Central AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812	0.001881
Single-Family Detached	Heat Pump	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812	0.000183
Single-Family Detached	None	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562	0.001334
Single-Family Detached	Room AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562	0.001471
Single-Family Detached	Central AC	None	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	77923.632812	0.000107
Single-Family Detached	Heat Pump	None	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	77923.632812	0.000094
Single-Family Detached	None	None	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	101353.460938	0.000136
Single-Family Detached	Room AC	None	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	101353.460938	0.000033
Single-Family Detached	Central AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.000000
Single-Family Detached	Heat Pump	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.003297
Single-Family Detached	None	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.000000
Single-Family Detached	Room AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.000000
Single-Family Detached	Central AC	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.021171
Single-Family Detached	Heat Pump	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000	0.002146
Single-Family Detached	None	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.001317
Single-Family Detached	Room AC	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500	0.000431
