Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating Only	Option=Heating and Cooling	Option=None	sample_count	sample_weight
Single-Family Attached	Room AC	Ducted Heat Pump	2010s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195
Single-Family Attached	Central AC	Ducted Heating	2010s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688
Single-Family Attached	Heat Pump	Ducted Heating	2010s	0.000000	0.000000	0.007560	0.992440	128.000000	109877.554688
Single-Family Attached	None	Ducted Heating	2010s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195
Single-Family Attached	Room AC	Ducted Heating	2010s	0.000000	0.122273	0.000000	0.877727	13.000000	11719.950195
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259
Single-Family Attached	None	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461
Single-Family Attached	Central AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259
Single-Family Attached	Heat Pump	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1868.265259
Single-Family Attached	None	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461
Single-Family Attached	Room AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2674.397461
Single-Family Attached	Central AC	None	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1924.879395
Single-Family Attached	Heat Pump	None	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	1924.879395
Single-Family Attached	None	None	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2755.439941
Single-Family Attached	Room AC	None	2010s	0.000000	0.000000	0.000000	1.000000	6.000000	2755.439941
Single-Family Attached	Central AC	Ducted Heat Pump	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281
Single-Family Attached	Heat Pump	Ducted Heat Pump	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281
Single-Family Attached	None	Ducted Heat Pump	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125
Single-Family Attached	Room AC	Ducted Heat Pump	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125
Single-Family Attached	Central AC	Ducted Heating	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281
Single-Family Attached	Heat Pump	Ducted Heating	<1940	0.036427	0.052846	0.000000	0.910728	18.000000	48847.238281
Single-Family Attached	None	Ducted Heating	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125
Single-Family Attached	Room AC	Ducted Heating	<1940	0.000000	0.065733	0.000000	0.934267	41.000000	86733.953125
Single-Family Attached	Central AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949
Single-Family Attached	None	Non-Ducted Heat Pump	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250
Single-Family Attached	Room AC	Non-Ducted Heat Pump	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250
Single-Family Attached	Central AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949
Single-Family Attached	Heat Pump	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	7935.397949
Single-Family Attached	None	Non-Ducted Heating	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250
Single-Family Attached	Room AC	Non-Ducted Heating	<1940	0.000000	0.133219	0.000000	0.866781	57.000000	89775.531250
Single-Family Attached	Central AC	None	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	8175.864258
Single-Family Attached	Heat Pump	None	<1940	0.000000	0.000000	0.000000	1.000000	6.000000	8175.864258
Single-Family Attached	None	None	<1940	0.000000	0.000000	0.000000	1.000000	57.000000	92496.000000
Single-Family Attached	Room AC	None	<1940	0.000000	0.000000	0.000000	1.000000	57.000000	92496.000000
Single-Family Detached	Central AC	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500
Single-Family Detached	Heat Pump	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500
Single-Family Detached	None	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875
Single-Family Detached	Room AC	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875
Single-Family Detached	Central AC	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500
Single-Family Detached	Heat Pump	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	160.000000	416210.812500
Single-Family Detached	None	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875
Single-Family Detached	Room AC	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	85.000000	195657.171875
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625
Single-Family Detached	None	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625
Single-Family Detached	Central AC	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625
Single-Family Detached	Heat Pump	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	36343.515625
Single-Family Detached	None	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625
Single-Family Detached	Room AC	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	164322.015625
Single-Family Detached	Central AC	None	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	37444.835938
Single-Family Detached	Heat Pump	None	1940s	0.000000	0.000000	0.000000	1.000000	24.000000	37444.835938
Single-Family Detached	None	None	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	169301.468750
Single-Family Detached	Room AC	None	1940s	0.000000	0.000000	0.000000	1.000000	108.000000	169301.468750
Single-Family Detached	Central AC	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000
Single-Family Detached	None	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000
Single-Family Detached	Room AC	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000
Single-Family Detached	Central AC	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000
Single-Family Detached	Heat Pump	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	570.000000	1299296.875000
Single-Family Detached	None	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000
Single-Family Detached	Room AC	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	224.000000	536318.375000
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875
Single-Family Detached	None	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000
Single-Family Detached	Central AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875
Single-Family Detached	Heat Pump	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	88774.796875
Single-Family Detached	None	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000
Single-Family Detached	Room AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	396653.750000
Single-Family Detached	Central AC	None	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	91464.945312
Single-Family Detached	Heat Pump	None	1950s	0.000000	0.000000	0.000000	1.000000	59.000000	91464.945312
Single-Family Detached	None	None	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	408673.562500
Single-Family Detached	Room AC	None	1950s	0.000000	0.000000	0.000000	1.000000	261.000000	408673.562500
Single-Family Detached	Central AC	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000
Single-Family Detached	None	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750
Single-Family Detached	Room AC	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750
Single-Family Detached	Central AC	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000
Single-Family Detached	Heat Pump	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	537.000000	1205040.125000
Single-Family Detached	None	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750
Single-Family Detached	Room AC	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	133.000000	323561.593750
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188
Single-Family Detached	None	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500
Single-Family Detached	Central AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188
Single-Family Detached	Heat Pump	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	129008.992188
Single-Family Detached	None	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500
Single-Family Detached	Room AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	287297.562500
Single-Family Detached	Central AC	None	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	132918.359375
Single-Family Detached	Heat Pump	None	1960s	0.000000	0.000000	0.000000	1.000000	71.000000	132918.359375
Single-Family Detached	None	None	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	296003.562500
Single-Family Detached	Room AC	None	1960s	0.000000	0.000000	0.000000	1.000000	199.000000	296003.562500
Single-Family Detached	Central AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000
Single-Family Detached	None	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250
Single-Family Detached	Room AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250
Single-Family Detached	Central AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000
Single-Family Detached	Heat Pump	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	732.000000	1587635.750000
Single-Family Detached	None	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250
Single-Family Detached	Room AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	151.000000	296965.781250
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500
Single-Family Detached	None	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250
Single-Family Detached	Central AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500
Single-Family Detached	Heat Pump	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	109797.937500
Single-Family Detached	None	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250
Single-Family Detached	Room AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	241501.656250
Single-Family Detached	Central AC	None	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	113125.148438
Single-Family Detached	Heat Pump	None	1970s	0.000000	0.000000	0.000000	1.000000	66.000000	113125.148438
Single-Family Detached	None	None	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	248819.890625
Single-Family Detached	Room AC	None	1970s	0.000000	0.000000	0.000000	1.000000	172.000000	248819.890625
Single-Family Detached	Central AC	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000
Single-Family Detached	None	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250
Single-Family Detached	Room AC	Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250
Single-Family Detached	Central AC	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000
Single-Family Detached	Heat Pump	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	700.000000	1603713.750000
Single-Family Detached	None	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250
Single-Family Detached	Room AC	Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	277163.656250
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250
Single-Family Detached	None	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750
Single-Family Detached	Central AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250
Single-Family Detached	Heat Pump	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	77350.531250
Single-Family Detached	None	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750
Single-Family Detached	Room AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	187447.968750
Single-Family Detached	Central AC	None	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	79694.484375
Single-Family Detached	Heat Pump	None	1980s	0.000000	0.000000	0.000000	1.000000	59.000000	79694.484375
Single-Family Detached	None	None	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	193128.218750
Single-Family Detached	Room AC	None	1980s	0.000000	0.000000	0.000000	1.000000	114.000000	193128.218750
Single-Family Detached	Central AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000
Single-Family Detached	Heat Pump	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000
Single-Family Detached	None	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125
Single-Family Detached	Room AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125
Single-Family Detached	Central AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000
Single-Family Detached	Heat Pump	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	904.000000	2129906.250000
Single-Family Detached	None	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125
Single-Family Detached	Room AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	75.000000	178146.328125
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812
Single-Family Detached	None	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562
Single-Family Detached	Central AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812
Single-Family Detached	Heat Pump	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	75631.757812
Single-Family Detached	None	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562
Single-Family Detached	Room AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	98372.476562
Single-Family Detached	Central AC	None	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	77923.632812
Single-Family Detached	Heat Pump	None	1990s	0.000000	0.000000	0.000000	1.000000	41.000000	77923.632812
Single-Family Detached	None	None	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	101353.460938
Single-Family Detached	Room AC	None	1990s	0.000000	0.000000	0.000000	1.000000	72.000000	101353.460938
Single-Family Detached	Central AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	Heat Pump	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	None	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Room AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Central AC	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	Heat Pump	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	None	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Room AC	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	None	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Central AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	Heat Pump	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	None	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Room AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Central AC	None	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406
Single-Family Detached	Heat Pump	None	2000s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406
Single-Family Detached	None	None	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469
Single-Family Detached	Room AC	None	2000s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469
Single-Family Detached	Central AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	Heat Pump	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	None	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Room AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Central AC	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	Heat Pump	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	995.000000	1164199.375000
Single-Family Detached	None	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Room AC	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	63.000000	76598.937500
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	None	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Central AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	Heat Pump	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	25989.626953
Single-Family Detached	None	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Room AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	40020.488281
Single-Family Detached	Central AC	None	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406
Single-Family Detached	Heat Pump	None	2010s	0.000000	0.000000	0.000000	1.000000	37.000000	26777.191406
Single-Family Detached	None	None	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469
Single-Family Detached	Room AC	None	2010s	0.000000	0.000000	0.000000	1.000000	53.000000	41233.230469
Single-Family Detached	Central AC	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000
Single-Family Detached	Heat Pump	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000
Single-Family Detached	None	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500
Single-Family Detached	Room AC	Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500
Single-Family Detached	Central AC	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000
Single-Family Detached	Heat Pump	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	334.000000	746188.500000
Single-Family Detached	None	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500
Single-Family Detached	Room AC	Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	278.000000	656546.312500
Single-Family Detached	Central AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688
Single-Family Detached	None	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000
Single-Family Detached	Room AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000
Single-Family Detached	Central AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688
Single-Family Detached	Heat Pump	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	72682.054688
Single-Family Detached	None	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000
Single-Family Detached	Room AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	476230.875000
Single-Family Detached	Central AC	None	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	74884.539062
Single-Family Detached	Heat Pump	None	<1940	0.000000	0.000000	0.000000	1.000000	45.000000	74884.539062
Single-Family Detached	None	None	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	490662.093750
Single-Family Detached	Room AC	None	<1940	0.000000	0.000000	0.000000	1.000000	307.000000	490662.093750
# Created by: sources\recs\2009\tsv_maker.py
# Source: The sample counts and sample weights are constructed using U.S. EIA 2009 Residential Energy Consumption Survey (RECS) microdata.
# Assumption: Due to lack of data for some Heating Types, Heating Type data is queried from two groups:1) Ducted Heating and Ducted Heat Pump and 2) Non-Ducted Heating and Non-Ducted Heat Pump and None
# Assumption: Due to lack of data for some Cooling Types, Cooling Type data is queried from two groups:1) Central AC and Heat Pump and 2) Room AC and None
